;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;12.02;4.702;1.385;1.206
1;12.03;4.705;1.385;1.207
2;12.03;4.709;1.385;1.208
3;12.04;4.715;1.385;1.209
4;12.04;4.722;1.385;1.209
5;12.04;4.728;1.385;1.209
6;12.05;4.735;1.385;1.209
7;12.05;4.735;1.385;1.208
8;12.06;4.735;1.385;1.208
9;12.07;4.735;1.385;1.208
10;12.07;4.735;1.385;1.208
11;12.07;4.738;1.385;1.208
12;12.07;4.745;1.385;1.208
13;12.07;4.751;1.392;1.208
14;12.07;4.768;1.392;1.208
15;12.07;4.781;1.392;1.208
16;12.07;4.794;1.4;1.209
17;12.08;4.801;1.4;1.209
18;12.09;4.804;1.4;1.211
19;12.11;4.804;1.4;1.213
20;12.12;4.804;1.4;1.214
21;12.13;4.801;1.408;1.216
22;12.14;4.801;1.408;1.217
23;12.13;4.801;1.4;1.217
24;12.13;4.797;1.4;1.217
25;12.13;4.801;1.4;1.216
26;12.13;4.804;1.4;1.216
27;12.13;4.807;1.4;1.216
28;12.13;4.807;1.4;1.213
29;12.13;4.807;1.4;1.207
30;12.13;4.801;1.408;1.201
31;12.13;4.797;1.408;1.194
32;12.12;4.801;1.408;1.189
33;12.12;4.807;1.408;1.186
34;12.12;4.814;1.415;1.18
35;12.12;4.827;1.415;1.173
36;12.12;4.843;1.415;1.172
37;12.12;4.863;1.415;1.173
38;12.12;4.876;1.423;1.174
39;12.12;4.883;1.423;1.175
40;12.12;4.889;1.423;1.175
41;12.12;4.893;1.423;1.175
42;12.12;4.889;1.415;1.175
43;12.11;4.893;1.415;1.175
44;12.11;4.899;1.415;1.175
45;12.11;4.906;1.415;1.175
46;12.11;4.919;1.415;1.175
47;12.12;4.929;1.415;1.177
48;12.12;4.935;1.415;1.177
49;12.12;4.942;1.415;1.177
50;12.12;4.942;1.415;1.178
51;12.11;4.942;1.415;1.178
52;12.1;4.942;1.408;1.179
53;12.09;4.945;1.408;1.181
54;12.09;4.952;1.4;1.186
55;12.08;4.958;1.4;1.194
56;12.07;4.972;1.4;1.199
57;12.07;4.995;1.4;1.203
58;12.07;5.024;1.392;1.204
59;12.07;5.064;1.392;1.205
60;12.07;5.123;1.392;1.207
61;12.07;5.169;1.392;1.209
62;12.07;5.202;1.392;1.209
63;12.07;5.231;1.392;1.208
64;12.07;5.254;1.392;1.206
65;12.07;5.264;1.392;1.205
66;12.07;5.267;1.392;1.202
67;12.07;5.271;1.392;1.203
68;12.07;5.274;1.392;1.209
69;12.07;5.274;1.392;1.213
70;12.07;5.277;1.392;1.213
71;12.07;5.277;1.392;1.214
72;12.07;5.277;1.392;1.214
73;12.07;5.28;1.392;1.213
74;12.07;5.28;1.392;1.208
75;12.07;5.284;1.392;1.202
76;12.07;5.284;1.392;1.198
77;12.07;5.287;1.392;1.195
78;12.07;5.29;1.392;1.191
79;12.08;5.29;1.392;1.186
80;12.08;5.29;1.392;1.183
81;12.08;5.287;1.392;1.179
82;12.09;5.284;1.392;1.174
83;12.09;5.28;1.392;1.171
84;12.09;5.277;1.392;1.171
85;12.09;5.271;1.392;1.171
86;12.09;5.267;1.392;1.171
87;12.09;5.264;1.392;1.171
88;12.09;5.264;1.392;1.173
89;12.09;5.264;1.392;1.175
90;12.09;5.264;1.392;1.175
91;12.09;5.264;1.385;1.176
92;12.1;5.264;1.385;1.176
93;12.1;5.264;1.377;1.176
94;12.1;5.264;1.377;1.176
95;12.11;5.264;1.377;1.178
96;12.11;5.264;1.377;1.178
97;12.11;5.264;1.377;1.178
98;12.11;5.264;1.37;1.178
99;12.11;5.261;1.37;1.178
100;12.11;5.261;1.362;1.178
101;12.11;5.257;1.362;1.178
102;12.11;5.257;1.362;1.178
103;12.11;5.254;1.362;1.179
104;12.11;5.254;1.362;1.178
105;12.12;5.257;1.362;1.179
106;12.12;5.257;1.362;1.181
107;12.13;5.257;1.354;1.182
108;12.13;5.261;1.347;1.182
109;12.13;5.261;1.339;1.183
110;12.13;5.261;1.331;1.183
111;12.13;5.257;1.331;1.182
112;12.13;5.261;1.331;1.181
113;12.14;5.261;1.331;1.181
114;12.14;5.261;1.331;1.181
115;12.14;5.261;1.331;1.181
116;12.14;5.264;1.324;1.181
117;12.14;5.264;1.324;1.181
118;12.14;5.264;1.324;1.181
119;12.14;5.264;1.324;1.18
120;12.14;5.264;1.324;1.18
121;12.14;5.261;1.324;1.18
122;12.14;5.261;1.324;1.179
123;12.14;5.261;1.324;1.179
124;12.14;5.264;1.324;1.18
125;12.14;5.264;1.324;1.183
126;12.14;5.264;1.316;1.185
127;12.14;5.264;1.324;1.187
128;12.14;5.261;1.324;1.188
129;12.12;5.257;1.324;1.188
130;12.11;5.254;1.324;1.188
131;12.09;5.251;1.324;1.187
132;12.03;5.248;1.324;1.187
133;11.9;5.244;1.331;1.188
