;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.572;12.02;11.19;2.64
1;2.575;12.09;11.21;2.641
2;2.586;12.17;11.21;2.644
3;2.609;12.26;11.21;2.645
4;2.623;12.33;11.25;2.646
5;2.623;12.38;11.32;2.648
6;2.623;12.47;11.34;2.65
7;2.623;12.7;11.34;2.652
8;2.626;13.02;11.34;2.655
9;2.632;13.29;11.35;2.659
10;2.646;13.52;11.36;2.66
11;2.657;13.69;11.36;2.659
12;2.666;13.8;11.43;2.659
13;2.68;13.88;11.47;2.662
14;2.691;13.89;11.48;2.662
15;2.702;13.89;11.49;2.662
16;2.705;13.9;11.49;2.664
17;2.708;13.93;11.5;2.665
18;2.708;13.95;11.53;2.666
19;2.708;13.98;11.62;2.665
20;2.711;14.0;11.76;2.666
21;2.717;14.03;11.93;2.666
22;2.719;14.07;12.08;2.666
23;2.717;14.12;12.22;2.667
24;2.717;14.17;12.33;2.669
25;2.717;14.2;12.37;2.672
26;2.717;14.23;12.36;2.673
27;2.717;14.26;12.45;2.673
28;2.717;14.26;12.52;2.673
29;2.719;14.26;12.53;2.672
30;2.714;14.26;12.53;2.67
31;2.717;14.26;12.56;2.67
32;2.731;14.25;12.66;2.673
33;2.739;14.22;12.7;2.675
34;2.739;14.17;12.69;2.675
35;2.739;14.11;12.69;2.677
36;2.739;14.06;12.69;2.678
37;2.739;14.01;12.71;2.678
38;2.739;13.98;12.78;2.677
39;2.739;13.97;13.01;2.676
40;2.745;13.95;13.23;2.675
41;2.748;13.94;13.24;2.675
42;2.751;13.93;13.24;2.675
43;2.751;13.92;13.25;2.675
44;2.753;13.93;13.28;2.674
45;2.753;14.0;13.35;2.673
46;2.751;14.09;13.39;2.673
47;2.751;14.14;13.43;2.673
48;2.751;14.15;13.47;2.674
49;2.759;14.14;13.47;2.675
50;2.773;14.12;13.47;2.675
51;2.782;14.1;13.47;2.676
