;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.567;12.01;11.22;1.815
1;1.57;12.03;11.22;1.818
2;1.57;12.03;11.22;1.816
3;1.57;12.03;11.22;1.813
4;1.57;12.05;11.22;1.812
5;1.57;12.07;11.22;1.811
6;1.57;12.1;11.23;1.813
7;1.57;12.12;11.23;1.816
8;1.574;12.14;11.23;1.82
9;1.574;12.14;11.24;1.825
10;1.574;12.14;11.24;1.828
11;1.574;12.14;11.24;1.829
12;1.577;12.14;11.24;1.831
13;1.58;12.14;11.25;1.832
14;1.58;12.13;11.25;1.833
15;1.58;12.13;11.25;1.835
16;1.58;12.13;11.25;1.837
17;1.58;12.13;11.25;1.84
18;1.58;12.13;11.25;1.845
19;1.58;12.14;11.25;1.852
20;1.58;12.15;11.25;1.859
21;1.58;12.18;11.25;1.865
22;1.58;12.22;11.25;1.866
23;1.583;12.26;11.25;1.866
24;1.586;12.3;11.26;1.866
25;1.59;12.33;11.26;1.867
26;1.593;12.37;11.26;1.87
27;1.59;12.4;11.26;1.874
28;1.58;12.43;11.26;1.881
29;1.567;12.45;11.26;1.892
30;1.536;12.46;11.26;1.904
31;1.504;12.47;11.26;1.914
32;1.491;12.48;11.26;1.924
33;1.488;12.47;11.27;1.932
34;1.481;12.47;11.27;1.935
35;1.478;12.47;11.27;1.937
36;1.481;12.47;11.27;1.939
37;1.475;12.47;11.27;1.938
38;1.462;12.47;11.27;1.938
39;1.45;12.47;11.27;1.938
40;1.434;12.47;11.27;1.939
41;1.424;12.47;11.27;1.937
42;1.415;12.46;11.27;1.935
43;1.408;12.46;11.28;1.931
44;1.399;12.46;11.28;1.926
45;1.392;12.47;11.28;1.919
46;1.389;12.47;11.28;1.911
47;1.389;12.47;11.28;1.906
48;1.389;12.48;11.28;1.904
49;1.389;12.48;11.28;1.901
50;1.383;12.48;11.28;1.898
51;1.383;12.48;11.28;1.895
52;1.38;12.48;11.28;1.893
53;1.38;12.48;11.28;1.892
54;1.38;12.48;11.28;1.892
55;1.377;12.48;11.28;1.892
56;1.37;12.48;11.28;1.893
57;1.367;12.48;11.28;1.892
58;1.361;12.48;11.28;1.892
59;1.361;12.48;11.28;1.891
60;1.361;12.48;11.28;1.891
61;1.357;12.48;11.28;1.891
62;1.357;12.48;11.28;1.892
63;1.357;12.48;11.28;1.895
64;1.357;12.48;11.28;1.897
65;1.357;12.49;11.28;1.901
66;1.357;12.5;11.28;1.909
67;1.361;12.52;11.28;1.916
68;1.361;12.54;11.28;1.922
69;1.354;12.56;11.28;1.927
70;1.351;12.58;11.28;1.932
71;1.351;12.6;11.28;1.934
72;1.354;12.63;11.28;1.934
73;1.361;12.67;11.28;1.934
74;1.367;12.7;11.28;1.934
75;1.373;12.73;11.28;1.934
76;1.37;12.75;11.28;1.935
77;1.37;12.76;11.28;1.939
78;1.37;12.77;11.28;1.945
79;1.37;12.78;11.28;1.954
80;1.37;12.78;11.28;1.963
81;1.37;12.78;11.28;1.969
82;1.373;12.77;11.28;1.973
83;1.373;12.77;11.28;1.977
84;1.373;12.79;11.28;1.98
85;1.373;12.82;11.28;1.983
86;1.37;12.86;11.28;1.984
87;1.367;12.91;11.28;1.984
88;1.367;12.96;11.28;1.985
89;1.367;13.03;11.28;1.988
90;1.367;13.09;11.28;1.988
91;1.367;13.14;11.28;1.989
92;1.367;13.19;11.28;1.991
93;1.367;13.21;11.28;1.994
94;1.37;13.21;11.28;1.994
95;1.37;13.22;11.28;1.997
96;1.37;13.22;11.28;2.001
97;1.37;13.22;11.28;2.005
98;1.37;13.22;11.28;2.009
99;1.367;13.22;11.28;2.014
100;1.367;13.23;11.28;2.021
101;1.367;13.24;11.27;2.029
102;1.367;13.25;11.27;2.036
103;1.367;13.25;11.27;2.041
104;1.37;13.24;11.28;2.046
105;1.37;13.25;11.27;2.052
106;1.37;13.26;11.27;2.054
107;1.37;13.27;11.28;2.054
108;1.37;13.28;11.28;2.054
109;1.37;13.29;11.28;2.053
110;1.37;13.3;11.28;2.053
111;1.367;13.29;11.28;2.054
112;1.367;13.28;11.28;2.056
113;1.367;13.27;11.28;2.06
114;1.37;13.26;11.28;2.063
115;1.37;13.26;11.28;2.067
116;1.37;13.26;11.28;2.068
117;1.37;13.27;11.28;2.068
118;1.37;13.28;11.28;2.07
119;1.37;13.29;11.28;2.072
120;1.37;13.3;11.28;2.073
121;1.367;13.31;11.28;2.074
122;1.367;13.31;11.28;2.075
123;1.367;13.31;11.28;2.076
124;1.37;13.31;11.28;2.076
125;1.37;13.31;11.28;2.078
126;1.367;13.3;11.28;2.079
127;1.37;13.3;11.28;2.077
128;1.373;13.29;11.28;2.074
129;1.377;13.29;11.28;2.071
130;1.383;13.3;11.28;2.069
131;1.389;13.3;11.28;2.068
132;1.386;13.3;11.28;2.068
133;1.386;13.29;11.28;2.068
134;1.386;13.29;11.28;2.072
135;1.386;13.28;11.28;2.078
136;1.389;13.26;11.28;2.084
137;1.396;13.24;11.28;2.088
138;1.399;13.23;11.28;2.091
139;1.399;13.22;11.28;2.092
140;1.399;13.19;11.28;2.093
141;1.399;13.14;11.28;2.094
142;1.399;13.08;11.28;2.095
143;1.399;13.04;11.28;2.096
144;1.399;13.02;11.28;2.096
145;1.396;13.02;11.29;2.096
146;1.399;13.03;11.29;2.097
147;1.402;13.05;11.29;2.097
148;1.402;13.05;11.29;2.095
149;1.399;13.04;11.29;2.094
150;1.399;13.03;11.29;2.095
151;1.402;13.0;11.29;2.096
152;1.405;12.97;11.29;2.095
153;1.408;12.94;11.29;2.092
154;1.412;12.9;11.29;2.091
155;1.415;12.85;11.29;2.091
156;1.418;12.81;11.29;2.092
157;1.418;12.76;11.29;2.094
158;1.415;12.75;11.29;2.097
159;1.415;12.75;11.29;2.101
160;1.415;12.76;11.29;2.106
161;1.418;12.77;11.29;2.109
162;1.418;12.77;11.29;2.111
163;1.418;12.77;11.29;2.113
164;1.418;12.77;11.29;2.113
165;1.418;12.76;11.29;2.114
166;1.421;12.76;11.29;2.114
167;1.421;12.77;11.29;2.113
168;1.421;12.79;11.29;2.113
169;1.421;12.83;11.29;2.113
170;1.421;12.89;11.29;2.113
171;1.421;12.97;11.29;2.113
172;1.421;13.08;11.29;2.112
173;1.424;13.19;11.29;2.112
174;1.424;13.3;11.29;2.112
175;1.424;13.41;11.29;2.11
176;1.424;13.49;11.29;2.107
177;1.424;13.52;11.29;2.106
178;1.424;13.53;11.29;2.105
179;1.424;13.52;11.29;2.105
180;1.424;13.51;11.29;2.105
181;1.424;13.5;11.29;2.105
182;1.424;13.53;11.29;2.107
183;1.424;13.57;11.29;2.109
184;1.424;13.62;11.29;2.11
185;1.427;13.67;11.29;2.11
186;1.427;13.7;11.29;2.109
187;1.427;13.71;11.29;2.11
188;1.427;13.7;11.29;2.11
189;1.427;13.69;11.29;2.11
190;1.427;13.68;11.29;2.11
191;1.431;13.68;11.29;2.109
192;1.431;13.68;11.29;2.109
193;1.431;13.69;11.29;2.109
194;1.431;13.71;11.29;2.111
195;1.431;13.75;11.29;2.117
196;1.434;13.78;11.29;2.12
197;1.443;13.79;11.29;2.119
198;1.447;13.79;11.29;2.116
199;1.45;13.77;11.3;2.114
200;1.45;13.74;11.3;2.113
201;1.45;13.73;11.3;2.113
202;1.45;13.74;11.3;2.113
203;1.453;13.76;11.3;2.114
204;1.459;13.79;11.29;2.117
205;1.466;13.84;11.29;2.12
206;1.469;13.89;11.29;2.123
207;1.469;13.95;11.29;2.13
208;1.472;13.98;11.29;2.143
209;1.478;14.0;11.29;2.152
210;1.481;14.01;11.29;2.157
211;1.485;14.01;11.28;2.162
212;1.485;14.02;11.28;2.168
213;1.488;14.04;11.27;2.173
214;1.494;14.08;11.27;2.175
215;1.504;14.11;11.26;2.175
216;1.504;14.12;11.25;2.175
217;1.504;14.11;11.25;2.175
218;1.51;14.09;11.25;2.172
219;1.516;14.05;11.26;2.169
220;1.526;14.02;11.26;2.168
221;1.536;14.0;11.26;2.168
222;1.539;13.98;11.26;2.169
223;1.542;13.98;11.26;2.169
224;1.545;13.98;11.24;2.169
225;1.542;13.98;11.22;2.169
226;1.542;13.97;11.2;2.17
227;1.539;13.96;11.18;2.171
228;1.539;13.93;11.17;2.172
229;1.542;13.92;11.16;2.175
230;1.551;13.91;11.16;2.176
231;1.574;13.93;11.16;2.178
232;1.615;13.97;11.17;2.181
233;1.663;14.02;11.17;2.183
234;1.701;14.07;11.18;2.189
235;1.723;14.11;11.18;2.196
236;1.729;14.14;11.18;2.198
237;1.726;14.16;11.18;2.196
238;1.723;14.16;11.18;2.195
239;1.726;14.16;11.18;2.191
240;1.723;14.16;11.18;2.188
241;1.723;14.16;11.18;2.185
242;1.723;14.15;11.18;2.182
243;1.723;14.15;11.17;2.178
244;1.723;14.14;11.17;2.176
245;1.723;14.14;11.17;2.175
246;1.726;14.14;11.17;2.173
247;1.739;14.13;11.17;2.172
248;1.742;14.13;11.17;2.174
249;1.739;14.12;11.17;2.18
250;1.742;14.12;11.15;2.185
251;1.742;14.12;11.15;2.19
252;1.742;14.13;11.15;2.193
253;1.742;14.14;11.14;2.195
254;1.739;14.14;11.14;2.197
255;1.733;14.15;11.14;2.199
256;1.729;14.16;11.14;2.199
257;1.733;14.16;11.14;2.195
258;1.736;14.16;11.14;2.186
259;1.736;14.17;11.14;2.177
260;1.736;14.19;11.14;2.168
261;1.736;14.2;11.14;2.157
262;1.736;14.21;11.13;2.149
263;1.736;14.21;11.13;2.148
264;1.736;14.21;11.13;2.15
265;1.736;14.21;11.13;2.15
266;1.733;14.21;11.13;2.152
267;1.733;14.2;11.13;2.156
268;1.749;14.19;11.13;2.157
269;1.752;14.17;11.12;2.158
270;1.752;14.16;11.12;2.159
271;1.761;14.13;11.12;2.16
272;1.777;14.11;11.11;2.159
273;1.787;14.09;11.11;2.159
274;1.803;14.09;11.1;2.16
275;1.847;14.07;11.09;2.161
276;1.907;14.07;11.09;2.161
277;1.927;14.07;11.09;2.161
278;1.927;14.08;11.09;2.161
279;1.923;14.09;11.08;2.161
280;1.923;14.09;11.08;2.161
281;1.946;14.1;11.07;2.162
282;2.006;14.11;11.07;2.162
283;2.108;14.12;11.07;2.164
284;2.248;14.14;11.07;2.168
285;2.34;14.15;11.07;2.17
286;2.356;14.14;11.07;2.172
287;2.356;14.13;11.06;2.174
288;2.362;14.12;11.05;2.176
289;2.375;14.12;11.04;2.176
290;2.384;14.14;11.04;2.176
291;2.384;14.17;11.04;2.176
292;2.388;14.21;11.04;2.177
293;2.391;14.24;11.04;2.176
294;2.391;14.25;11.04;2.175
295;2.388;14.26;11.04;2.173
296;2.403;14.26;11.04;2.172
297;2.426;14.27;11.04;2.171
298;2.448;14.27;11.04;2.172
299;2.543;14.27;11.03;2.172
300;2.756;14.27;11.03;2.171
301;2.893;14.27;11.02;2.168
302;2.912;14.27;11.0;2.164
303;2.912;14.27;10.97;2.159
304;2.912;14.27;10.93;2.152
305;2.912;14.28;10.87;2.144
306;2.912;14.3;10.79;2.138
307;2.912;14.31;10.72;2.134
308;2.909;14.31;10.67;2.127
309;2.906;14.31;10.65;2.113
310;2.906;14.31;10.65;2.1
311;2.903;14.31;10.6;2.09
312;2.903;14.31;10.39;2.084
313;2.906;14.31;10.02;2.081
314;2.906;14.31;9.688;2.08
315;2.906;14.32;9.558;2.08
316;2.906;14.35;9.522;2.083
317;2.906;14.39;9.495;2.088
318;2.903;14.43;9.476;2.091
319;2.899;14.45;9.476;2.095
320;2.896;14.41;9.476;2.095
321;2.893;14.31;9.476;2.092
322;2.896;14.19;9.474;2.089
323;2.893;14.05;9.466;2.084
324;2.893;13.93;9.455;2.079
325;2.893;13.81;9.439;2.072
326;2.893;13.71;9.403;2.065
327;2.896;13.61;9.379;2.058
328;2.896;13.53;9.374;2.049
329;2.896;13.47;9.366;2.039
330;2.896;13.43;9.352;2.032
331;2.896;13.4;9.347;2.026
332;2.896;13.4;9.347;2.018
333;2.896;13.39;9.341;2.01
334;2.899;13.39;9.336;2.008
335;2.899;13.38;9.325;2.008
336;2.899;13.34;9.314;2.009
337;2.899;13.28;9.314;2.011
338;2.899;13.2;9.314;2.013
339;2.899;13.14;9.309;2.013
340;2.899;13.1;9.303;2.013
341;2.899;13.09;9.298;2.013
342;2.896;13.07;9.298;2.013
343;2.896;13.05;9.303;2.012
344;2.893;13.06;9.306;2.009
345;2.893;13.07;9.309;2.007
346;2.893;13.07;9.314;2.006
347;2.896;13.05;9.301;2.008
348;2.899;13.05;9.255;2.008
349;2.899;13.05;9.19;2.006
350;2.903;13.05;9.081;2.003
351;2.906;13.05;8.903;1.999
352;2.906;13.06;8.749;1.994
353;2.906;13.07;8.675;1.99
354;2.903;13.08;8.629;1.988
355;2.906;13.08;8.586;1.987
356;2.903;13.09;8.551;1.987
357;2.903;13.11;8.524;1.989
358;2.903;13.12;8.508;1.989
359;2.906;13.14;8.502;1.989
360;2.906;13.16;8.5;1.99
361;2.906;13.17;8.494;1.989
362;2.912;13.18;8.491;1.99
363;2.915;13.19;8.489;1.991
364;2.918;13.19;8.489;1.991
365;2.925;13.19;8.491;1.991
366;2.925;13.19;8.491;1.989
367;2.925;13.19;8.491;1.987
368;2.925;13.19;8.491;1.987
369;2.931;13.19;8.491;1.984
370;2.931;13.21;8.491;1.983
371;2.931;13.23;8.494;1.981
372;2.931;13.24;8.494;1.979
373;2.938;13.24;8.494;1.976
374;2.944;13.24;8.497;1.971
375;2.944;13.24;8.5;1.966
376;2.944;13.22;8.502;1.962
377;2.944;13.21;8.505;1.96
378;2.944;13.19;8.505;1.958
379;2.944;13.19;8.5;1.956
380;2.944;13.2;8.473;1.957
381;2.944;13.21;8.399;1.958
382;2.947;13.22;8.28;1.958
383;2.947;13.23;8.126;1.958
384;2.947;13.24;7.996;1.957
385;2.95;13.28;7.907;1.956
386;2.95;13.32;7.799;1.954
387;2.947;13.35;7.715;1.955
388;2.947;13.36;7.718;1.955
389;2.95;13.36;7.704;1.954
390;2.957;13.36;7.707;1.951
391;2.969;13.36;7.707;1.947
392;2.992;13.35;7.699;1.944
393;3.007;13.35;7.682;1.942
394;3.014;13.34;7.634;1.938
395;3.023;13.33;7.504;1.932
396;3.036;13.32;7.409;1.93
397;3.036;13.31;7.39;1.929
398;3.033;13.28;7.387;1.925
399;3.049;13.24;7.387;1.922
400;3.077;13.21;7.385;1.922
401;3.096;13.19;7.382;1.921
402;3.116;13.18;7.379;1.923
403;3.122;13.19;7.379;1.927
404;3.122;13.2;7.377;1.931
405;3.125;13.22;7.377;1.934
406;3.125;13.24;7.352;1.936
407;3.128;13.26;7.276;1.936
408;3.144;13.27;7.006;1.935
409;3.176;13.26;6.54;1.932
410;3.236;13.27;6.107;1.925
411;3.274;13.3;5.653;1.918
412;3.284;13.34;5.263;1.909
413;3.297;13.37;5.174;1.9
414;3.297;13.39;5.177;1.891
415;3.379;13.42;5.06;1.884
416;3.561;13.48;4.53;1.88
417;3.77;13.56;3.769;1.88
418;4.111;13.64;3.296;1.88
419;4.432;13.67;3.017;1.878
420;4.533;13.69;2.849;1.878
421;4.556;13.72;2.782;1.878
422;4.572;13.76;2.72;1.878
423;4.575;13.79;2.663;1.878
424;4.575;13.81;2.657;1.877
425;4.581;13.81;2.655;1.876
426;4.613;13.81;2.633;1.879
427;4.654;13.84;2.622;1.885
428;4.696;13.85;2.619;1.892
429;4.75;13.85;2.614;1.899
430;4.851;13.83;2.614;1.906
431;5.017;13.81;2.606;1.911
432;5.223;13.79;2.584;1.912
433;5.449;13.75;2.582;1.911
434;5.751;13.71;2.582;1.912
435;6.085;13.66;2.587;1.911
436;6.257;13.62;2.595;1.91
437;6.282;13.59;2.603;1.91
438;6.282;13.56;2.622;1.91
439;6.285;13.55;2.636;1.911
440;6.32;13.54;2.638;1.912
441;6.393;13.54;2.638;1.911
442;6.479;13.57;2.644;1.912
443;6.539;13.64;2.649;1.912
444;6.562;13.7;2.649;1.911
445;6.565;13.72;2.655;1.911
446;6.565;13.71;2.676;1.915
447;6.565;13.67;2.684;1.918
448;6.571;13.64;2.684;1.921
449;6.574;13.6;2.687;1.932
450;6.574;13.61;2.687;1.95
451;6.578;13.64;2.692;1.971
452;6.59;13.69;2.706;1.992
453;6.606;13.79;2.706;2.007
454;6.606;13.92;2.722;2.011
455;6.609;14.06;2.768;2.01
456;6.613;14.19;2.782;2.013
457;6.613;14.32;2.779;2.019
458;6.635;14.48;2.782;2.035
459;6.651;14.7;2.801;2.056
460;6.654;14.92;2.882;2.073
461;6.654;15.05;3.069;2.089
462;6.654;15.11;3.277;2.1
463;6.657;15.11;3.399;2.101
464;6.657;15.12;3.466;2.1
465;6.667;15.12;3.539;2.1
466;6.673;15.13;3.583;2.098
467;6.676;15.19;3.577;2.096
468;6.689;15.28;3.61;2.094
469;6.698;15.37;3.648;2.092
470;6.714;15.46;3.677;2.087
471;6.743;15.54;3.745;2.081
472;6.772;15.61;3.837;2.078
473;6.781;15.61;3.907;2.083
474;6.781;15.59;3.964;2.096
475;6.794;15.56;4.005;2.121
476;6.841;15.54;4.029;2.152
