;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;12.34;10.68;7.206;1.852
1;12.91;10.72;7.209;1.852
2;13.3;10.75;7.212;1.852
3;13.32;10.8;7.212;1.849
4;13.33;10.83;7.225;1.846
5;13.43;10.82;7.247;1.844
6;13.55;10.8;7.274;1.841
7;13.6;10.79;7.304;1.837
8;13.83;10.78;7.322;1.833
9;13.88;10.77;7.333;1.831
10;13.92;10.77;7.36;1.834
11;14.01;10.77;7.412;1.84
12;14.11;10.77;7.496;1.84
13;14.21;10.77;7.601;1.838
14;14.41;10.77;7.669;1.841
15;14.58;10.79;7.726;1.85
16;14.59;10.82;7.82;1.864
17;14.62;10.85;7.929;1.881
18;14.67;10.85;7.999;1.887
19;14.74;10.85;8.023;1.889
20;14.79;10.85;8.026;1.89
21;14.79;10.84;8.132;1.89
22;14.82;10.84;8.267;1.894
23;14.91;10.84;8.332;1.904
24;15.05;10.84;8.353;1.904
25;15.15;10.87;8.362;1.904
26;15.19;10.91;8.381;1.909
27;15.19;10.91;8.435;1.915
28;15.2;10.9;8.502;1.925
29;15.25;10.88;8.57;1.937
30;15.25;10.86;8.627;1.958
31;15.26;10.84;8.632;1.988
32;15.25;10.84;8.659;2.013
33;15.27;10.86;8.716;2.027
34;15.33;10.89;8.749;2.028
35;15.35;10.96;8.773;2.034
36;15.35;11.03;8.803;2.043
37;15.36;11.11;8.83;2.046
38;15.36;11.21;8.854;2.048
39;15.41;11.29;8.876;2.056
40;15.47;11.27;8.887;2.079
41;15.61;11.22;8.887;2.127
42;15.84;11.19;8.919;2.162
43;15.86;11.17;9.044;2.166
44;15.98;11.14;9.219;2.166
45;16.15;11.13;9.406;2.166
46;16.16;11.13;9.604;2.168
47;16.18;11.13;9.801;2.171
48;16.28;11.13;9.939;2.17
49;16.48;11.13;10.0;2.175
50;16.6;11.13;10.03;2.185
51;16.61;11.15;10.03;2.202
52;16.61;11.22;10.03;2.224
53;16.62;11.29;10.04;2.242
54;16.71;11.29;10.05;2.254
55;17.04;11.29;10.05;2.27
56;17.42;11.29;10.06;2.289
57;17.65;11.34;10.07;2.301
58;17.75;11.57;10.07;2.31
59;17.76;11.98;10.09;2.323
60;17.77;12.41;10.14;2.343
61;17.76;12.81;10.25;2.372
62;17.79;13.26;10.45;2.408
63;17.83;13.72;10.75;2.439
64;17.83;14.1;11.07;2.46
65;17.83;14.4;11.33;2.476
66;17.83;14.66;11.45;2.488
67;17.83;14.85;11.47;2.493
68;17.9;14.96;11.47;2.496
69;18.1;15.01;11.49;2.497
70;18.26;15.02;11.54;2.497
71;18.29;15.02;11.58;2.497
72;18.29;15.04;11.6;2.497
73;18.29;15.04;11.62;2.497
74;18.32;15.06;11.63;2.497
75;18.39;15.08;11.63;2.497
76;18.49;15.11;11.65;2.497
77;18.63;15.13;11.68;2.496
78;18.81;15.15;11.71;2.507
79;19.08;15.16;11.74;2.528
80;19.53;15.16;11.78;2.549
81;19.74;15.16;11.81;2.554
82;19.75;15.15;11.83;2.551
83;19.97;15.14;11.88;2.549
84;20.16;15.15;11.94;2.547
85;20.4;15.15;11.98;2.552
86;20.65;15.18;12.03;2.568
87;20.8;15.25;12.08;2.585
88;20.98;15.29;12.12;2.595
89;21.19;15.34;12.15;2.602
90;21.28;15.38;12.18;2.604
91;21.31;15.42;12.19;2.606
92;21.31;15.46;12.19;2.624
93;21.32;15.5;12.2;2.658
94;21.34;15.5;12.2;2.693
95;21.36;15.49;12.2;2.724
96;21.58;15.47;12.2;2.743
97;22.28;15.46;12.2;2.755
98;23.45;15.47;12.2;2.762
99;24.85;15.48;12.21;2.765
100;25.98;15.5;12.25;2.764
101;26.47;15.52;12.31;2.763
102;26.48;15.53;12.43;2.769
103;26.88;15.54;12.55;2.784
104;27.82;15.54;12.62;2.799
105;28.46;15.54;12.64;2.812
106;29.0;15.54;12.64;2.824
107;29.68;15.54;12.64;2.837
108;30.09;15.54;12.65;2.846
109;30.28;15.54;12.64;2.855
110;30.54;15.55;12.64;2.87
111;30.72;15.57;12.64;2.889
112;30.76;15.61;12.64;2.904
113;30.77;15.66;12.68;2.92
114;30.79;15.72;12.82;2.94
115;30.97;15.77;13.08;2.959
116;31.41;15.84;13.4;2.979
117;32.82;15.94;13.77;3.012
118;35.68;16.04;14.07;3.072
119;37.51;16.11;14.27;3.145
120;38.0;16.19;14.46;3.193
121;38.16;16.21;14.58;3.212
122;38.17;16.23;14.59;3.216
123;38.64;16.28;14.6;3.215
124;38.9;16.37;14.61;3.218
125;38.9;16.51;14.61;3.219
126;38.9;16.6;14.62;3.218
127;39.18;16.62;14.65;3.221
128;40.14;16.62;14.74;3.225
129;41.61;16.62;14.92;3.224
130;42.51;16.64;15.19;3.227
131;42.69;16.7;15.52;3.235
132;42.71;16.82;15.87;3.243
133;42.71;16.92;16.16;3.245
134;42.74;16.99;16.36;3.245
135;42.84;17.1;16.51;3.247
136;42.92;17.22;16.66;3.248
137;42.98;17.32;16.77;3.253
138;42.99;17.46;16.87;3.261
139;43.01;17.59;16.96;3.271
140;43.18;17.65;17.04;3.293
141;43.51;17.67;17.13;3.328
142;43.83;17.67;17.26;3.355
143;44.08;17.67;17.37;3.37
144;44.26;17.66;17.44;3.381
145;44.31;17.66;17.48;3.395
146;44.31;17.68;17.5;3.409
147;44.32;17.74;17.53;3.415
148;44.33;17.82;17.56;3.419
149;44.33;17.96;17.59;3.432
150;44.34;18.16;17.6;3.451
151;44.38;18.39;17.6;3.466
152;44.42;18.56;17.6;3.481
153;44.44;18.62;17.6;3.494
154;44.44;18.62;17.61;3.501
155;44.45;18.62;17.64;3.503
156;44.48;18.62;17.68;3.505
157;44.48;18.62;17.72;3.504
158;44.5;18.62;17.76;3.505
159;44.52;18.62;17.8;3.505
160;44.52;18.61;17.84;3.507
