;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;12.18;6.43;2.454;1.314
1;12.51;6.426;2.454;1.314
2;12.84;6.422;2.454;1.314
3;13.1;6.415;2.454;1.314
4;13.28;6.407;2.454;1.312
5;13.38;6.407;2.454;1.311
6;13.43;6.407;2.454;1.311
7;13.47;6.411;2.454;1.311
8;13.5;6.407;2.457;1.313
9;13.5;6.407;2.46;1.313
10;13.52;6.411;2.46;1.312
11;13.54;6.411;2.46;1.311
12;13.55;6.403;2.462;1.309
13;13.56;6.399;2.473;1.305
14;13.57;6.411;2.484;1.303
15;13.59;6.422;2.492;1.302
16;13.63;6.426;2.5;1.301
17;13.67;6.43;2.508;1.301
18;13.71;6.434;2.517;1.301
19;13.74;6.434;2.517;1.301
20;13.77;6.43;2.517;1.3
21;13.81;6.43;2.517;1.3
22;13.85;6.43;2.519;1.3
23;13.87;6.438;2.519;1.3
24;13.89;6.446;2.517;1.3
25;13.9;6.453;2.517;1.301
26;13.9;6.457;2.517;1.303
27;13.9;6.469;2.517;1.305
28;13.9;6.484;2.517;1.308
29;13.9;6.496;2.514;1.309
30;13.9;6.508;2.511;1.309
31;13.9;6.519;2.511;1.31
32;13.9;6.527;2.508;1.31
33;13.91;6.531;2.508;1.309
34;13.91;6.531;2.508;1.307
35;13.91;6.531;2.508;1.306
36;13.91;6.531;2.508;1.306
37;13.91;6.531;2.508;1.308
38;13.91;6.527;2.508;1.31
39;13.91;6.527;2.508;1.311
40;13.91;6.527;2.511;1.314
41;13.92;6.527;2.514;1.319
42;13.92;6.535;2.517;1.322
43;13.93;6.539;2.517;1.325
44;13.95;6.546;2.522;1.327
45;13.96;6.554;2.525;1.328
46;13.98;6.566;2.527;1.328
47;13.99;6.57;2.53;1.329
48;14.0;6.57;2.53;1.332
49;14.01;6.566;2.527;1.331
50;14.01;6.57;2.53;1.331
51;14.01;6.574;2.536;1.331
52;14.01;6.585;2.546;1.331
53;14.01;6.601;2.546;1.33
54;14.02;6.62;2.549;1.328
55;14.02;6.639;2.549;1.327
56;14.02;6.651;2.549;1.326
57;14.02;6.67;2.549;1.326
58;14.03;6.678;2.549;1.326
59;14.03;6.682;2.546;1.326
60;14.03;6.682;2.546;1.328
61;14.04;6.682;2.546;1.329
62;14.04;6.682;2.549;1.329
63;14.05;6.682;2.554;1.329
64;14.05;6.682;2.557;1.328
65;14.05;6.686;2.557;1.328
66;14.06;6.686;2.557;1.328
67;14.06;6.698;2.557;1.329
68;14.07;6.713;2.554;1.329
69;14.07;6.729;2.549;1.329
70;14.08;6.74;2.546;1.328
71;14.08;6.74;2.541;1.328
72;14.08;6.74;2.541;1.326
73;14.08;6.74;2.541;1.323
74;14.08;6.744;2.541;1.323
75;14.08;6.748;2.541;1.323
76;14.08;6.748;2.541;1.321
77;14.08;6.748;2.541;1.32
78;14.08;6.748;2.541;1.322
79;14.08;6.748;2.541;1.325
80;14.08;6.748;2.541;1.329
81;14.09;6.756;2.541;1.334
82;14.09;6.764;2.544;1.337
83;14.09;6.767;2.549;1.337
84;14.09;6.771;2.552;1.336
85;14.09;6.771;2.554;1.338
86;14.09;6.764;2.554;1.34
87;14.1;6.756;2.554;1.343
88;14.1;6.748;2.554;1.344
89;14.1;6.744;2.554;1.344
90;14.1;6.748;2.554;1.344
91;14.1;6.764;2.557;1.344
92;14.11;6.779;2.563;1.346
93;14.11;6.779;2.563;1.349
94;14.12;6.779;2.563;1.349
95;14.12;6.791;2.568;1.35
96;14.12;6.814;2.573;1.351
97;14.12;6.829;2.573;1.351
98;14.12;6.837;2.568;1.351
99;14.12;6.841;2.571;1.35
100;14.13;6.845;2.573;1.35
101;14.15;6.849;2.579;1.353
102;14.16;6.845;2.584;1.354
103;14.18;6.845;2.587;1.35
104;14.19;6.845;2.587;1.343
105;14.2;6.853;2.587;1.341
106;14.2;6.861;2.584;1.338
107;14.2;6.864;2.584;1.334
108;14.2;6.861;2.582;1.332
109;14.21;6.857;2.579;1.332
110;14.22;6.857;2.576;1.332
111;14.25;6.864;2.576;1.331
112;14.27;6.872;2.576;1.331
113;14.3;6.88;2.573;1.329
114;14.33;6.899;2.573;1.329
115;14.34;6.93;2.576;1.329
116;14.35;6.973;2.579;1.329
117;14.36;7.023;2.579;1.33
118;14.37;7.066;2.582;1.331
119;14.37;7.085;2.582;1.332
120;14.38;7.097;2.582;1.334
121;14.38;7.101;2.582;1.335
122;14.39;7.105;2.579;1.335
123;14.39;7.105;2.576;1.335
124;14.39;7.105;2.571;1.336
125;14.39;7.105;2.568;1.339
126;14.39;7.105;2.565;1.343
