;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;12.07;6.624;6.267;1.365
1;12.14;6.632;6.294;1.367
2;12.15;6.643;6.305;1.366
3;12.14;6.659;6.319;1.362
4;12.14;6.67;6.343;1.359
5;12.14;6.678;6.373;1.361
6;12.14;6.678;6.413;1.363
7;12.16;6.682;6.451;1.364
8;12.23;6.682;6.462;1.361
9;12.28;6.682;6.47;1.357
10;12.31;6.678;6.505;1.352
11;12.38;6.678;6.559;1.348
12;12.51;6.682;6.595;1.345
13;12.62;6.686;6.622;1.343
14;12.72;6.686;6.646;1.344
15;12.79;6.682;6.66;1.352
16;12.82;6.678;6.66;1.36
17;12.83;6.678;6.66;1.363
18;12.84;6.678;6.697;1.363
19;12.84;6.678;6.787;1.361
20;12.83;6.682;6.86;1.362
21;12.84;6.694;6.906;1.365
22;13.01;6.702;6.979;1.366
23;13.3;6.709;7.122;1.365
24;13.45;6.725;7.249;1.364
25;13.51;6.748;7.304;1.363
26;13.54;6.791;7.322;1.363
27;13.56;6.857;7.32;1.365
28;13.57;6.911;7.344;1.366
29;13.58;6.946;7.433;1.369
30;13.59;6.961;7.46;1.376
31;13.6;6.961;7.463;1.388
32;13.63;6.957;7.482;1.401
33;13.73;6.957;7.485;1.409
34;13.81;6.965;7.488;1.411
35;13.81;6.981;7.498;1.411
36;13.86;7.012;7.506;1.412
37;13.98;7.043;7.506;1.411
38;14.17;7.054;7.534;1.412
39;14.33;7.058;7.699;1.414
40;14.37;7.058;7.983;1.416
41;14.37;7.054;8.183;1.418
42;14.37;7.054;8.275;1.419
43;14.37;7.054;8.307;1.419
44;14.38;7.054;8.313;1.419
45;14.41;7.058;8.31;1.417
46;14.49;7.062;8.307;1.412
47;14.65;7.062;8.307;1.41
48;14.87;7.066;8.31;1.409
49;15.07;7.074;8.326;1.409
50;15.3;7.105;8.353;1.41
51;15.57;7.151;8.37;1.41
52;15.74;7.194;8.37;1.41
53;15.79;7.221;8.378;1.41
54;15.8;7.233;8.41;1.421
55;15.81;7.229;8.424;1.444
56;15.91;7.233;8.424;1.463
57;16.11;7.233;8.424;1.478
58;16.55;7.241;8.427;1.484
59;16.9;7.272;8.427;1.483
60;16.91;7.33;8.486;1.481
61;16.9;7.38;8.546;1.481
62;16.89;7.411;8.543;1.481
63;16.9;7.434;8.565;1.482
64;16.91;7.454;8.578;1.482
65;16.9;7.477;8.573;1.482
66;16.89;7.5;8.57;1.483
67;16.87;7.524;8.57;1.486
68;16.85;7.547;8.57;1.489
69;16.88;7.574;8.57;1.49
70;17.04;7.586;8.578;1.486
71;17.17;7.59;8.592;1.476
72;17.17;7.593;8.594;1.471
73;17.17;7.59;8.575;1.469
74;17.2;7.586;8.562;1.468
75;17.28;7.582;8.543;1.466
76;17.37;7.578;8.516;1.466
77;17.45;7.59;8.497;1.466
78;17.47;7.593;8.5;1.466
79;17.48;7.586;8.508;1.465
80;17.5;7.582;8.519;1.464
81;17.52;7.586;8.529;1.465
82;17.58;7.593;8.529;1.468
83;17.77;7.609;8.548;1.474
84;18.0;7.632;8.589;1.485
85;18.23;7.652;8.624;1.492
86;18.4;7.659;8.694;1.496
87;18.48;7.663;8.805;1.504
88;18.54;7.663;8.87;1.513
89;18.69;7.663;8.903;1.513
90;18.86;7.659;8.922;1.516
91;18.89;7.659;8.922;1.517
92;18.89;7.659;8.927;1.519
93;18.91;7.656;8.927;1.528
94;18.94;7.656;8.93;1.535
95;19.2;7.659;8.93;1.537
96;19.66;7.667;8.93;1.539
97;20.04;7.69;8.935;1.542
98;20.28;7.702;8.954;1.544
99;20.37;7.706;8.976;1.546
100;20.38;7.729;9.014;1.546
101;20.42;7.78;9.149;1.544
102;20.6;7.826;9.384;1.543
103;20.83;7.846;9.493;1.544
104;20.91;7.865;9.517;1.544
105;20.91;7.884;9.547;1.544
106;20.91;7.908;9.571;1.544
107;20.91;7.927;9.574;1.543
108;20.91;7.943;9.579;1.542
109;20.99;7.946;9.723;1.54
110;21.8;7.943;10.24;1.54
111;23.22;7.958;10.69;1.54
112;24.03;8.02;10.8;1.54
113;24.28;8.113;10.81;1.541
114;24.4;8.191;10.81;1.541
115;24.47;8.237;10.81;1.541
116;24.46;8.276;10.84;1.542
117;24.72;8.33;10.88;1.542
118;25.2;8.392;10.88;1.542
119;25.46;8.435;10.99;1.544
120;25.6;8.451;11.18;1.548
121;25.66;8.443;11.37;1.556
122;25.64;8.423;11.52;1.57
123;25.63;8.408;11.61;1.585
124;25.62;8.4;11.63;1.596
125;25.6;8.423;11.63;1.601
126;25.58;8.493;11.63;1.601
127;25.65;8.629;11.71;1.601
128;26.05;8.807;11.92;1.601
129;26.5;8.974;12.05;1.601
130;26.82;9.09;12.03;1.602
131;27.05;9.18;12.2;1.604
132;27.16;9.234;12.44;1.606
133;27.17;9.246;12.6;1.609
134;27.16;9.246;12.66;1.611
135;27.24;9.249;12.67;1.61
136;27.53;9.249;12.67;1.611
137;27.79;9.242;12.69;1.609
138;27.98;9.242;12.95;1.606
139;28.24;9.246;13.89;1.605
140;28.32;9.249;15.16;1.607
141;28.32;9.246;15.97;1.608
142;28.38;9.253;16.34;1.613
143;28.66;9.3;16.5;1.621
144;28.73;9.389;16.56;1.626
145;28.73;9.478;16.58;1.631
146;28.77;9.556;16.58;1.642
147;28.89;9.599;16.58;1.656
148;29.05;9.614;16.58;1.668
149;29.29;9.637;16.58;1.681
150;29.73;9.664;16.6;1.692
151;30.01;9.688;16.67;1.701
152;30.06;9.738;16.77;1.709
153;30.08;9.777;16.86;1.716
154;30.13;9.777;16.92;1.722
155;30.15;9.785;16.96;1.73
156;30.16;9.792;17.0;1.733
157;30.15;9.812;17.02;1.734
158;30.14;9.897;17.03;1.738
159;30.14;9.986;17.11;1.74
160;30.28;10.0;17.16;1.74
161;30.57;10.01;17.16;1.739
162;30.73;10.01;17.16;1.734
163;30.75;10.01;17.16;1.727
164;30.78;10.02;17.17;1.721
165;30.88;10.04;17.17;1.717
166;30.91;10.05;17.17;1.714
167;30.93;10.05;17.17;1.713
168;30.99;10.05;17.18;1.712
169;31.0;10.04;17.18;1.711
170;31.03;10.03;17.18;1.711
171;31.09;10.03;17.2;1.712
172;31.13;10.05;17.23;1.713
173;31.16;10.08;17.26;1.716
174;31.16;10.12;17.3;1.716
175;31.16;10.16;17.35;1.715
176;31.16;10.23;17.42;1.715
177;31.14;10.31;17.61;1.715
178;31.11;10.37;18.04;1.714
179;31.2;10.4;18.58;1.713
180;31.35;10.4;19.06;1.713
181;31.42;10.42;19.47;1.715
182;31.44;10.52;19.74;1.716
183;31.44;10.65;19.89;1.718
184;31.42;10.77;20.01;1.718
185;31.42;10.86;20.07;1.718
186;31.47;10.92;20.07;1.721
187;31.57;10.96;20.15;1.724
188;31.57;10.96;20.25;1.726
189;31.63;10.99;20.35;1.73
190;31.76;11.08;20.51;1.736
191;31.87;11.25;20.76;1.738
192;31.88;11.47;21.11;1.738
193;31.94;11.63;21.58;1.737
194;32.11;11.71;21.99;1.738
195;32.26;11.72;22.22;1.739
196;32.39;11.71;22.34;1.734
197;32.46;11.7;22.38;1.729
198;32.48;11.7;22.38;1.731
199;32.49;11.74;22.41;1.736
200;32.49;12.0;22.51;1.738
201;32.5;12.34;22.63;1.739
202;32.69;12.57;22.73;1.743
203;33.38;12.77;22.83;1.752
204;33.81;12.92;22.91;1.767
205;33.85;12.95;22.94;1.784
206;33.85;12.94;22.94;1.799
207;33.85;12.96;22.95;1.803
208;33.92;13.0;23.02;1.803
209;34.19;13.04;23.09;1.804
210;34.6;13.07;23.17;1.802
