;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;6.437;1.325;12.25;0.8083
1;6.554;1.328;12.64;0.8075
2;6.559;1.33;12.82;0.8074
3;6.681;1.332;12.96;0.8074
4;6.697;1.338;12.97;0.8077
5;6.713;1.338;13.04;0.807
6;7.131;1.336;13.48;0.8069
7;7.576;1.335;14.36;0.8083
8;7.578;1.336;15.25;0.8093
9;7.796;1.339;15.76;0.8093
10;7.878;1.348;15.96;0.8086
11;7.895;1.356;16.02;0.8107
12;7.916;1.363;16.02;0.8138
13;7.937;1.369;16.03;0.8144
14;7.958;1.37;16.03;0.8144
15;7.958;1.37;16.11;0.8146
16;7.972;1.369;16.41;0.8148
17;7.977;1.368;16.78;0.8167
18;8.106;1.369;17.07;0.8164
19;8.305;1.375;17.24;0.8156
20;8.422;1.394;17.28;0.8156
21;8.436;1.407;17.29;0.8152
22;8.453;1.411;17.47;0.8191
23;8.474;1.414;18.12;0.8262
24;8.476;1.418;19.22;0.8273
25;8.476;1.42;20.3;0.8278
26;8.485;1.421;21.03;0.8291
27;8.511;1.423;21.4;0.8292
28;8.556;1.423;21.55;0.8287
29;8.582;1.432;21.57;0.8302
30;8.612;1.443;21.63;0.8339
31;8.741;1.448;22.0;0.8357
32;8.816;1.45;22.48;0.8368
33;8.865;1.45;22.83;0.8381
34;9.116;1.451;23.18;0.8381
35;9.233;1.449;23.57;0.8371
36;9.243;1.448;23.84;0.8365
37;9.254;1.447;23.95;0.8353
38;9.306;1.45;23.96;0.8349
39;9.311;1.451;23.97;0.8352
40;9.343;1.452;23.99;0.8352
41;9.367;1.454;24.06;0.8378
42;9.367;1.457;24.12;0.8387
43;9.381;1.46;24.13;0.836
44;9.435;1.461;24.15;0.8352
45;9.482;1.462;24.2;0.8342
46;9.484;1.461;24.22;0.8331
47;9.484;1.461;24.25;0.8316
48;9.496;1.463;24.33;0.8297
49;9.5;1.463;24.42;0.8286
50;9.522;1.463;24.46;0.8299
51;9.702;1.463;24.47;0.8312
52;9.878;1.463;24.47;0.8332
53;9.883;1.462;24.48;0.8349
54;9.904;1.461;24.52;0.8355
