;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.746;12.02;5.121;2.492
1;1.746;12.08;5.125;2.491
2;1.746;12.16;5.13;2.49
3;1.746;12.25;5.132;2.49
4;1.746;12.37;5.132;2.49
5;1.746;12.5;5.132;2.49
6;1.746;12.64;5.132;2.49
7;1.746;12.76;5.132;2.489
8;1.746;12.87;5.132;2.486
9;1.751;13.0;5.132;2.486
10;1.751;13.12;5.134;2.486
11;1.751;13.22;5.139;2.486
12;1.751;13.31;5.141;2.486
13;1.76;13.41;5.141;2.486
14;1.764;13.49;5.144;2.488
15;1.764;13.53;5.146;2.489
16;1.769;13.55;5.146;2.489
17;1.769;13.56;5.146;2.489
18;1.769;13.57;5.148;2.489
19;1.773;13.57;5.148;2.489
20;1.773;13.57;5.15;2.489
21;1.773;13.57;5.153;2.489
22;1.773;13.57;5.155;2.489
23;1.773;13.58;5.157;2.489
24;1.778;13.58;5.159;2.49
25;1.778;13.59;5.162;2.493
26;1.778;13.6;5.164;2.5
27;1.778;13.6;5.166;2.508
28;1.778;13.6;5.166;2.512
29;1.778;13.61;5.168;2.514
30;1.778;13.61;5.168;2.516
31;1.778;13.61;5.168;2.519
32;1.778;13.61;5.168;2.52
33;1.778;13.61;5.168;2.522
34;1.778;13.61;5.171;2.525
35;1.778;13.61;5.173;2.527
36;1.782;13.61;5.18;2.527
37;1.796;13.61;5.191;2.527
38;1.8;13.61;5.207;2.527
39;1.8;13.61;5.216;2.529
40;1.8;13.61;5.227;2.53
41;1.8;13.62;5.241;2.53
42;1.8;13.62;5.254;2.53
43;1.8;13.63;5.268;2.53
44;1.8;13.64;5.277;2.53
45;1.805;13.65;5.279;2.53
46;1.809;13.66;5.279;2.53
47;1.814;13.67;5.279;2.53
48;1.818;13.67;5.284;2.53
49;1.818;13.69;5.286;2.53
50;1.823;13.7;5.286;2.529
51;1.823;13.72;5.286;2.53
52;1.823;13.78;5.286;2.529
53;1.823;13.88;5.286;2.53
54;1.827;13.98;5.286;2.531
55;1.832;14.05;5.286;2.531
56;1.836;14.12;5.286;2.534
57;1.841;14.16;5.288;2.537
58;1.836;14.19;5.3;2.541
59;1.841;14.22;5.322;2.543
60;1.841;14.24;5.343;2.548
61;1.841;14.26;5.359;2.553
62;1.841;14.3;5.372;2.556
63;1.841;14.4;5.381;2.559
64;1.845;14.52;5.388;2.565
65;1.85;14.62;5.397;2.571
66;1.859;14.71;5.413;2.577
67;1.872;14.78;5.436;2.581
68;1.881;14.81;5.456;2.585
69;1.886;14.82;5.47;2.587
70;1.886;14.82;5.479;2.588
71;1.886;14.82;5.483;2.594
72;1.886;14.83;5.486;2.599
73;1.89;14.85;5.486;2.6
74;1.886;14.87;5.483;2.6
75;1.886;14.92;5.499;2.603
76;1.886;14.93;5.535;2.607
77;1.881;14.97;5.596;2.608
78;1.881;15.2;5.703;2.608
79;1.881;15.53;5.846;2.605
80;1.881;15.8;5.966;2.601
81;1.886;15.96;6.074;2.602
82;1.912;16.03;6.201;2.608
83;1.975;16.04;6.324;2.624
84;2.034;16.04;6.419;2.644
85;2.079;16.07;6.484;2.667
86;2.092;16.13;6.527;2.692
87;2.092;16.24;6.552;2.715
88;2.11;16.38;6.573;2.732
89;2.119;16.55;6.593;2.743
90;2.119;16.76;6.607;2.75
91;2.119;16.97;6.616;2.756
92;2.132;17.18;6.62;2.76
93;2.155;17.38;6.62;2.762
94;2.155;17.56;6.62;2.766
95;2.182;17.73;6.62;2.776
96;2.209;17.92;6.625;2.79
97;2.222;18.14;6.629;2.8
98;2.245;18.35;6.641;2.813
99;2.245;18.54;6.65;2.825
100;2.303;18.7;6.654;2.833
101;2.366;18.84;6.656;2.837
102;2.37;18.97;6.659;2.841
103;2.37;19.1;6.663;2.841
104;2.37;19.2;6.666;2.843
105;2.37;19.28;6.666;2.844
