;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;9.809;12.02;1.764;2.572
1;9.809;12.08;1.76;2.575
2;9.809;12.15;1.758;2.579
3;9.809;12.2;1.755;2.584
4;9.809;12.24;1.753;2.587
5;9.809;12.28;1.751;2.588
6;9.809;12.31;1.751;2.589
7;9.809;12.36;1.748;2.592
8;9.809;12.45;1.751;2.595
9;9.809;12.54;1.755;2.597
10;9.809;12.62;1.758;2.6
11;9.809;12.67;1.762;2.604
12;9.809;12.7;1.762;2.61
13;9.809;12.71;1.767;2.615
14;9.809;12.72;1.769;2.62
15;9.809;12.72;1.769;2.624
16;9.809;12.72;1.769;2.628
17;9.809;12.72;1.771;2.631
18;9.809;12.73;1.771;2.634
19;9.809;12.74;1.771;2.637
20;9.809;12.77;1.771;2.642
21;9.809;12.8;1.771;2.647
22;9.809;12.84;1.769;2.65
23;9.809;12.87;1.769;2.652
24;9.809;12.88;1.771;2.652
25;9.809;12.9;1.771;2.652
26;9.809;12.91;1.773;2.652
27;9.809;12.92;1.776;2.652
28;9.809;12.92;1.776;2.652
29;9.809;12.92;1.778;2.652
30;9.809;12.92;1.78;2.653
31;9.809;12.92;1.785;2.656
32;9.809;12.93;1.787;2.66
33;9.809;12.94;1.789;2.664
34;9.809;12.95;1.792;2.669
35;9.809;12.95;1.796;2.675
36;9.814;12.96;1.803;2.68
37;9.814;12.97;1.807;2.683
38;9.814;12.97;1.812;2.683
39;9.814;12.97;1.819;2.683
40;9.814;12.97;1.825;2.683
41;9.814;12.98;1.828;2.683
42;9.814;13.0;1.832;2.683
43;9.814;13.08;1.837;2.683
44;9.814;13.17;1.841;2.684
45;9.814;13.24;1.844;2.685
46;9.814;13.29;1.848;2.685
47;9.818;13.3;1.85;2.686
48;9.818;13.3;1.853;2.686
49;9.827;13.3;1.855;2.686
50;9.868;13.32;1.857;2.686
51;9.913;13.35;1.859;2.686
52;9.953;13.39;1.862;2.685
53;10.01;13.43;1.864;2.685
54;10.07;13.47;1.869;2.685
55;10.09;13.51;1.871;2.686
56;10.09;13.56;1.875;2.687
57;10.12;13.61;1.88;2.687
58;10.2;13.67;1.882;2.687
59;10.24;13.72;1.884;2.687
60;10.26;13.78;1.884;2.687
61;10.28;13.85;1.884;2.687
62;10.29;13.91;1.887;2.687
63;10.29;13.98;1.891;2.687
64;10.29;14.04;1.893;2.688
65;10.29;14.09;1.898;2.691
66;10.29;14.12;1.9;2.695
67;10.3;14.13;1.902;2.698
68;10.3;14.13;1.905;2.7
69;10.31;14.15;1.907;2.701
70;10.32;14.18;1.912;2.702
71;10.32;14.2;1.914;2.704
72;10.32;14.23;1.916;2.705
73;10.33;14.3;1.921;2.705
74;10.33;14.61;1.921;2.704
75;10.33;15.11;1.923;2.705
76;10.34;15.53;1.925;2.704
77;10.34;15.8;1.927;2.703
78;10.34;15.97;1.927;2.703
79;10.34;16.07;1.93;2.706
