;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.352;2.353;12.22;0.914
1;2.348;2.346;12.44;0.9214
2;2.343;2.343;12.64;0.9315
3;2.339;2.323;12.81;0.9455
4;2.339;2.295;12.97;0.9542
5;2.334;2.285;13.11;0.9569
6;2.33;2.275;13.23;0.9596
7;2.33;2.247;13.34;0.9623
8;2.33;2.193;13.44;0.9629
9;2.33;2.155;13.52;0.9623
10;2.33;2.145;13.6;0.9602
11;2.33;2.135;13.65;0.9589
12;2.303;2.114;13.7;0.9582
13;2.267;2.111;13.74;0.9582
14;2.258;2.111;13.77;0.9582
15;2.258;2.111;13.79;0.9582
16;2.258;2.114;13.81;0.9582
17;2.254;2.111;13.82;0.9582
18;2.24;2.111;13.83;0.9589
19;2.222;2.114;13.83;0.9596
20;2.213;2.111;13.83;0.9589
21;2.213;2.07;13.83;0.9582
22;2.213;2.001;13.83;0.9522
23;2.204;1.957;13.83;0.9495
24;2.182;1.943;13.84;0.9502
25;2.155;1.943;13.84;0.9509
26;2.146;1.943;13.84;0.9502
27;2.146;1.947;13.85;0.9495
28;2.146;1.947;13.86;0.9482
29;2.146;1.95;13.87;0.9475
30;2.146;1.95;13.89;0.9482
31;2.146;1.943;13.91;0.9475
32;2.146;1.933;13.93;0.9448
33;2.146;1.923;13.96;0.9435
34;2.141;1.916;14.0;0.9422
35;2.137;1.919;14.04;0.9395
36;2.137;1.923;14.08;0.9375
37;2.137;1.926;14.13;0.9368
38;2.128;1.926;14.18;0.9361
39;2.119;1.923;14.23;0.9341
40;2.106;1.923;14.3;0.9308
41;2.083;1.919;14.36;0.9288
42;2.07;1.919;14.43;0.9281
43;2.061;1.919;14.5;0.9281
44;2.061;1.919;14.57;0.9274
45;2.061;1.919;14.65;0.9254
46;2.061;1.919;14.73;0.9254
47;2.056;1.919;14.82;0.9254
48;2.047;1.919;14.91;0.9254
49;2.038;1.919;15.0;0.9254
50;2.025;1.919;15.1;0.9248
51;2.007;1.919;15.19;0.9248
52;1.998;1.919;15.29;0.9248
53;1.989;1.919;15.39;0.9268
54;1.984;1.919;15.49;0.9308
55;1.975;1.923;15.59;0.9355
56;1.962;1.937;15.69;0.9428
57;1.953;1.96;15.79;0.9529
58;1.939;1.981;15.89;0.9582
59;1.926;2.001;15.99;0.9649
60;1.917;2.025;16.09;0.9716
61;1.908;2.049;16.18;0.9736
62;1.895;2.077;16.27;0.975
63;1.877;2.104;16.36;0.9763
64;1.863;2.121;16.45;0.9763
65;1.85;2.128;16.53;0.9763
66;1.827;2.138;16.62;0.977
67;1.814;2.148;16.7;0.9783
68;1.791;2.152;16.77;0.979
69;1.755;2.152;16.85;0.9803
70;1.728;2.152;16.92;0.983
71;1.715;2.152;16.99;0.9877
72;1.701;2.155;17.06;0.9937
73;1.688;2.159;17.13;1.002
74;1.675;2.155;17.19;1.01
75;1.661;2.155;17.24;1.019
76;1.648;2.155;17.31;1.029
77;1.634;2.162;17.36;1.037
78;1.625;2.179;17.42;1.043
79;1.616;2.203;17.48;1.052
80;1.603;2.22;17.53;1.065
81;1.589;2.237;17.58;1.076
82;1.571;2.251;17.64;1.085
83;1.558;2.264;17.68;1.094
84;1.535;2.268;17.72;1.102
85;1.513;2.271;17.78;1.106
86;1.477;2.271;17.82;1.106
87;1.432;2.271;17.86;1.106
88;1.401;2.271;17.92;1.105
89;1.369;2.271;17.95;1.102
90;1.329;2.271;17.97;1.1
91;1.279;2.271;18.06;1.1
92;1.235;2.271;18.07;1.1
93;1.181;2.271;18.09;1.106
94;1.14;2.282;19.57;1.119
95;1.113;2.309;23.76;1.131
96;1.091;2.357;26.94;1.146
97;1.077;2.394;29.05;1.159
98;1.077;2.415;31.09;1.164
99;1.077;2.425;32.73;1.165
100;1.077;2.435;33.98;1.166
101;1.077;2.442;35.13;1.165
102;1.077;2.445;36.05;1.165
103;1.082;2.445;36.76;1.166
104;1.086;2.439;37.4;1.166
105;1.082;2.428;37.91;1.166
106;1.077;2.425;38.32;1.165
107;1.086;2.432;38.68;1.164
108;1.095;2.445;38.95;1.162
109;1.095;2.452;39.16;1.158
110;1.095;2.466;39.35;1.149
111;1.091;2.483;39.49;1.14
112;1.073;2.493;39.59;1.135
113;1.055;2.504;39.67;1.132
114;1.046;2.51;39.73;1.132
115;1.037;2.514;39.76;1.132
116;1.028;2.51;39.79;1.132
117;1.024;2.504;39.81;1.132
118;1.024;2.5;39.81;1.132
119;1.019;2.5;39.82;1.132
120;1.01;2.49;39.82;1.132
121;1.01;2.48;39.82;1.133
122;1.006;2.483;39.82;1.133
123;0.9922;2.473;39.82;1.134
124;0.9787;2.452;39.83;1.135
125;0.9742;2.449;39.85;1.135
126;0.9697;2.452;39.86;1.135
127;0.9652;2.456;39.89;1.136
128;0.9607;2.452;39.93;1.135
129;0.9607;2.449;39.96;1.136
130;0.9562;2.439;40.01;1.136
131;0.9518;2.435;40.07;1.136
132;0.9473;2.435;40.13;1.135
133;0.9383;2.435;40.2;1.133
134;0.9338;2.435;40.28;1.131
135;0.9338;2.435;40.36;1.128
136;0.9338;2.439;40.44;1.126
137;0.9383;2.439;40.54;1.124
138;0.9383;2.442;40.64;1.121
139;0.9338;2.449;40.74;1.118
140;0.9338;2.449;40.85;1.118
141;0.9338;2.449;40.96;1.12
142;0.9293;2.452;41.08;1.12
143;0.9248;2.459;41.19;1.12
144;0.9248;2.456;41.31;1.12
145;0.9248;2.456;41.43;1.12
146;0.9203;2.463;41.55;1.121
147;0.9203;2.473;41.67;1.122
148;0.9203;2.48;41.79;1.122
149;0.9158;2.486;41.91;1.121
150;0.9158;2.49;42.04;1.121
151;0.9113;2.493;42.16;1.121
152;0.9113;2.493;42.28;1.122
153;0.9113;2.493;42.39;1.124
154;0.9113;2.493;42.51;1.126
155;0.9113;2.493;42.62;1.128
156;0.9113;2.5;42.73;1.129
157;0.9158;2.507;42.84;1.13
158;0.9203;2.514;42.95;1.132
159;0.9248;2.527;43.05;1.132
160;0.9248;2.555;43.15;1.132
161;0.9203;2.596;43.25;1.132
162;0.9203;2.64;43.35;1.132
163;0.9203;2.671;43.44;1.132
164;0.9203;2.702;43.53;1.136
165;0.9203;2.732;43.61;1.143
166;0.9203;2.749;43.7;1.15
167;0.9203;2.749;43.78;1.153
168;0.9203;2.749;43.85;1.16
169;0.9203;2.753;43.93;1.169
170;0.9203;2.76;44.0;1.174
171;0.9203;2.777;44.07;1.18
172;0.9203;2.794;44.13;1.186
173;0.9203;2.804;44.19;1.19
174;0.9203;2.808;44.24;1.195
175;0.9203;2.811;44.3;1.203
176;0.9203;2.814;44.35;1.212
177;0.9203;2.814;44.4;1.221
178;0.9203;2.814;44.45;1.228
179;0.9248;2.814;44.49;1.235
180;0.9248;2.814;44.53;1.242
181;0.9248;2.814;44.57;1.25
182;0.9248;2.821;44.61;1.262
183;0.9248;2.852;44.64;1.276
184;0.9248;2.907;44.67;1.282
185;0.9248;2.978;44.7;1.282
186;0.9248;3.043;44.73;1.282
187;0.9293;3.105;44.76;1.282
188;0.9293;3.248;44.79;1.284
189;0.9293;3.542;44.81;1.285
190;0.9293;3.853;44.83;1.287
191;0.9338;4.112;44.85;1.294
192;0.9338;4.341;44.86;1.305
193;0.9338;4.519;44.88;1.321
194;0.9338;4.614;44.9;1.345
195;0.9338;4.652;44.91;1.375
196;0.9338;4.655;44.93;1.402
197;0.9383;4.662;44.94;1.428
198;0.9383;4.706;44.95;1.458
199;0.9383;4.788;44.96;1.487
200;0.9428;4.905;44.97;1.511
201;0.9428;5.051;44.97;1.532
202;0.9428;5.212;44.98;1.549
203;0.9428;5.376;44.99;1.564
204;0.9473;5.526;44.99;1.577
205;0.9518;5.629;45.0;1.589
206;0.9518;5.694;45.0;1.596
207;0.9518;5.728;45.01;1.6
208;0.9562;5.741;45.01;1.604
209;0.9562;5.741;45.01;1.606
210;0.9562;5.741;45.02;1.608
211;0.9562;5.741;45.02;1.61
212;0.9607;5.748;45.02;1.61
213;0.9562;5.755;45.02;1.61
214;0.9562;5.762;45.02;1.61
215;0.9562;5.765;45.03;1.611
216;0.9562;5.765;45.03;1.611
217;0.9562;5.765;45.03;1.611
218;0.9607;5.765;45.03;1.61
219;0.9607;5.772;45.03;1.611
220;0.9607;5.779;45.03;1.612
221;0.9607;5.793;45.03;1.61
222;0.9607;5.81;45.03;1.608
223;0.9562;5.834;45.03;1.606
224;0.9562;5.861;45.03;1.606
225;0.9562;5.888;45.03;1.605
226;0.9562;5.919;45.03;1.605
227;0.9562;5.946;45.03;1.606
228;0.9562;5.97;45.03;1.606
229;0.9562;5.984;45.03;1.606
230;0.9562;5.994;45.03;1.605
231;0.9607;6.001;45.03;1.605
232;0.9607;6.008;45.03;1.606
233;0.9607;6.015;45.03;1.607
234;0.9607;6.021;45.03;1.608
235;0.9652;6.028;45.03;1.609
236;0.9652;6.028;45.03;1.609
237;0.9787;6.028;45.03;1.608
238;1.01;6.028;45.03;1.606
239;1.042;6.028;45.03;1.604
240;1.051;6.028;45.03;1.604
241;1.051;6.028;45.03;1.604
242;1.055;6.028;45.03;1.604
243;1.059;6.032;45.03;1.604
244;1.068;6.032;45.03;1.604
245;1.073;6.035;45.03;1.605
246;1.073;6.035;45.03;1.609
247;1.077;6.035;45.03;1.617
248;1.077;6.035;45.03;1.627
249;1.077;6.035;45.03;1.635
250;1.077;6.035;45.03;1.638
251;1.091;6.035;45.03;1.641
252;1.104;6.035;45.03;1.647
253;1.113;6.035;45.03;1.651
254;1.122;6.035;45.03;1.657
255;1.127;6.035;45.03;1.663
256;1.127;6.039;45.03;1.67
257;1.127;6.042;45.03;1.674
258;1.127;6.042;45.04;1.676
259;1.131;6.042;45.04;1.679
260;1.131;6.049;45.04;1.685
261;1.131;6.056;45.04;1.689
262;1.131;6.062;45.04;1.693
263;1.131;6.069;45.04;1.698
264;1.131;6.08;45.04;1.702
265;1.131;6.086;45.04;1.704
266;1.131;6.097;45.04;1.706
267;1.131;6.11;45.04;1.708
268;1.131;6.127;45.04;1.707
269;1.131;6.141;45.04;1.706
270;1.131;6.158;45.04;1.706
271;1.127;6.175;45.04;1.706
272;1.127;6.202;45.04;1.706
273;1.127;6.226;45.05;1.706
274;1.127;6.243;45.05;1.706
275;1.127;6.257;45.05;1.708
276;1.127;6.267;45.05;1.711
277;1.127;6.274;45.05;1.713
278;1.127;6.284;45.05;1.718
279;1.127;6.291;45.05;1.723
280;1.127;6.295;45.05;1.727
281;1.127;6.298;45.05;1.73
282;1.127;6.302;45.05;1.734
283;1.127;6.305;45.05;1.736
284;1.127;6.305;45.06;1.736
285;1.127;6.305;45.06;1.736
286;1.127;6.305;45.06;1.735
287;1.127;6.305;45.06;1.735
288;1.127;6.305;45.06;1.734
289;1.127;6.305;45.06;1.734
290;1.127;6.305;45.06;1.734
291;1.127;6.305;45.06;1.734
292;1.127;6.305;45.06;1.734
293;1.127;6.308;45.06;1.734
294;1.127;6.308;45.06;1.734
295;1.127;6.308;45.06;1.734
296;1.127;6.308;45.06;1.733
297;1.122;6.308;45.06;1.732
298;1.127;6.308;45.06;1.729
299;1.127;6.308;45.06;1.728
300;1.127;6.308;45.07;1.727
301;1.127;6.305;45.07;1.726
302;1.127;6.305;45.07;1.726
303;1.127;6.305;45.07;1.726
304;1.127;6.305;45.07;1.726
305;1.127;6.305;45.07;1.726
306;1.127;6.305;45.07;1.726
307;1.127;6.305;45.07;1.726
308;1.127;6.305;45.07;1.726
309;1.122;6.305;45.07;1.728
310;1.122;6.305;45.07;1.729
