;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;12.02;3.258;3.833;4.731
1;12.18;3.265;3.833;4.791
2;12.43;3.279;3.834;4.831
3;12.82;3.302;3.836;4.849
4;13.23;3.33;3.836;4.854
5;13.49;3.35;3.846;4.854
6;13.54;3.364;3.857;4.854
7;13.57;3.387;3.86;4.857
8;13.79;3.413;3.869;4.88
9;14.09;3.436;3.87;4.988
10;14.36;3.504;3.882;5.098
11;14.56;3.693;3.885;5.126
12;14.64;3.911;3.887;5.129
13;14.65;4.058;3.895;5.129
14;14.65;4.169;3.902;5.139
15;14.66;4.26;3.923;5.16
16;14.75;4.297;3.947;5.171
17;14.92;4.3;3.948;5.179
18;15.14;4.3;3.949;5.184
19;15.24;4.309;3.954;5.184
20;15.23;4.323;3.957;5.184
21;15.23;4.343;3.964;5.184
22;15.28;4.376;3.977;5.184
23;15.31;4.419;3.98;5.187
24;15.32;4.453;3.981;5.202
25;15.44;4.488;3.989;5.241
26;15.68;4.534;3.99;5.268
27;16.0;4.553;4.017;5.273
28;16.16;4.557;4.025;5.275
29;16.16;4.559;4.039;5.275
30;16.38;4.561;4.074;5.283
31;16.66;4.564;4.088;5.307
32;16.74;4.571;4.091;5.346
33;16.75;4.584;4.091;5.383
34;16.88;4.608;4.091;5.398
35;17.06;4.653;4.095;5.401
36;17.16;4.679;4.096;5.401
37;17.21;4.681;4.11;5.401
38;17.21;4.683;4.182;5.401
39;17.54;4.683;4.231;5.414
40;17.97;4.683;4.232;5.477
41;18.05;4.684;4.247;5.54
42;18.07;4.695;4.288;5.563
43;18.09;4.73;4.314;5.569
44;18.1;4.807;4.317;5.569
45;18.14;4.893;4.318;5.571
46;18.16;4.952;4.331;5.571
47;18.16;4.998;4.361;5.574
48;18.16;5.046;4.389;5.579
49;18.16;5.09;4.392;5.579
50;18.17;5.127;4.392;5.582
51;18.24;5.157;4.395;5.582
52;18.38;5.182;4.401;5.582
53;18.41;5.209;4.401;5.587
54;18.42;5.228;4.405;5.616
55;18.43;5.239;4.411;5.65
56;18.43;5.24;4.411;5.689
57;18.43;5.24;4.415;5.796
58;18.43;5.242;4.436;5.945
59;18.47;5.242;4.459;6.066
60;18.56;5.242;4.47;6.21
61;18.64;5.242;4.471;6.369
62;18.7;5.244;4.471;6.466
63;18.75;5.246;4.473;6.542
64;18.75;5.253;4.476;6.628
65;18.78;5.274;4.496;6.66
66;18.85;5.301;4.533;6.66
67;19.02;5.327;4.551;6.665
68;19.47;5.375;4.556;6.702
69;20.09;5.501;4.554;6.869
70;20.45;5.683;4.572;7.105
71;20.58;5.821;4.621;7.188
72;20.63;5.903;4.651;7.188
73;20.66;5.961;4.665;7.201
74;20.66;5.993;4.67;7.246
75;20.66;6.009;4.67;7.317
76;20.66;6.021;4.679;7.356
77;20.68;6.026;4.677;7.364
78;20.76;6.026;4.674;7.374
79;20.85;6.026;4.677;7.484
80;20.94;6.039;4.676;7.576
81;21.07;6.076;4.684;7.581
82;21.38;6.154;4.701;7.683
83;21.78;6.297;4.708;7.738
84;21.98;6.439;4.707;7.756
85;22.01;6.512;4.706;7.761
86;22.01;6.545;4.712;7.761
87;22.04;6.558;4.724;7.761
88;22.15;6.559;4.722;7.764
89;22.45;6.559;4.732;7.945
90;23.02;6.559;4.749;8.379
91;23.61;6.559;4.764;8.601
92;23.88;6.559;4.774;8.664
93;23.93;6.566;4.775;8.735
94;23.94;6.602;4.776;8.892
95;23.95;6.687;4.776;9.188
96;24.01;6.811;4.78;9.504
97;24.15;6.942;4.792;9.612
98;24.4;7.05;4.794;9.612
99;24.74;7.103;4.794;9.638
100;24.85;7.117;4.796;9.68
101;24.88;7.126;4.806;9.761
102;25.16;7.154;4.83;10.12
103;25.69;7.229;4.843;10.8
104;26.33;7.34;4.856;11.09
105;26.67;7.439;4.864;11.1
106;26.7;7.478;4.862;11.1
107;26.71;7.478;4.873;11.13
108;26.72;7.482;4.872;11.13
109;26.77;7.483;4.886;11.35
110;26.96;7.485;4.913;12.22
111;27.41;7.489;4.929;13.25
112;27.97;7.494;4.928;13.57
113;28.42;7.567;4.948;13.59
114;28.66;7.76;4.95;13.92
115;28.67;8.082;4.95;14.37
116;29.45;8.447;4.952;14.8
117;30.81;8.717;4.954;15.12
118;31.66;8.925;4.954;15.32
119;32.18;9.141;4.967;15.54
120;32.56;9.328;4.988;15.77
121;32.79;9.442;4.995;15.79
122;32.99;9.489;4.993;15.88
123;33.22;9.491;4.991;15.96
124;33.42;9.505;4.999;15.97
125;33.51;9.539;5.007;15.97
126;33.52;9.562;5.005;16.03
127;33.53;9.583;5.006;16.27
128;33.53;9.608;5.005;16.79
129;33.54;9.626;5.003;17.23
130;33.56;9.631;5.008;17.3
131;33.56;9.631;5.024;17.3
132;33.58;9.633;5.022;17.3
133;33.63;9.65;5.021;17.35
134;33.66;9.682;5.017;17.45
135;33.68;9.718;5.018;17.63
136;33.68;9.85;5.019;17.93
137;33.74;10.27;5.021;18.21
138;33.82;10.81;5.089;18.27
139;33.82;11.2;5.168;18.47
140;33.82;11.47;5.167;19.65
141;33.82;11.64;5.168;20.79
142;33.82;11.76;5.173;21.24
143;33.82;11.96;5.173;21.4
144;33.83;12.25;5.177;21.4
145;33.87;12.54;5.177;21.83
146;33.89;12.75;5.179;23.5
147;33.89;12.87;5.18;25.17
148;33.89;12.91;5.188;25.89
149;33.9;12.91;5.197;26.04
150;33.93;12.91;5.198;26.04
151;34.38;12.96;5.199;26.34
152;35.26;13.2;5.231;26.96
153;35.79;13.54;5.284;27.32
154;35.86;13.78;5.291;27.36
155;35.98;13.92;5.291;27.39
156;36.67;14.04;5.299;27.51
157;37.14;14.21;5.323;27.65
158;37.16;14.48;5.33;27.69
159;37.27;14.81;5.334;27.74
160;37.59;15.11;5.355;28.1
161;38.13;15.37;5.365;28.59
162;39.2;15.6;5.368;29.14
163;41.18;15.76;5.385;30.14
164;42.94;15.85;5.385;31.54
165;43.71;15.92;5.416;32.77
166;44.3;15.96;5.426;33.56
167;44.97;15.98;5.426;33.97
168;45.07;16.0;5.427;34.14
169;45.25;16.03;5.435;34.21
170;45.59;16.09;5.444;34.21
171;45.72;16.17;5.457;34.22
172;45.89;16.19;5.461;34.26
173;46.43;16.19;5.462;34.35
174;47.33;16.19;5.469;34.43
175;48.29;16.19;5.476;34.43
176;49.24;16.19;5.479;34.47
177;49.9;16.2;5.479;34.64
178;50.11;16.22;5.486;34.86
179;50.15;16.23;5.489;34.94
180;50.15;16.23;5.492;34.94
181;50.16;16.23;5.506;34.95
182;50.16;16.24;5.517;34.95
183;50.18;16.26;5.517;34.96
184;50.21;16.3;5.527;35.01
185;50.31;16.36;5.545;35.09
186;50.46;16.41;5.56;35.19
187;50.51;16.44;5.564;35.39
188;50.55;16.51;5.565;35.63
189;50.62;16.69;5.564;35.71
190;50.64;16.96;5.566;35.72
191;50.65;17.34;5.577;35.72
192;50.67;17.85;5.58;35.73
193;50.71;18.42;5.588;35.74
194;50.72;18.96;5.617;35.74
195;50.73;19.35;5.615;35.74
196;50.73;19.57;5.686;35.75
197;50.73;19.71;5.756;35.76
198;50.73;19.8;5.756;35.79
199;50.73;19.82;5.825;35.81
200;50.73;19.82;5.887;35.82
201;50.73;19.84;5.916;35.87
202;50.74;19.89;5.934;36.12
203;50.74;19.95;5.943;36.6
204;50.74;20.02;5.94;37.13
205;50.76;20.1;5.94;37.83
206;50.87;20.16;5.94;38.94
207;50.96;20.24;5.947;39.9
208;51.03;20.36;5.962;40.07
209;51.07;20.49;5.966;40.11
210;51.07;20.56;5.971;40.21
211;51.07;20.56;6.009;40.24
212;51.11;20.56;6.036;40.31
213;51.21;20.57;6.048;40.6
214;51.28;20.58;6.058;40.83
215;51.29;20.61;6.059;40.84
216;51.3;20.68;6.063;40.95
217;51.35;20.8;6.063;41.14
218;51.38;20.96;6.068;41.25
219;51.4;21.09;6.069;41.29
220;51.44;21.19;6.069;41.29
221;51.44;21.27;6.071;41.37
222;51.47;21.34;6.073;41.6
223;51.47;21.38;6.073;41.88
224;51.47;21.41;6.076;42.03
225;51.47;21.46;6.086;42.04
226;51.47;21.51;6.094;42.05
227;51.55;21.54;6.095;42.09
228;51.61;21.57;6.095;42.15
229;51.61;21.6;6.101;42.22
230;51.61;21.63;6.112;42.31
231;51.6;21.64;6.116;42.33
232;51.6;21.65;6.114;42.34
233;51.61;21.65;6.114;42.43
234;51.61;21.66;6.132;42.47
235;51.8;21.68;6.142;42.47
236;52.18;21.68;6.142;42.47
237;52.26;21.68;6.146;42.47
238;52.26;21.68;6.146;42.49
239;52.28;21.68;6.164;42.55
240;52.32;21.68;6.199;42.6
241;52.32;21.69;6.2;42.64
242;52.34;21.72;6.202;42.71
243;52.38;21.75;6.204;42.74
244;53.06;21.76;6.211;42.75
245;53.94;21.76;6.225;42.75
246;54.5;21.76;6.233;42.77
247;54.87;21.76;6.238;42.77
248;54.87;21.76;6.243;42.81
249;55.53;21.76;6.243;42.81
250;56.23;21.76;6.245;42.83
251;56.33;21.76;6.252;42.83
252;56.35;21.77;6.26;42.84
253;56.46;21.8;6.262;42.85
254;56.57;21.87;6.264;42.88
255;56.59;21.94;6.287;42.88
256;56.59;21.97;6.3;43.17
257;56.6;21.97;6.305;43.93
258;56.69;21.96;6.331;44.67
259;56.78;21.97;6.35;45.05
260;56.78;22.01;6.357;45.05
261;56.92;22.2;6.357;45.56
262;57.15;22.43;6.357;46.42
263;57.42;22.52;6.357;46.72
264;57.63;22.52;6.359;46.73
265;57.71;22.53;6.375;46.73
266;57.76;22.54;6.393;46.73
267;57.77;22.6;6.401;46.75
268;57.77;22.74;6.401;46.82
269;57.78;22.94;6.408;46.93
270;57.8;23.2;6.425;47.06
271;57.79;23.54;6.428;47.19
272;57.83;23.94;6.431;47.31
273;57.83;24.31;6.442;47.41
274;57.86;24.67;6.451;47.47
275;57.86;25.01;6.452;47.49
276;57.88;25.3;6.455;47.5
277;57.9;25.49;6.466;47.5
278;57.92;25.61;6.474;47.5
279;57.94;25.69;6.474;47.51
280;57.95;25.73;6.478;47.53
281;58.14;25.75;6.483;47.53
282;58.5;25.75;6.49;47.53
283;58.92;25.75;6.491;47.54
284;59.33;25.75;6.48;47.57
285;59.5;25.77;6.476;47.62
286;59.49;25.83;6.476;47.65
287;59.5;25.9;6.487;47.65
288;59.5;25.98;6.517;47.65
289;59.59;26.04;6.538;47.65
290;59.81;26.08;6.548;47.65
291;59.86;26.11;6.552;47.74
292;59.99;26.12;6.557;48.01
293;60.6;26.12;6.578;48.41
294;61.16;26.12;6.589;48.85
295;61.27;26.12;6.588;49.06
296;61.36;26.13;6.588;49.06
297;61.9;26.14;6.588;49.16
298;62.29;26.16;6.612;49.29
299;62.31;26.17;6.638;49.44
300;62.32;26.18;6.619;49.65
301;62.33;26.19;6.615;49.83
302;62.37;26.2;6.619;49.91
303;62.48;26.2;6.618;49.94
304;62.54;26.2;6.608;49.97
305;62.56;26.21;6.613;49.97
306;62.57;26.21;6.618;49.98
307;62.57;26.21;6.619;50.03
308;62.57;26.21;6.616;50.09
309;62.57;26.22;6.605;50.16
310;62.57;26.24;6.596;50.16
311;62.57;26.28;6.594;50.26
312;62.57;26.4;6.594;50.38
313;62.57;26.66;6.593;50.44
314;62.58;27.03;6.597;50.49
315;62.58;27.42;6.597;50.54
316;62.59;27.8;6.593;50.56
317;62.61;28.2;6.592;50.56
318;62.66;28.64;6.592;50.56
319;62.71;29.16;6.593;50.59
320;62.82;29.72;6.593;50.66
321;62.85;30.21;6.592;50.71
322;62.87;30.57;6.58;50.72
323;62.96;30.83;6.57;50.73
324;63.06;31.0;6.567;50.73
325;63.21;31.12;6.567;50.82
326;63.27;31.19;6.58;50.95
327;63.27;31.26;6.585;50.96
328;63.27;31.31;6.595;50.98
329;63.28;31.34;6.646;51.06
330;63.31;31.36;6.659;51.23
331;63.31;31.37;6.645;51.52
332;63.31;31.39;6.657;51.84
333;63.32;31.4;6.691;52.12
334;63.33;31.4;6.708;52.29
335;63.33;31.41;6.705;52.29
336;63.33;31.46;6.708;52.56
337;63.33;31.5;6.718;52.96
338;63.35;31.5;6.726;52.98
339;63.35;31.53;6.729;53.1
340;63.36;31.59;6.729;53.23
341;63.38;31.64;6.73;53.27
342;63.46;31.65;6.733;53.28
343;63.48;31.65;6.733;53.28
344;63.45;31.66;6.732;53.33
345;63.45;31.67;6.738;53.36
346;63.45;31.68;6.76;53.36
347;63.45;31.69;6.766;53.38
348;63.45;31.69;6.766;53.4
349;63.45;31.7;6.765;53.4
350;63.49;31.71;6.77;53.4
351;63.52;31.72;6.768;53.4
352;63.52;31.74;6.785;53.4
353;63.6;31.79;6.822;53.43
354;63.81;31.86;6.834;53.48
355;63.99;31.91;6.832;53.49
356;64.07;31.94;6.841;53.49
357;64.06;31.96;6.841;53.49
358;64.1;31.98;6.855;53.5
359;64.15;31.99;6.879;53.5
360;64.18;32.01;6.894;53.51
361;64.25;32.02;6.896;53.51
362;64.43;32.04;6.897;53.51
363;64.69;32.06;6.901;53.53
364;64.92;32.08;6.9;53.56
365;65.13;32.11;6.901;53.58
366;65.31;32.13;6.9;53.61
367;65.33;32.18;6.9;53.61
368;65.49;32.23;6.906;53.62
369;65.8;32.3;6.91;53.66
370;65.87;32.35;6.912;53.7
371;65.87;32.39;6.915;53.76
372;65.87;32.42;6.914;53.79
373;65.87;32.43;6.912;53.8
374;65.87;32.44;6.91;53.8
375;65.88;32.45;6.922;53.8
376;65.88;32.45;6.925;53.8
377;65.95;32.47;6.922;53.8
378;66.0;32.48;6.916;53.81
379;65.99;32.48;6.916;53.83
380;66.01;32.5;6.915;53.84
381;66.0;32.53;6.915;53.84
382;66.07;32.57;6.915;53.84
383;66.52;32.64;6.9;53.85
384;67.86;32.78;6.888;53.85
385;69.6;32.91;6.889;53.85
386;69.94;33.01;6.893;53.85
387;70.12;33.07;6.896;53.88
388;70.77;33.11;6.933;53.9
389;71.51;33.14;6.941;53.91
