;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;12.02;6.615;1.018;1.159
1;12.07;6.615;1.018;1.157
2;12.07;6.608;1.018;1.156
3;12.09;6.572;1.018;1.155
4;12.2;6.493;1.025;1.152
5;12.35;6.411;1.025;1.15
6;12.49;6.342;1.025;1.149
7;12.56;6.293;1.025;1.147
8;12.63;6.263;1.025;1.145
9;12.71;6.25;1.025;1.144
10;12.74;6.247;1.025;1.143
11;12.75;6.25;1.025;1.141
12;12.75;6.27;1.025;1.139
13;12.77;6.293;1.025;1.14
14;12.82;6.309;1.025;1.142
15;12.84;6.322;1.025;1.145
16;12.86;6.332;1.025;1.147
17;12.87;6.335;1.033;1.148
18;12.86;6.335;1.033;1.15
19;12.88;6.332;1.033;1.156
20;12.92;6.329;1.033;1.164
21;13.02;6.325;1.033;1.171
22;13.14;6.322;1.033;1.179
23;13.19;6.319;1.033;1.19
24;13.2;6.319;1.033;1.204
25;13.21;6.322;1.025;1.218
26;13.21;6.322;1.018;1.23
27;13.21;6.319;1.018;1.239
28;13.2;6.312;1.025;1.242
29;13.2;6.302;1.018;1.241
30;13.2;6.289;1.018;1.241
31;13.2;6.279;1.018;1.242
32;13.2;6.273;1.01;1.25
33;13.2;6.27;1.002;1.262
34;13.2;6.286;1.002;1.272
35;13.2;6.306;1.002;1.287
36;13.2;6.322;0.9946;1.307
37;13.2;6.335;0.9946;1.323
38;13.2;6.342;0.9946;1.338
39;13.2;6.345;0.9946;1.358
40;13.2;6.348;0.9946;1.376
41;13.19;6.348;0.9946;1.385
42;13.17;6.348;0.9946;1.389
43;13.14;6.348;1.002;1.394
44;13.12;6.348;1.002;1.398
45;13.12;6.352;0.9946;1.401
46;13.12;6.355;0.9946;1.401
47;13.12;6.358;1.002;1.402
48;13.12;6.362;1.002;1.403
49;13.11;6.365;1.002;1.401
50;13.1;6.368;1.002;1.4
51;13.1;6.371;1.002;1.4
52;13.1;6.375;1.002;1.401
53;13.09;6.362;1.002;1.4
54;13.08;6.325;1.01;1.396
55;13.08;6.286;1.01;1.395
56;13.09;6.253;1.01;1.395
57;13.1;6.224;1.01;1.395
58;13.1;6.201;1.002;1.398
59;13.11;6.184;1.002;1.404
60;13.11;6.174;1.002;1.413
61;13.11;6.164;1.002;1.42
62;13.11;6.161;1.002;1.423
63;13.11;6.161;1.01;1.427
64;13.1;6.161;1.01;1.433
65;13.09;6.161;1.01;1.44
66;13.09;6.158;1.01;1.445
67;13.08;6.155;1.01;1.45
68;13.08;6.151;1.01;1.454
69;13.08;6.148;1.01;1.458
70;13.08;6.148;1.01;1.463
71;13.08;6.155;1.01;1.466
72;13.08;6.161;1.01;1.468
73;13.08;6.168;1.01;1.471
74;13.08;6.178;1.01;1.474
75;13.08;6.187;1.01;1.474
76;13.08;6.194;1.018;1.474
77;13.08;6.197;1.018;1.476
78;13.08;6.201;1.018;1.479
79;13.08;6.197;1.018;1.481
80;13.08;6.194;1.018;1.483
81;13.08;6.194;1.018;1.484
82;13.09;6.191;1.018;1.484
83;13.1;6.187;1.018;1.485
84;13.1;6.181;1.018;1.485
85;13.1;6.178;1.018;1.485
86;13.1;6.174;1.025;1.485
87;13.1;6.174;1.025;1.485
88;13.11;6.171;1.025;1.484
89;13.11;6.171;1.025;1.483
90;13.11;6.168;1.025;1.479
91;13.11;6.168;1.025;1.474
92;13.11;6.168;1.033;1.474
93;13.11;6.168;1.033;1.473
94;13.11;6.168;1.033;1.472
95;13.11;6.168;1.025;1.471
96;13.11;6.164;1.025;1.471
97;13.11;6.164;1.025;1.471
98;13.1;6.164;1.025;1.471
99;13.1;6.164;1.018;1.471
100;13.09;6.164;1.018;1.471
101;13.09;6.164;1.01;1.471
102;13.09;6.164;1.01;1.471
103;13.09;6.168;1.01;1.473
104;13.08;6.168;1.01;1.473
105;13.08;6.171;1.01;1.474
106;13.08;6.171;1.01;1.476
107;13.07;6.168;1.01;1.477
108;13.07;6.158;1.01;1.476
109;13.07;6.145;1.01;1.476
110;13.07;6.135;1.018;1.476
111;13.06;6.132;1.025;1.476
112;13.03;6.125;1.025;1.476
113;13.01;6.128;1.018;1.476
114;13.01;6.164;1.033;1.476
115;13.01;6.253;1.048;1.477
116;13.0;6.345;1.048;1.476
117;12.99;6.427;1.048;1.477
118;12.97;6.486;1.048;1.477
119;12.95;6.523;1.041;1.477
120;12.94;6.542;1.048;1.477
121;12.94;6.549;1.094;1.477
122;12.94;6.549;1.132;1.477
123;12.95;6.546;1.14;1.476
124;12.97;6.546;1.14;1.478
125;13.0;6.546;1.132;1.483
126;13.02;6.546;1.132;1.484
127;13.01;6.549;1.132;1.487
128;12.99;6.559;1.132;1.492
129;12.95;6.575;1.14;1.496
130;12.83;6.588;1.14;1.498
131;12.65;6.598;1.14;1.501
132;12.4;6.611;1.14;1.501
133;12.13;6.618;1.148;1.501
134;12.04;6.624;1.148;1.505
135;12.04;6.631;1.14;1.509
136;12.04;6.638;1.14;1.514
137;11.89;6.638;1.14;1.52
