;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.449;11.44;12.03;2.214
1;1.449;11.44;12.69;2.215
2;1.466;11.44;12.88;2.215
3;1.488;11.45;12.88;2.215
4;1.5;11.45;12.92;2.215
5;1.514;11.46;12.93;2.215
6;1.528;11.46;12.94;2.215
7;1.531;11.46;12.95;2.215
8;1.534;11.46;12.98;2.215
9;1.534;11.45;13.11;2.216
10;1.534;11.45;13.25;2.216
11;1.534;11.45;13.26;2.217
12;1.534;11.44;13.27;2.218
13;1.534;11.45;13.33;2.219
14;1.539;11.45;13.4;2.22
15;1.542;11.45;13.45;2.221
16;1.551;11.47;13.47;2.221
17;1.562;11.51;13.54;2.221
18;1.571;11.57;13.6;2.221
19;1.571;11.64;13.6;2.225
20;1.571;11.7;13.6;2.23
21;1.571;11.76;13.64;2.236
22;1.571;11.82;13.82;2.24
23;1.571;11.87;14.13;2.243
24;1.571;11.91;14.48;2.248
25;1.579;11.96;14.72;2.255
26;1.588;11.99;14.89;2.26
27;1.59;12.0;15.13;2.264
28;1.593;12.0;15.48;2.27
29;1.59;12.0;15.74;2.275
30;1.59;12.02;15.9;2.277
31;1.59;12.03;16.01;2.277
32;1.588;12.04;16.01;2.278
33;1.588;12.06;16.08;2.278
34;1.59;12.1;16.37;2.279
35;1.59;12.15;16.76;2.282
36;1.59;12.2;16.98;2.287
37;1.596;12.25;17.0;2.291
38;1.599;12.32;17.0;2.294
39;1.599;12.39;17.03;2.299
40;1.596;12.46;17.31;2.302
41;1.599;12.53;17.77;2.301
42;1.604;12.59;18.35;2.299
43;1.621;12.63;19.43;2.297
44;1.638;12.64;20.16;2.292
45;1.644;12.64;20.16;2.286
46;1.644;12.64;20.41;2.282
47;1.644;12.65;20.53;2.279
48;1.661;12.67;20.76;2.278
49;1.681;12.7;21.45;2.278
50;1.687;12.75;21.89;2.282
51;1.687;12.81;22.07;2.289
52;1.687;12.87;22.43;2.291
53;1.687;12.93;22.91;2.291
54;1.689;12.97;23.06;2.29
55;1.701;13.01;23.07;2.29
56;1.704;13.03;23.07;2.29
57;1.704;13.03;23.09;2.288
58;1.704;13.03;23.14;2.287
59;1.706;13.04;23.17;2.287
60;1.706;13.07;23.17;2.287
61;1.706;13.12;23.17;2.287
62;1.706;13.19;23.27;2.289
63;1.706;13.25;23.61;2.29
64;1.709;13.3;23.85;2.291
65;1.715;13.35;24.06;2.293
66;1.726;13.42;24.37;2.294
67;1.735;13.46;24.41;2.295
68;1.735;13.48;24.77;2.294
69;1.769;13.49;25.65;2.294
70;1.814;13.49;26.04;2.294
71;1.825;13.49;26.12;2.294
72;1.828;13.51;26.15;2.294
73;1.828;13.52;26.23;2.294
74;1.828;13.52;26.33;2.293
75;1.828;13.53;26.39;2.294
76;1.828;13.53;26.4;2.295
77;1.828;13.53;26.4;2.296
78;1.828;13.53;26.4;2.298
79;1.828;13.53;26.4;2.3
80;1.828;13.54;26.43;2.301
81;1.825;13.54;26.53;2.301
82;1.825;13.55;26.63;2.301
83;1.834;13.58;26.69;2.303
84;1.842;13.61;26.75;2.307
85;1.842;13.64;26.75;2.313
86;1.842;13.67;26.79;2.319
87;1.842;13.69;26.8;2.326
88;1.842;13.71;26.82;2.331
89;1.842;13.71;26.9;2.334
90;1.845;13.71;27.0;2.334
91;1.848;13.71;27.08;2.334
92;1.851;13.72;27.21;2.334
93;1.862;13.71;27.76;2.335
94;1.89;13.72;28.74;2.337
95;1.93;13.73;30.0;2.34
96;1.967;13.75;32.49;2.344
97;2.001;13.78;35.02;2.346
98;2.023;13.83;35.24;2.344
99;2.023;13.87;35.82;2.341
100;2.04;13.9;37.38;2.336
101;2.074;13.91;39.4;2.331
102;2.097;13.93;41.4;2.326
103;2.108;13.93;42.39;2.321
104;2.111;13.93;42.7;2.318
105;2.111;13.93;42.88;2.316
106;2.111;13.93;43.01;2.314
107;2.111;13.93;43.07;2.312
108;2.111;13.93;43.1;2.311
109;2.111;13.93;43.13;2.311
110;2.114;13.93;43.13;2.312
111;2.114;13.93;43.14;2.314
112;2.117;13.93;43.14;2.316
113;2.12;13.92;43.17;2.316
114;2.125;13.92;43.43;2.315
115;2.142;13.92;43.75;2.315
116;2.153;13.92;43.81;2.314
117;2.156;13.93;43.82;2.313
118;2.159;13.94;43.82;2.312
119;2.159;13.94;43.92;2.312
120;2.159;13.94;44.09;2.312
121;2.162;13.94;44.13;2.313
122;2.162;13.95;44.16;2.314
123;2.19;13.94;44.24;2.314
124;2.221;13.94;44.24;2.312
125;2.224;13.95;44.38;2.312
126;2.224;13.94;44.49;2.314
127;2.224;13.94;44.5;2.318
128;2.224;13.94;44.52;2.321
129;2.224;13.93;44.54;2.323
130;2.238;13.91;44.6;2.324
131;2.25;13.89;44.71;2.322
132;2.25;13.87;44.71;2.32
133;2.258;13.85;44.73;2.316
134;2.258;13.83;44.73;2.312
135;2.258;13.83;44.8;2.31
136;2.258;13.86;44.86;2.311
137;2.258;13.89;44.87;2.314
138;2.258;13.92;44.91;2.315
139;2.258;13.94;44.94;2.316
140;2.258;13.95;44.97;2.317
141;2.258;13.95;44.99;2.317
142;2.258;13.95;45.03;2.319
143;2.255;13.96;45.03;2.319
144;2.278;13.96;45.4;2.322
145;2.349;13.95;45.78;2.329
146;2.402;13.95;45.83;2.332
147;2.414;13.94;45.83;2.33
148;2.414;13.94;45.84;2.329
149;2.414;13.93;45.86;2.329
150;2.422;13.93;46.0;2.329
151;2.434;13.93;46.1;2.329
152;2.453;13.94;46.1;2.328
153;2.465;13.95;46.1;2.325
154;2.47;13.96;46.11;2.318
155;2.47;13.97;46.16;2.312
156;2.473;13.99;46.23;2.309
157;2.473;14.01;46.26;2.308
158;2.473;14.0;46.26;2.305
159;2.476;13.99;46.29;2.301
160;2.476;14.0;46.39;2.296
161;2.476;14.0;46.44;2.294
162;2.479;14.01;46.45;2.296
163;2.479;14.02;46.46;2.299
164;2.479;14.02;46.47;2.302
165;2.479;14.03;46.48;2.301
166;2.482;14.03;46.48;2.299
167;2.482;14.02;46.48;2.299
168;2.485;14.0;46.49;2.298
169;2.49;13.98;46.52;2.295
170;2.49;13.93;46.69;2.293
171;2.496;13.86;47.15;2.292
172;2.496;13.79;47.81;2.292
173;2.499;13.73;48.42;2.289
174;2.51;13.68;48.72;2.287
175;2.516;13.63;48.73;2.286
176;2.516;13.59;48.87;2.286
177;2.516;13.55;49.03;2.288
178;2.521;13.52;49.07;2.289
179;2.535;13.5;49.74;2.288
180;2.569;13.5;50.38;2.287
181;2.586;13.5;50.61;2.289
182;2.586;13.5;50.61;2.291
183;2.595;13.5;51.05;2.293
184;2.603;13.5;52.43;2.297
185;2.635;13.51;53.36;2.302
186;2.683;13.51;53.56;2.307
187;2.688;13.52;53.56;2.311
188;2.691;13.52;53.57;2.313
