;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.659;1.606;12.18;1.237
1;1.663;1.608;12.33;1.239
2;1.672;1.61;12.44;1.243
3;1.678;1.611;12.54;1.243
4;1.679;1.611;12.57;1.243
5;1.699;1.609;12.57;1.243
6;1.725;1.608;12.58;1.242
7;1.748;1.606;12.58;1.244
8;1.771;1.603;12.59;1.247
9;1.776;1.602;12.63;1.25
10;1.78;1.602;12.66;1.25
11;1.791;1.602;12.69;1.248
12;1.79;1.602;12.72;1.245
13;1.789;1.604;12.75;1.244
14;1.79;1.612;12.77;1.243
15;1.79;1.615;12.77;1.245
16;1.791;1.616;12.75;1.246
17;1.805;1.615;12.75;1.249
18;1.821;1.616;12.75;1.246
19;1.833;1.614;12.75;1.245
20;1.841;1.612;12.75;1.245
21;1.841;1.612;12.77;1.246
22;1.85;1.612;12.81;1.246
23;1.86;1.612;12.85;1.244
24;1.864;1.612;12.88;1.245
25;1.866;1.612;12.89;1.253
26;1.866;1.611;12.91;1.261
27;1.88;1.609;12.9;1.267
28;1.883;1.606;12.91;1.271
29;1.887;1.605;12.9;1.272
30;1.9;1.604;12.91;1.272
31;1.909;1.602;12.9;1.273
32;1.908;1.603;12.89;1.273
33;1.953;1.595;12.88;1.273
34;2.042;1.594;12.88;1.283
35;2.104;1.596;12.87;1.294
36;2.148;1.596;12.87;1.296
37;2.176;1.595;12.87;1.305
38;2.18;1.595;12.86;1.312
39;2.18;1.595;12.85;1.312
40;2.181;1.595;12.85;1.308
41;2.181;1.594;12.85;1.306
42;2.181;1.592;12.86;1.306
43;2.181;1.592;12.87;1.307
44;2.184;1.592;12.87;1.307
45;2.211;1.592;12.87;1.307
46;2.273;1.592;12.89;1.306
47;2.356;1.591;12.99;1.306
48;2.437;1.592;13.17;1.308
49;2.489;1.593;13.27;1.31
50;2.511;1.591;13.3;1.311
51;2.524;1.58;13.35;1.31
52;2.535;1.58;13.46;1.309
53;2.538;1.58;13.53;1.317
54;2.538;1.583;13.59;1.314
55;2.538;1.588;13.73;1.314
56;2.538;1.595;14.03;1.315
57;2.546;1.602;14.42;1.315
58;2.558;1.603;14.81;1.316
59;2.559;1.606;15.13;1.313
60;2.565;1.615;15.25;1.312
61;2.581;1.62;15.26;1.311
62;2.586;1.62;15.25;1.31
63;2.586;1.62;15.25;1.312
64;2.586;1.62;15.24;1.314
65;2.586;1.62;15.24;1.315
66;2.593;1.62;15.23;1.321
67;2.61;1.622;15.24;1.332
68;2.637;1.628;15.35;1.333
69;2.654;1.623;15.52;1.333
70;2.657;1.623;15.65;1.339
71;2.657;1.623;15.7;1.339
72;2.657;1.624;15.7;1.334
73;2.657;1.625;15.69;1.33
74;2.659;1.625;15.68;1.331
75;2.667;1.625;15.68;1.333
76;2.684;1.626;15.69;1.336
77;2.702;1.628;15.67;1.336
78;2.711;1.628;15.68;1.336
79;2.716;1.628;15.69;1.337
80;2.717;1.628;15.69;1.338
81;2.721;1.627;15.68;1.338
82;2.723;1.628;15.73;1.338
83;2.743;1.627;15.85;1.341
84;2.749;1.627;15.92;1.345
85;2.749;1.629;15.94;1.347
86;2.755;1.637;15.96;1.349
87;2.775;1.637;15.95;1.352
88;2.789;1.637;15.94;1.351
89;2.792;1.636;15.98;1.352
90;2.794;1.637;16.07;1.352
91;2.798;1.639;16.16;1.354
92;2.812;1.636;16.18;1.354
93;2.837;1.627;16.12;1.354
94;2.842;1.623;16.06;1.354
95;2.841;1.62;16.06;1.355
96;2.847;1.616;16.05;1.355
97;2.861;1.614;16.03;1.353
98;2.882;1.615;16.07;1.354
99;2.888;1.616;16.09;1.354
100;2.887;1.618;16.09;1.357
101;2.886;1.618;16.16;1.365
102;2.886;1.617;16.32;1.364
103;2.886;1.617;16.4;1.364
104;2.886;1.616;16.42;1.363
105;2.892;1.601;16.43;1.363
106;2.91;1.595;16.43;1.363
107;2.939;1.595;16.43;1.37
108;2.976;1.594;16.47;1.373
109;3.0;1.592;16.6;1.374
110;3.009;1.592;16.79;1.372
111;3.02;1.593;17.07;1.372
112;3.027;1.594;17.08;1.373
113;3.031;1.594;17.72;1.374
114;3.058;1.594;18.89;1.374
115;3.09;1.596;19.7;1.373
116;3.114;1.602;20.68;1.375
117;3.112;1.608;21.9;1.378
118;3.188;1.611;22.92;1.382
119;3.289;1.611;23.71;1.385
120;3.338;1.604;24.06;1.388
121;3.372;1.594;24.1;1.391
122;3.386;1.594;24.1;1.394
123;3.388;1.591;24.1;1.394
124;3.39;1.582;24.12;1.393
125;3.394;1.575;24.13;1.392
126;3.394;1.574;24.13;1.387
127;3.394;1.574;24.13;1.387
128;3.398;1.574;24.17;1.385
129;3.441;1.575;24.27;1.39
130;3.538;1.579;24.42;1.4
131;3.636;1.586;24.63;1.405
132;3.695;1.597;24.95;1.402
133;3.734;1.608;25.28;1.401
134;3.795;1.617;25.51;1.409
135;3.847;1.625;25.74;1.425
136;3.857;1.633;25.88;1.438
137;3.865;1.637;25.9;1.45
138;3.883;1.637;26.36;1.46
139;3.883;1.647;26.83;1.465
140;3.899;1.662;27.0;1.469
141;3.923;1.679;27.08;1.471
142;3.953;1.697;27.13;1.472
143;3.989;1.706;27.14;1.473
144;4.008;1.711;27.14;1.475
