;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;4.631;0.954;12.02;2.322
1;4.593;0.9547;12.04;2.325
2;4.545;0.957;12.07;2.326
3;4.516;0.9559;12.13;2.324
4;4.485;0.957;12.17;2.324
5;4.45;0.9562;12.17;2.324
6;4.427;0.946;12.2;2.322
7;4.405;0.9445;12.23;2.324
8;4.379;0.9438;12.23;2.325
9;4.366;0.9438;12.24;2.325
10;4.366;0.9449;12.24;2.325
11;4.358;0.9426;12.24;2.321
12;4.346;0.9411;12.24;2.316
13;4.343;0.9392;12.24;2.314
14;4.343;0.9389;12.24;2.315
15;4.342;0.9389;12.23;2.319
16;4.328;0.9404;12.2;2.32
17;4.282;0.9404;12.2;2.318
18;4.222;0.94;12.19;2.317
19;4.202;0.9389;12.14;2.317
20;4.202;0.9377;12.09;2.317
21;4.173;0.9362;12.04;2.316
22;4.115;0.9415;11.97;2.313
