;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.389;1.083;12.29;2.84
1;1.391;1.084;12.67;2.804
2;1.392;1.086;12.95;2.788
3;1.388;1.09;13.06;2.779
4;1.394;1.09;13.08;2.774
5;1.4;1.09;13.1;2.774
6;1.401;1.086;13.11;2.774
7;1.401;1.085;13.14;2.774
8;1.401;1.084;13.22;2.774
9;1.4;1.078;13.34;2.771
10;1.399;1.075;13.51;2.769
11;1.399;1.076;13.62;2.769
12;1.403;1.075;13.64;2.769
13;1.405;1.074;13.64;2.765
14;1.405;1.073;13.68;2.764
15;1.406;1.074;13.83;2.762
16;1.417;1.074;14.24;2.76
17;1.422;1.073;14.88;2.759
18;1.422;1.072;15.49;2.759
19;1.438;1.071;15.87;2.758
20;1.471;1.073;16.05;2.759
21;1.491;1.073;16.1;2.758
22;1.5;1.07;16.09;2.758
23;1.502;1.07;16.1;2.755
24;1.505;1.067;16.1;2.755
25;1.514;1.067;16.1;2.755
26;1.519;1.067;16.11;2.756
27;1.521;1.068;16.18;2.755
28;1.525;1.068;16.33;2.75
29;1.531;1.069;16.44;2.748
30;1.532;1.069;16.49;2.748
31;1.532;1.069;16.53;2.749
32;1.531;1.07;16.58;2.751
33;1.543;1.073;16.62;2.75
34;1.57;1.073;16.63;2.752
35;1.582;1.074;16.63;2.757
36;1.584;1.073;16.64;2.758
37;1.589;1.071;16.66;2.758
38;1.601;1.071;16.66;2.76
39;1.605;1.072;16.66;2.76
40;1.605;1.072;16.66;2.76
41;1.605;1.081;16.67;2.76
42;1.604;1.081;16.67;2.761
43;1.604;1.081;16.67;2.76
44;1.605;1.08;16.67;2.758
45;1.605;1.08;16.67;2.754
46;1.608;1.08;16.67;2.755
47;1.609;1.081;16.68;2.755
48;1.609;1.082;16.68;2.755
49;1.611;1.082;16.68;2.756
50;1.611;1.083;16.72;2.758
51;1.611;1.082;16.84;2.76
52;1.612;1.084;16.95;2.76
53;1.615;1.084;17.0;2.76
54;1.617;1.084;17.01;2.763
55;1.617;1.084;17.01;2.763
56;1.613;1.083;17.03;2.762
57;1.61;1.082;17.08;2.759
58;1.611;1.087;17.16;2.756
59;1.611;1.09;17.24;2.755
60;1.614;1.079;17.31;2.756
61;1.64;1.076;17.35;2.756
62;1.658;1.076;17.36;2.758
63;1.663;1.079;17.36;2.761
64;1.668;1.083;17.36;2.76
65;1.668;1.082;17.36;2.76
66;1.679;1.081;17.37;2.76
67;1.701;1.081;17.39;2.76
68;1.72;1.08;17.39;2.759
69;1.742;1.081;17.46;2.759
70;1.758;1.081;17.56;2.759
71;1.761;1.081;17.6;2.759
72;1.763;1.08;17.6;2.759
73;1.767;1.08;17.61;2.76
74;1.77;1.08;17.65;2.76
75;1.777;1.08;17.72;2.762
76;1.798;1.085;17.78;2.767
77;1.821;1.089;17.87;2.768
78;1.84;1.083;18.01;2.768
79;1.852;1.081;18.2;2.769
80;1.859;1.081;18.35;2.772
81;1.861;1.081;18.38;2.772
82;1.86;1.082;18.37;2.771
83;1.86;1.081;18.37;2.772
84;1.86;1.082;18.38;2.772
85;1.862;1.083;18.38;2.772
86;1.862;1.082;18.38;2.772
87;1.862;1.082;18.39;2.772
88;1.858;1.084;18.39;2.773
89;1.854;1.084;18.41;2.773
90;1.853;1.084;18.39;2.77
91;1.853;1.085;18.44;2.772
92;1.854;1.085;18.52;2.783
93;1.864;1.087;18.55;2.802
94;1.868;1.085;18.59;2.824
95;1.865;1.085;18.61;2.83
96;1.863;1.082;18.63;2.831
97;1.862;1.083;18.69;2.836
98;1.862;1.083;18.73;2.847
99;1.873;1.085;18.73;2.852
100;1.896;1.085;18.73;2.853
101;1.909;1.087;18.79;2.878
102;1.909;1.089;18.96;2.935
103;1.917;1.088;19.1;2.963
104;1.927;1.088;19.19;2.97
105;1.931;1.088;19.28;2.976
106;1.934;1.088;19.32;2.987
107;1.938;1.088;19.33;3.0
108;1.941;1.088;19.36;3.005
109;1.948;1.087;19.42;2.999
110;1.953;1.087;19.45;2.997
111;1.951;1.088;19.46;2.999
112;1.953;1.089;19.46;2.998
