;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.544;1.521;12.19;1.528
1;1.546;1.523;12.48;1.527
2;1.546;1.522;12.85;1.528
3;1.559;1.521;13.1;1.527
4;1.586;1.52;13.16;1.525
5;1.592;1.52;13.17;1.524
6;1.59;1.521;13.17;1.523
7;1.591;1.52;13.17;1.522
8;1.593;1.52;13.18;1.523
9;1.596;1.524;13.19;1.522
10;1.598;1.526;13.19;1.523
11;1.598;1.527;13.19;1.522
12;1.6;1.527;13.19;1.519
13;1.6;1.527;13.21;1.518
14;1.6;1.527;13.29;1.517
15;1.602;1.532;13.44;1.517
16;1.607;1.541;13.52;1.516
17;1.607;1.547;13.54;1.514
18;1.61;1.546;13.54;1.515
19;1.611;1.546;13.54;1.519
20;1.613;1.547;13.54;1.521
21;1.619;1.546;13.54;1.522
22;1.624;1.547;13.54;1.522
23;1.624;1.549;13.55;1.522
24;1.637;1.548;13.55;1.523
25;1.655;1.549;13.55;1.523
26;1.667;1.548;13.55;1.523
27;1.674;1.553;13.54;1.524
28;1.68;1.55;13.54;1.528
29;1.684;1.544;13.54;1.527
30;1.688;1.543;13.54;1.528
31;1.692;1.543;13.55;1.526
32;1.698;1.545;13.56;1.529
33;1.699;1.55;13.56;1.533
34;1.699;1.554;13.56;1.528
35;1.699;1.555;13.56;1.527
36;1.699;1.556;13.56;1.54
37;1.701;1.557;13.57;1.549
38;1.703;1.558;13.57;1.555
39;1.703;1.56;13.57;1.564
40;1.702;1.563;13.57;1.565
41;1.701;1.563;13.57;1.565
42;1.701;1.563;13.57;1.565
43;1.701;1.568;13.57;1.56
44;1.7;1.568;13.58;1.558
45;1.702;1.568;13.59;1.569
46;1.705;1.565;13.59;1.591
47;1.705;1.563;13.6;1.606
48;1.704;1.562;13.61;1.613
49;1.704;1.558;13.62;1.617
50;1.703;1.557;13.65;1.62
51;1.701;1.556;13.68;1.622
52;1.701;1.556;13.72;1.623
53;1.704;1.557;13.75;1.624
54;1.704;1.559;13.78;1.625
55;1.705;1.56;13.81;1.624
56;1.705;1.56;13.92;1.623
57;1.706;1.562;14.16;1.624
58;1.704;1.567;14.47;1.624
59;1.711;1.574;14.67;1.624
60;1.736;1.575;14.74;1.624
61;1.765;1.574;14.77;1.625
62;1.78;1.569;14.89;1.626
63;1.783;1.571;15.21;1.626
64;1.783;1.575;15.7;1.627
65;1.786;1.577;16.02;1.626
66;1.786;1.578;16.03;1.624
67;1.79;1.578;16.24;1.624
68;1.791;1.578;16.7;1.624
69;1.802;1.577;16.95;1.624
70;1.832;1.577;17.07;1.626
71;1.85;1.577;17.22;1.629
72;1.851;1.577;17.42;1.632
73;1.857;1.576;17.54;1.632
74;1.859;1.577;17.55;1.632
75;1.86;1.579;17.55;1.632
76;1.86;1.581;17.55;1.634
77;1.86;1.583;17.57;1.632
78;1.86;1.583;17.59;1.631
79;1.86;1.581;17.59;1.63
80;1.862;1.572;17.6;1.631
81;1.867;1.572;17.67;1.631
82;1.869;1.572;17.82;1.632
83;1.869;1.573;18.04;1.631
84;1.869;1.572;18.27;1.633
85;1.869;1.572;18.44;1.633
86;1.87;1.572;18.54;1.631
87;1.869;1.571;18.56;1.628
88;1.874;1.571;18.58;1.617
89;1.879;1.571;18.71;1.598
90;1.881;1.571;18.92;1.59
91;1.883;1.571;19.15;1.583
92;1.883;1.571;19.42;1.572
93;1.888;1.571;19.67;1.565
94;1.878;1.572;19.87;1.563
95;1.873;1.572;20.02;1.56
96;1.88;1.572;20.1;1.554
97;1.887;1.574;20.12;1.553
98;1.893;1.573;20.11;1.553
99;1.894;1.573;20.08;1.553
100;1.894;1.574;20.07;1.553
101;1.894;1.573;20.05;1.549
102;1.9;1.574;20.05;1.541
103;1.914;1.574;20.06;1.538
104;1.919;1.576;20.11;1.539
105;1.92;1.577;20.11;1.538
106;1.932;1.578;20.16;1.535
107;1.944;1.581;20.25;1.527
108;1.944;1.582;20.3;1.521
109;1.949;1.583;20.32;1.519
110;1.972;1.583;20.32;1.519
111;1.985;1.583;20.29;1.521
112;1.987;1.583;20.26;1.523
113;1.989;1.583;20.23;1.523
114;1.996;1.585;20.21;1.523
115;2.002;1.589;20.29;1.523
116;2.008;1.588;20.44;1.523
117;2.022;1.588;20.55;1.523
118;2.031;1.588;20.65;1.523
119;2.031;1.589;20.74;1.522
120;2.03;1.589;20.8;1.521
121;2.03;1.589;20.85;1.525
122;2.03;1.589;20.89;1.536
123;2.03;1.588;20.9;1.541
124;2.033;1.588;20.9;1.542
125;2.041;1.588;20.9;1.54
126;2.054;1.586;20.9;1.539
127;2.067;1.585;20.9;1.542
128;2.075;1.585;20.92;1.543
129;2.081;1.585;21.01;1.543
130;2.082;1.585;21.09;1.543
131;2.086;1.585;21.12;1.542
132;2.087;1.585;21.12;1.542
133;2.092;1.585;21.12;1.541
134;2.1;1.579;21.12;1.539
135;2.1;1.578;21.14;1.547
136;2.109;1.577;21.14;1.566
137;2.113;1.573;21.14;1.587
138;2.116;1.571;21.14;1.603
139;2.124;1.567;21.15;1.611
140;2.133;1.561;21.16;1.613
141;2.136;1.556;21.19;1.611
142;2.14;1.552;21.23;1.61
143;2.145;1.548;21.34;1.61
144;2.147;1.546;21.53;1.61
145;2.149;1.546;21.72;1.609
146;2.15;1.547;21.87;1.609
147;2.154;1.551;22.04;1.609
148;2.166;1.555;22.24;1.606
149;2.184;1.562;22.51;1.603
150;2.2;1.566;22.86;1.603
151;2.222;1.563;23.13;1.603
152;2.236;1.558;23.17;1.603
153;2.236;1.558;23.19;1.603
154;2.237;1.558;23.24;1.61
155;2.236;1.558;23.27;1.613
156;2.236;1.558;23.28;1.613
157;2.237;1.558;23.29;1.613
158;2.237;1.558;23.3;1.614
159;2.237;1.558;23.33;1.615
160;2.237;1.558;23.38;1.615
161;2.236;1.556;23.41;1.616
162;2.237;1.556;23.41;1.616
163;2.237;1.556;23.41;1.616
164;2.238;1.555;23.41;1.614
165;2.239;1.555;23.41;1.611
166;2.241;1.555;23.41;1.611
167;2.241;1.558;23.41;1.612
168;2.241;1.568;23.42;1.612
169;2.24;1.581;23.54;1.612
170;2.238;1.585;23.7;1.611
171;2.251;1.587;23.77;1.608
172;2.284;1.586;23.81;1.604
173;2.319;1.582;23.81;1.599
174;2.357;1.581;23.83;1.597
175;2.391;1.581;23.88;1.597
176;2.408;1.578;23.91;1.591
177;2.423;1.577;23.94;1.583
178;2.439;1.577;23.96;1.581
179;2.448;1.576;23.96;1.582
180;2.448;1.575;23.96;1.586
181;2.448;1.577;23.98;1.59
182;2.449;1.578;24.04;1.593
183;2.468;1.582;24.09;1.595
184;2.492;1.582;24.11;1.596
185;2.493;1.581;24.12;1.595
186;2.495;1.585;24.16;1.595
187;2.496;1.595;24.2;1.595
188;2.497;1.597;24.28;1.596
189;2.5;1.597;24.52;1.597
190;2.5;1.601;24.76;1.596
191;2.499;1.602;24.88;1.594
192;2.499;1.603;24.95;1.591
193;2.499;1.603;25.01;1.592
194;2.499;1.603;25.09;1.592
195;2.498;1.602;25.17;1.593
196;2.496;1.603;25.2;1.594
197;2.497;1.603;25.23;1.591
198;2.499;1.603;25.24;1.597
199;2.499;1.602;25.25;1.598
200;2.5;1.602;25.32;1.598
201;2.5;1.602;25.47;1.596
202;2.499;1.605;25.62;1.596
203;2.516;1.605;25.65;1.599
204;2.539;1.609;25.66;1.598
205;2.54;1.617;25.68;1.589
206;2.562;1.616;25.71;1.587
207;2.567;1.615;25.77;1.586
208;2.572;1.615;25.79;1.586
209;2.593;1.616;25.79;1.586
210;2.609;1.617;25.79;1.587
211;2.624;1.617;25.8;1.589
212;2.627;1.618;25.8;1.596
213;2.649;1.619;25.81;1.61
214;2.683;1.619;25.82;1.617
215;2.683;1.614;25.87;1.618
216;2.684;1.609;25.92;1.619
217;2.692;1.609;26.0;1.622
218;2.695;1.613;26.22;1.624
219;2.695;1.622;26.65;1.624
220;2.699;1.634;27.03;1.626
221;2.71;1.645;27.32;1.628
222;2.722;1.649;27.57;1.63
223;2.761;1.65;27.62;1.632
224;2.808;1.65;27.63;1.633
225;2.813;1.654;27.66;1.633
226;2.813;1.654;27.66;1.634
227;2.813;1.654;27.7;1.632
228;2.814;1.661;27.86;1.632
229;2.818;1.672;28.0;1.632
230;2.837;1.682;28.1;1.632
231;2.871;1.69;28.31;1.632
232;2.92;1.696;28.75;1.632
233;2.965;1.698;29.09;1.632
234;2.981;1.697;29.14;1.633
235;2.982;1.697;29.15;1.633
236;2.982;1.698;29.25;1.632
237;2.993;1.701;29.41;1.625
238;3.058;1.71;29.64;1.621
239;3.117;1.728;30.07;1.621
240;3.138;1.742;30.79;1.619
241;3.173;1.744;31.4;1.619
242;3.232;1.744;31.68;1.621
243;3.265;1.744;31.73;1.62
244;3.284;1.747;31.76;1.619
245;3.288;1.753;32.12;1.616
246;3.305;1.755;32.57;1.613
247;3.372;1.755;32.73;1.614
248;3.425;1.756;32.79;1.613
249;3.437;1.756;32.87;1.613
250;3.436;1.756;32.9;1.612
251;3.436;1.759;32.9;1.609
252;3.45;1.764;32.91;1.605
253;3.471;1.77;32.91;1.601
254;3.491;1.776;32.93;1.595
255;3.514;1.78;32.93;1.59
256;3.514;1.784;32.96;1.588
257;3.524;1.787;33.04;1.585
258;3.525;1.784;33.09;1.578
259;3.528;1.784;33.12;1.574
260;3.536;1.784;33.13;1.574
261;3.548;1.783;33.15;1.57
262;3.555;1.779;33.17;1.568
263;3.556;1.779;33.21;1.566
264;3.556;1.779;33.24;1.566
265;3.566;1.78;33.25;1.565
266;3.579;1.781;33.25;1.567
267;3.579;1.781;33.34;1.568
268;3.585;1.78;33.73;1.567
269;3.587;1.77;34.22;1.564
270;3.587;1.755;34.37;1.56
271;3.589;1.749;34.37;1.553
272;3.589;1.747;34.41;1.552
273;3.592;1.745;34.49;1.556
274;3.601;1.75;34.67;1.562
275;3.606;1.762;34.94;1.571
276;3.617;1.771;35.17;1.578
277;3.638;1.775;35.31;1.581
278;3.654;1.781;35.41;1.581
279;3.661;1.786;35.44;1.581
280;3.671;1.786;35.45;1.583
281;3.685;1.79;35.56;1.583
282;3.685;1.798;35.75;1.582
283;3.725;1.809;36.07;1.582
