;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.585;2.028;12.12;1.932
1;2.584;2.025;12.26;1.933
2;2.585;2.025;12.44;1.934
3;2.585;2.028;12.52;1.939
4;2.586;2.034;12.53;1.942
5;2.585;2.041;12.91;1.949
6;2.59;2.047;13.46;1.972
7;2.6;2.05;13.75;1.993
8;2.602;2.052;13.82;1.994
9;2.589;2.056;13.85;1.992
10;2.581;2.056;13.85;1.992
11;2.584;2.053;13.85;1.991
12;2.585;2.049;13.86;1.989
13;2.575;2.05;13.86;1.987
14;2.568;2.05;13.86;1.989
15;2.567;2.05;13.86;1.988
16;2.568;2.048;13.86;1.987
17;2.569;2.049;13.86;1.984
18;2.567;2.05;13.85;1.984
19;2.564;2.049;13.85;1.984
20;2.565;2.047;13.86;1.984
21;2.561;2.05;13.86;1.986
22;2.562;2.061;13.86;1.988
23;2.559;2.068;13.85;1.991
24;2.557;2.072;13.85;1.99
25;2.555;2.076;13.86;1.987
26;2.551;2.076;13.87;1.988
27;2.553;2.075;13.87;1.992
28;2.559;2.082;13.87;1.994
29;2.561;2.096;13.88;1.999
30;2.563;2.096;13.88;2.006
31;2.568;2.097;13.88;2.01
32;2.569;2.103;13.91;2.011
33;2.571;2.105;13.9;2.009
34;2.571;2.105;13.89;2.008
35;2.57;2.102;13.89;2.009
36;2.568;2.103;13.88;2.006
37;2.573;2.102;13.87;2.005
38;2.573;2.107;13.87;2.004
39;2.573;2.119;13.85;1.999
40;2.555;2.134;13.74;1.994
41;2.574;2.14;13.63;1.992
42;2.587;2.136;13.6;1.987
43;2.573;2.139;13.6;1.99
44;2.57;2.142;13.61;1.998
45;2.555;2.126;13.61;2.006
46;2.524;2.101;13.59;2.011
47;2.515;2.089;13.59;2.012
48;2.512;2.082;13.58;2.014
49;2.501;2.076;13.58;2.011
50;2.491;2.074;13.58;2.008
51;2.49;2.074;13.56;2.008
52;2.49;2.075;13.56;2.008
53;2.489;2.074;13.57;2.007
54;2.488;2.073;13.57;2.009
55;2.487;2.072;13.57;2.011
56;2.484;2.072;13.56;2.011
57;2.491;2.072;13.54;2.013
58;2.499;2.071;13.51;2.016
59;2.498;2.069;13.5;2.02
60;2.501;2.069;13.52;2.025
61;2.51;2.067;13.54;2.027
62;2.51;2.067;13.54;2.025
63;2.508;2.076;13.56;2.026
64;2.508;2.078;13.61;2.027
65;2.512;2.077;13.66;2.028
66;2.526;2.076;13.68;2.031
67;2.526;2.076;13.69;2.03
68;2.528;2.083;13.68;2.03
69;2.526;2.097;13.69;2.037
70;2.496;2.107;13.7;2.042
71;2.475;2.116;13.7;2.047
72;2.476;2.124;13.7;2.05
73;2.465;2.126;13.7;2.052
74;2.46;2.124;13.69;2.053
75;2.459;2.125;13.69;2.053
76;2.459;2.129;13.65;2.054
77;2.461;2.13;13.54;2.054
78;2.463;2.131;13.4;2.053
79;2.463;2.13;13.29;2.05
80;2.463;2.132;13.28;2.049
81;2.466;2.135;13.27;2.048
82;2.469;2.135;13.26;2.052
83;2.469;2.138;13.24;2.053
84;2.47;2.138;13.21;2.053
85;2.47;2.135;13.2;2.049
86;2.469;2.134;13.2;2.045
87;2.468;2.133;13.2;2.044
88;2.466;2.128;13.2;2.045
89;2.466;2.126;13.2;2.045
90;2.466;2.126;13.18;2.046
91;2.464;2.127;13.17;2.042
92;2.464;2.128;13.17;2.042
93;2.465;2.13;13.17;2.046
94;2.466;2.131;13.17;2.053
95;2.466;2.129;13.17;2.059
96;2.466;2.13;13.16;2.061
97;2.466;2.13;13.14;2.064
98;2.465;2.131;13.14;2.064
99;2.468;2.133;13.15;2.06
100;2.469;2.138;13.16;2.059
101;2.465;2.143;13.17;2.062
102;2.471;2.145;13.17;2.068
103;2.478;2.146;13.17;2.07
104;2.477;2.145;13.17;2.068
105;2.485;2.144;13.17;2.068
106;2.487;2.144;13.17;2.067
107;2.487;2.144;13.18;2.066
108;2.487;2.144;13.18;2.065
109;2.485;2.144;13.19;2.064
110;2.483;2.145;13.22;2.065
111;2.482;2.144;13.26;2.066
112;2.478;2.144;13.27;2.066
113;2.478;2.144;13.27;2.068
114;2.475;2.142;13.27;2.068
115;2.469;2.14;13.27;2.066
116;2.47;2.14;13.25;2.065
117;2.47;2.142;13.24;2.065
118;2.47;2.14;13.25;2.063
119;2.47;2.14;13.25;2.068
