;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.171;1.591;12.18;1.922
1;2.182;1.592;12.38;1.922
2;2.203;1.592;12.49;1.92
3;2.22;1.594;12.51;1.918
4;2.227;1.595;12.52;1.918
5;2.225;1.595;12.52;1.919
6;2.225;1.595;12.52;1.919
7;2.229;1.599;12.58;1.918
8;2.239;1.598;12.73;1.916
9;2.242;1.599;12.93;1.914
10;2.243;1.597;13.08;1.916
11;2.244;1.597;13.09;1.915
12;2.244;1.595;13.08;1.911
13;2.245;1.593;13.08;1.909
14;2.247;1.592;13.08;1.909
15;2.248;1.59;13.11;1.91
16;2.248;1.589;13.11;1.91
17;2.248;1.59;13.22;1.907
18;2.253;1.591;13.41;1.9
19;2.261;1.591;13.51;1.891
20;2.262;1.591;13.51;1.885
21;2.272;1.594;13.51;1.884
22;2.272;1.595;13.52;1.879
23;2.272;1.594;13.53;1.876
24;2.272;1.592;13.54;1.876
25;2.278;1.596;13.63;1.879
26;2.291;1.592;13.78;1.878
27;2.296;1.593;13.85;1.879
28;2.295;1.594;13.87;1.878
29;2.298;1.594;13.88;1.87
30;2.305;1.59;13.91;1.872
31;2.307;1.583;13.94;1.881
32;2.312;1.58;13.96;1.882
33;2.321;1.578;14.0;1.882
34;2.322;1.575;14.09;1.883
35;2.326;1.573;14.18;1.885
36;2.356;1.575;14.25;1.891
37;2.382;1.575;14.34;1.894
38;2.399;1.575;14.44;1.893
39;2.425;1.575;14.57;1.896
40;2.43;1.582;14.71;1.906
41;2.433;1.586;14.77;1.908
42;2.434;1.587;14.77;1.907
43;2.436;1.589;14.93;1.907
44;2.459;1.595;15.18;1.906
45;2.486;1.603;15.38;1.913
46;2.508;1.611;15.55;1.946
47;2.54;1.615;15.66;1.991
48;2.56;1.616;15.69;2.031
49;2.567;1.616;15.69;2.058
50;2.58;1.616;15.71;2.064
51;2.587;1.614;15.71;2.062
52;2.586;1.62;15.85;2.062
53;2.589;1.637;16.54;2.062
54;2.622;1.65;17.21;2.064
55;2.716;1.653;17.45;2.066
56;2.796;1.653;17.51;2.072
57;2.829;1.653;17.52;2.078
58;2.838;1.649;17.52;2.086
59;2.837;1.646;17.52;2.132
60;2.838;1.65;17.52;2.212
61;2.85;1.65;17.52;2.257
62;2.863;1.634;17.56;2.28
63;2.863;1.626;17.63;2.287
64;2.866;1.624;17.73;2.287
65;2.87;1.623;17.8;2.287
66;2.875;1.623;17.81;2.287
67;2.874;1.622;17.81;2.288
68;2.877;1.618;17.8;2.291
69;2.878;1.616;17.81;2.293
70;2.879;1.616;17.83;2.295
71;2.88;1.613;17.83;2.299
72;2.882;1.608;17.86;2.295
73;2.894;1.6;17.88;2.282
74;2.907;1.589;17.89;2.274
75;2.915;1.583;17.95;2.27
76;2.917;1.578;18.14;2.265
77;2.918;1.578;18.46;2.261
78;2.92;1.589;18.71;2.26
79;2.92;1.597;18.78;2.259
80;2.92;1.593;18.78;2.261
81;2.924;1.596;18.81;2.269
82;2.928;1.598;18.98;2.276
83;2.931;1.603;19.29;2.277
84;2.942;1.615;19.68;2.278
85;2.947;1.635;20.21;2.279
86;2.952;1.657;20.92;2.283
87;2.978;1.671;21.52;2.287
88;3.051;1.671;21.72;2.29
89;3.125;1.669;21.73;2.292
90;3.135;1.667;21.74;2.296
91;3.135;1.667;21.8;2.303
92;3.141;1.667;21.83;2.309
93;3.149;1.668;21.84;2.312
94;3.149;1.668;21.88;2.313
95;3.158;1.668;21.9;2.313
96;3.178;1.673;21.92;2.312
97;3.179;1.679;22.0;2.313
98;3.179;1.675;22.03;2.312
99;3.178;1.676;22.15;2.312
100;3.18;1.672;22.48;2.315
101;3.189;1.668;22.68;2.313
102;3.19;1.665;22.84;2.313
103;3.19;1.658;22.96;2.313
104;3.19;1.651;22.96;2.315
105;3.195;1.65;22.99;2.314
106;3.214;1.649;23.1;2.314
107;3.242;1.647;23.27;2.314
108;3.272;1.646;23.4;2.314
109;3.313;1.646;23.41;2.314
110;3.337;1.649;23.51;2.314
111;3.337;1.657;23.99;2.315
112;3.374;1.66;24.41;2.312
113;3.408;1.659;24.46;2.307
114;3.419;1.657;24.45;2.306
115;3.418;1.657;24.48;2.306
116;3.415;1.657;24.57;2.305
117;3.409;1.662;24.71;2.305
118;3.405;1.663;24.81;2.31
119;3.426;1.663;24.81;2.308
120;3.441;1.664;24.89;2.307
121;3.455;1.678;25.05;2.307
122;3.548;1.711;25.23;2.307
123;3.652;1.736;25.4;2.307
124;3.712;1.744;25.44;2.308
125;3.736;1.745;25.44;2.309
126;3.743;1.745;25.43;2.309
127;3.742;1.746;25.43;2.312
128;3.743;1.747;25.43;2.313
129;3.739;1.749;25.44;2.313
130;3.731;1.748;25.45;2.313
131;3.728;1.749;25.45;2.313
132;3.728;1.749;25.46;2.314
133;3.73;1.75;25.46;2.314
134;3.738;1.749;25.46;2.315
135;3.743;1.749;25.47;2.315
136;3.743;1.749;25.47;2.316
137;3.743;1.748;25.5;2.316
138;3.743;1.747;25.6;2.316
139;3.744;1.747;25.64;2.316
140;3.745;1.748;25.64;2.316
141;3.745;1.749;25.68;2.316
142;3.749;1.752;25.75;2.316
143;3.764;1.752;25.89;2.317
144;3.771;1.752;25.96;2.317
145;3.771;1.75;25.96;2.319
146;3.772;1.746;25.96;2.321
147;3.775;1.745;25.95;2.323
148;3.775;1.746;25.95;2.323
149;3.775;1.745;25.96;2.323
150;3.775;1.745;25.96;2.323
151;3.775;1.744;25.96;2.323
152;3.775;1.738;25.97;2.323
153;3.79;1.737;25.97;2.322
154;3.815;1.736;25.97;2.322
155;3.817;1.737;25.97;2.321
156;3.82;1.736;25.99;2.323
157;3.819;1.737;26.01;2.325
158;3.839;1.736;26.01;2.326
159;3.864;1.737;26.01;2.326
160;3.871;1.737;26.03;2.326
161;3.875;1.737;26.09;2.326
162;3.881;1.735;26.18;2.328
163;3.887;1.73;26.23;2.33
164;3.893;1.725;26.24;2.33
165;3.896;1.722;26.24;2.33
166;3.898;1.722;26.31;2.329
167;3.915;1.722;26.55;2.328
168;3.932;1.717;26.86;2.326
169;3.94;1.717;26.99;2.325
170;3.945;1.719;27.02;2.324
171;3.949;1.718;27.03;2.326
172;3.948;1.718;27.03;2.333
173;3.96;1.72;27.03;2.34
174;3.975;1.722;27.04;2.341
175;3.975;1.723;27.06;2.341
176;3.974;1.724;27.2;2.339
177;3.977;1.728;27.43;2.338
178;3.999;1.726;27.56;2.338
179;4.062;1.715;27.7;2.336
180;4.156;1.702;28.04;2.335
181;4.234;1.695;28.34;2.334
182;4.32;1.691;28.35;2.334
183;4.459;1.691;28.48;2.332
184;4.624;1.693;28.78;2.331
185;4.761;1.697;29.06;2.33
186;4.865;1.715;29.36;2.327
187;4.921;1.728;29.75;2.326
188;4.935;1.725;30.1;2.325
189;4.935;1.724;30.32;2.319
190;4.936;1.724;30.42;2.318
191;4.937;1.724;30.48;2.317
192;4.94;1.724;30.53;2.317
193;4.95;1.721;30.54;2.316
194;4.976;1.718;30.55;2.317
195;5.028;1.72;30.65;2.319
196;5.109;1.723;30.95;2.321
197;5.196;1.733;31.63;2.322
198;5.275;1.742;32.57;2.323
199;5.346;1.748;33.33;2.323
200;5.382;1.755;33.9;2.324
201;5.392;1.757;34.2;2.326
202;5.404;1.757;34.19;2.326
203;5.412;1.759;34.41;2.326
204;5.412;1.766;34.84;2.327
205;5.412;1.78;35.44;2.327
206;5.412;1.782;35.98;2.327
207;5.413;1.781;36.21;2.327
208;5.424;1.781;36.35;2.329
209;5.452;1.78;36.52;2.328
210;5.482;1.779;36.63;2.328
211;5.503;1.779;36.72;2.327
212;5.52;1.779;36.83;2.327
213;5.534;1.78;36.87;2.326
214;5.55;1.781;36.87;2.325
215;5.569;1.783;36.9;2.325
216;5.588;1.786;37.0;2.325
217;5.616;1.789;37.15;2.323
218;5.652;1.79;37.2;2.322
219;5.679;1.789;37.2;2.322
220;5.705;1.788;37.23;2.323
221;5.723;1.79;37.33;2.323
222;5.725;1.795;37.45;2.324
223;5.725;1.797;37.55;2.325
224;5.727;1.793;37.64;2.325
225;5.732;1.791;37.68;2.324
226;5.737;1.792;37.67;2.325
227;5.745;1.793;37.65;2.327
228;5.754;1.795;37.64;2.328
229;5.761;1.795;37.64;2.327
230;5.77;1.797;37.63;2.326
231;5.783;1.797;37.63;2.326
232;5.795;1.798;37.65;2.326
233;5.802;1.801;37.75;2.327
234;5.803;1.806;37.89;2.327
235;5.803;1.808;38.02;2.327
236;5.804;1.81;38.11;2.326
237;5.804;1.81;38.13;2.319
238;5.806;1.809;38.13;2.29
239;5.807;1.805;38.13;2.243
240;5.807;1.802;38.13;2.204
241;5.806;1.803;38.17;2.182
242;5.806;1.801;38.25;2.166
243;5.807;1.799;38.37;2.156
244;5.806;1.801;38.57;2.145
245;5.806;1.809;38.72;2.134
246;5.816;1.814;38.72;2.132
247;5.836;1.812;38.81;2.134
248;5.84;1.811;38.98;2.135
249;5.842;1.811;39.2;2.134
250;5.852;1.81;39.41;2.135
251;5.866;1.811;39.46;2.139
252;5.877;1.811;39.45;2.141
253;5.879;1.811;39.46;2.142
254;5.879;1.811;39.46;2.142
255;5.88;1.812;39.46;2.142
256;5.881;1.815;39.46;2.142
257;5.88;1.817;39.47;2.142
258;5.881;1.817;39.48;2.142
259;5.884;1.817;39.49;2.142
260;5.887;1.811;39.51;2.142
261;5.887;1.81;39.51;2.143
262;5.891;1.812;39.51;2.143
263;5.895;1.816;39.51;2.142
264;5.895;1.821;39.51;2.142
265;5.895;1.824;39.54;2.142
266;5.897;1.824;39.57;2.142
267;5.897;1.825;39.57;2.14
268;5.899;1.826;39.56;2.138
269;5.898;1.823;39.56;2.138
270;5.898;1.819;39.56;2.135
271;5.899;1.817;39.58;2.132
272;5.899;1.817;39.59;2.132
273;5.899;1.816;39.63;2.133
274;5.898;1.816;39.68;2.132
