;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.511;1.372;12.19;1.605
1;1.557;1.371;12.6;1.605
2;1.578;1.372;12.78;1.608
3;1.583;1.372;12.88;1.608
4;1.585;1.371;12.94;1.606
5;1.583;1.37;12.97;1.607
6;1.583;1.37;12.97;1.612
7;1.583;1.369;12.98;1.619
8;1.585;1.368;13.01;1.627
9;1.591;1.369;13.03;1.637
10;1.595;1.371;13.05;1.641
11;1.599;1.372;13.08;1.642
12;1.603;1.375;13.1;1.643
13;1.605;1.378;13.12;1.645
14;1.609;1.384;13.22;1.645
15;1.629;1.394;13.38;1.645
16;1.649;1.392;13.47;1.645
17;1.652;1.391;13.49;1.644
18;1.651;1.391;13.49;1.642
19;1.651;1.396;13.49;1.643
20;1.651;1.395;13.49;1.664
21;1.649;1.395;13.5;1.686
22;1.648;1.399;13.5;1.7
23;1.657;1.402;13.53;1.715
24;1.671;1.405;13.55;1.732
25;1.678;1.405;13.56;1.738
26;1.681;1.41;13.58;1.738
27;1.683;1.423;13.63;1.738
28;1.684;1.433;13.72;1.737
29;1.688;1.439;13.82;1.738
30;1.689;1.444;13.9;1.736
31;1.69;1.45;13.94;1.734
32;1.699;1.453;13.96;1.735
33;1.712;1.455;13.99;1.734
34;1.715;1.47;13.99;1.73
35;1.715;1.484;14.0;1.728
36;1.717;1.475;14.01;1.728
37;1.718;1.475;14.04;1.725
38;1.718;1.478;14.09;1.725
39;1.717;1.478;14.16;1.721
40;1.723;1.478;14.22;1.721
41;1.733;1.478;14.33;1.72
42;1.759;1.478;14.45;1.722
43;1.819;1.478;14.51;1.726
44;1.869;1.48;14.62;1.736
45;1.901;1.481;14.93;1.749
46;1.936;1.48;15.36;1.761
47;1.964;1.478;15.71;1.772
48;1.991;1.473;15.97;1.778
49;2.038;1.466;16.16;1.786
50;2.075;1.464;16.28;1.789
51;2.083;1.464;16.37;1.791
52;2.085;1.464;16.44;1.799
53;2.086;1.465;16.49;1.807
54;2.084;1.461;16.54;1.808
55;2.083;1.463;16.56;1.807
56;2.083;1.465;16.57;1.808
57;2.083;1.469;16.58;1.807
58;2.082;1.477;16.58;1.805
59;2.083;1.48;16.58;1.807
60;2.083;1.482;16.58;1.808
61;2.083;1.486;16.58;1.803
62;2.083;1.489;16.58;1.801
63;2.082;1.491;16.59;1.8
64;2.083;1.492;16.6;1.792
65;2.083;1.492;16.64;1.782
66;2.083;1.49;16.68;1.78
67;2.083;1.49;16.73;1.779
68;2.082;1.492;16.79;1.774
69;2.083;1.495;16.87;1.771
70;2.084;1.495;16.94;1.77
71;2.084;1.489;17.0;1.77
72;2.085;1.478;17.05;1.772
73;2.085;1.474;17.07;1.777
74;2.084;1.473;17.07;1.778
75;2.086;1.473;17.07;1.781
76;2.096;1.471;17.07;1.791
77;2.109;1.47;17.07;1.797
78;2.122;1.47;17.07;1.797
79;2.139;1.47;17.07;1.797
80;2.156;1.47;17.08;1.796
81;2.161;1.47;17.1;1.796
82;2.162;1.47;17.15;1.797
83;2.187;1.47;17.21;1.794
84;2.241;1.47;17.24;1.79
85;2.293;1.47;17.25;1.789
86;2.34;1.472;17.25;1.789
87;2.376;1.473;17.25;1.789
88;2.398;1.478;17.25;1.788
89;2.405;1.487;17.26;1.784
90;2.406;1.486;17.27;1.781
91;2.406;1.485;17.28;1.78
92;2.406;1.487;17.29;1.775
93;2.406;1.487;17.29;1.758
94;2.406;1.487;17.29;1.749
95;2.406;1.486;17.29;1.746
96;2.406;1.486;17.29;1.744
97;2.407;1.49;17.3;1.744
98;2.409;1.499;17.35;1.745
99;2.412;1.507;17.46;1.755
100;2.418;1.509;17.6;1.762
101;2.426;1.51;17.71;1.762
102;2.434;1.51;17.76;1.763
103;2.439;1.51;17.77;1.763
104;2.442;1.51;17.77;1.766
105;2.443;1.508;17.8;1.771
106;2.444;1.51;17.83;1.779
107;2.445;1.52;17.84;1.788
108;2.445;1.525;17.84;1.793
109;2.445;1.528;17.87;1.792
110;2.445;1.53;17.91;1.792
111;2.45;1.534;17.97;1.796
112;2.453;1.534;18.01;1.799
113;2.453;1.533;18.01;1.797
114;2.453;1.533;18.04;1.795
115;2.453;1.533;18.13;1.795
116;2.459;1.534;18.26;1.796
117;2.47;1.536;18.36;1.796
118;2.481;1.538;18.4;1.795
119;2.491;1.538;18.43;1.794
120;2.494;1.537;18.46;1.788
121;2.494;1.537;18.48;1.788
122;2.492;1.534;18.51;1.792
123;2.491;1.533;18.53;1.794
124;2.495;1.533;18.54;1.797
125;2.501;1.535;18.59;1.798
126;2.513;1.532;18.6;1.798
127;2.528;1.53;18.6;1.798
128;2.532;1.53;18.6;1.801
129;2.532;1.531;18.6;1.8
130;2.533;1.531;18.61;1.801
131;2.534;1.531;18.63;1.801
132;2.536;1.531;18.68;1.799
133;2.545;1.531;18.78;1.796
134;2.555;1.531;19.0;1.792
135;2.561;1.531;19.29;1.793
136;2.566;1.532;19.48;1.796
137;2.575;1.532;19.54;1.795
138;2.585;1.532;19.55;1.794
139;2.595;1.532;19.59;1.793
140;2.602;1.532;19.67;1.791
141;2.603;1.532;19.71;1.792
142;2.603;1.532;19.71;1.792
143;2.603;1.533;19.72;1.792
144;2.603;1.53;19.82;1.791
145;2.604;1.539;20.04;1.791
146;2.607;1.548;20.33;1.799
147;2.611;1.551;20.7;1.809
148;2.622;1.557;21.11;1.811
149;2.64;1.57;21.44;1.811
150;2.653;1.58;21.7;1.811
151;2.665;1.585;21.94;1.81
152;2.683;1.589;22.06;1.811
153;2.692;1.59;22.06;1.811
154;2.693;1.59;22.32;1.813
155;2.692;1.593;23.06;1.814
156;2.699;1.6;23.89;1.814
157;2.777;1.612;24.46;1.814
158;2.886;1.626;24.73;1.814
159;2.935;1.633;24.78;1.814
160;2.952;1.637;24.78;1.813
161;2.962;1.64;24.88;1.813
162;2.969;1.638;25.09;1.812
163;2.972;1.638;25.35;1.813
164;2.972;1.639;25.51;1.813
165;2.973;1.639;25.62;1.811
166;2.973;1.638;25.71;1.811
167;2.973;1.637;25.74;1.814
168;2.976;1.638;25.74;1.817
169;2.98;1.64;25.85;1.818
170;2.982;1.643;26.09;1.82
171;2.982;1.647;26.38;1.829
172;2.986;1.65;26.61;1.834
173;2.998;1.651;26.77;1.834
174;3.013;1.652;26.84;1.834
175;3.021;1.651;26.87;1.835
176;3.022;1.651;26.89;1.834
177;3.022;1.651;26.96;1.834
178;3.028;1.651;27.03;1.834
179;3.033;1.656;27.04;1.835
180;3.035;1.656;27.06;1.835
181;3.036;1.658;27.16;1.831
182;3.036;1.665;27.36;1.826
183;3.038;1.67;27.52;1.82
184;3.044;1.672;27.59;1.813
185;3.047;1.672;27.61;1.803
186;3.047;1.671;27.62;1.797
187;3.048;1.67;27.62;1.796
188;3.047;1.668;27.62;1.796
189;3.047;1.67;27.62;1.795
190;3.048;1.67;27.65;1.794
191;3.047;1.67;27.8;1.793
192;3.047;1.669;28.0;1.794
193;3.047;1.668;28.11;1.794
194;3.047;1.668;28.13;1.791
195;3.049;1.671;28.14;1.794
196;3.065;1.67;28.18;1.798
197;3.092;1.67;28.29;1.801
198;3.107;1.668;28.5;1.802
199;3.111;1.673;28.7;1.802
200;3.118;1.673;28.8;1.804
201;3.132;1.674;28.83;1.806
202;3.144;1.676;28.84;1.806
203;3.149;1.677;28.97;1.804
204;3.149;1.677;29.25;1.804
205;3.17;1.676;29.43;1.804
206;3.211;1.675;29.49;1.803
207;3.249;1.675;29.49;1.804
208;3.268;1.676;29.49;1.802
209;3.269;1.675;29.49;1.802
210;3.269;1.676;29.52;1.802
211;3.271;1.676;29.58;1.802
212;3.269;1.676;29.59;1.803
213;3.267;1.675;29.59;1.806
214;3.268;1.674;29.6;1.806
215;3.269;1.665;29.64;1.805
216;3.271;1.646;29.72;1.799
217;3.273;1.642;29.89;1.798
218;3.274;1.642;29.98;1.798
219;3.274;1.642;29.99;1.783
220;3.274;1.639;30.04;1.773
221;3.275;1.634;30.08;1.773
222;3.28;1.63;30.1;1.774
223;3.285;1.626;30.11;1.773
224;3.291;1.624;30.15;1.773
225;3.307;1.624;30.28;1.773
226;3.323;1.623;30.34;1.775
227;3.331;1.622;30.34;1.776
228;3.335;1.621;30.38;1.776
229;3.336;1.62;30.4;1.773
230;3.336;1.619;30.4;1.768
231;3.336;1.62;30.43;1.767
232;3.336;1.624;30.55;1.767
233;3.34;1.626;30.62;1.767
234;3.356;1.622;30.62;1.767
235;3.37;1.622;30.65;1.764
236;3.373;1.623;30.7;1.764
237;3.374;1.624;30.73;1.764
238;3.375;1.625;30.83;1.763
239;3.375;1.626;31.17;1.762
240;3.377;1.63;31.56;1.762
241;3.392;1.632;31.69;1.762
242;3.397;1.632;31.69;1.762
243;3.397;1.632;31.71;1.762
244;3.398;1.632;31.75;1.761
245;3.402;1.634;31.75;1.761
246;3.406;1.64;31.89;1.762
247;3.407;1.647;32.06;1.762
248;3.423;1.655;32.16;1.761
249;3.454;1.662;32.21;1.761
250;3.472;1.662;32.25;1.764
251;3.483;1.661;32.27;1.764
252;3.507;1.658;32.3;1.763
253;3.544;1.658;32.66;1.76
254;3.547;1.665;33.2;1.76
255;3.574;1.676;33.51;1.765
256;3.634;1.688;33.66;1.774
257;3.664;1.706;33.84;1.777
258;3.691;1.719;34.19;1.778
259;3.742;1.727;34.49;1.777
260;3.796;1.731;34.56;1.777
261;3.828;1.731;34.56;1.776
262;3.846;1.729;34.55;1.776
263;3.852;1.727;34.55;1.776
264;3.854;1.725;34.58;1.777
265;3.863;1.724;34.62;1.778
266;3.872;1.722;34.61;1.781
267;3.869;1.722;34.65;1.781
268;3.872;1.718;34.79;1.781
269;3.874;1.719;35.11;1.781
270;3.883;1.719;35.57;1.78
271;3.921;1.721;36.09;1.782
272;3.969;1.713;36.5;1.786
273;3.982;1.71;36.59;1.787
274;3.982;1.708;36.62;1.784
275;3.988;1.707;36.7;1.784
276;3.995;1.707;36.73;1.783
277;4.0;1.706;36.76;1.782
278;4.001;1.705;36.82;1.783
279;4.001;1.705;36.84;1.789
280;4.001;1.706;36.85;1.795
281;4.001;1.707;36.86;1.796
282;4.002;1.704;36.87;1.796
283;4.001;1.702;36.87;1.795
284;4.001;1.7;36.88;1.795
285;4.003;1.701;36.88;1.793
286;4.003;1.699;37.09;1.79
287;4.01;1.704;37.62;1.788
288;4.013;1.702;37.92;1.787
289;4.016;1.7;38.01;1.785
290;4.029;1.699;38.03;1.784
291;4.043;1.699;38.04;1.785
292;4.063;1.699;38.2;1.785
293;4.092;1.699;38.28;1.784
294;4.104;1.699;38.28;1.782
295;4.104;1.699;38.29;1.78
296;4.108;1.698;38.36;1.78
297;4.112;1.699;38.54;1.781
298;4.121;1.701;38.76;1.783
299;4.127;1.703;38.97;1.781
300;4.126;1.705;39.17;1.782
301;4.126;1.706;39.21;1.783
302;4.128;1.706;39.25;1.784
303;4.128;1.71;39.53;1.788
304;4.151;1.707;39.97;1.796
305;4.164;1.709;40.43;1.799
306;4.166;1.708;41.0;1.799
307;4.176;1.711;41.68;1.801
308;4.211;1.71;42.0;1.799
309;4.229;1.711;42.04;1.795
310;4.229;1.711;42.04;1.796
311;4.23;1.713;42.08;1.795
312;4.235;1.713;42.44;1.795
313;4.237;1.714;42.89;1.796
314;4.238;1.713;43.09;1.795
315;4.248;1.716;43.37;1.798
316;4.265;1.722;43.88;1.806
317;4.273;1.725;44.18;1.811
318;4.274;1.726;44.28;1.813
319;4.276;1.729;44.39;1.812
320;4.277;1.731;44.51;1.812
321;4.278;1.731;44.55;1.817
322;4.278;1.732;44.55;1.825
323;4.277;1.735;44.56;1.828
324;4.278;1.731;44.56;1.828
325;4.28;1.73;44.56;1.826
326;4.281;1.73;44.58;1.828
327;4.286;1.731;44.63;1.831
328;4.3;1.736;44.73;1.831
329;4.317;1.744;44.84;1.832
330;4.341;1.756;44.9;1.848
331;4.364;1.766;44.94;1.92
332;4.375;1.775;44.95;2.0
333;4.377;1.785;44.95;2.046
334;4.377;1.783;45.03;2.069
335;4.383;1.781;45.21;2.07
336;4.389;1.781;45.37;2.057
337;4.394;1.777;45.4;2.046
338;4.4;1.772;45.4;2.042
339;4.402;1.765;45.47;2.04
340;4.401;1.761;45.83;2.039
341;4.402;1.764;46.71;2.04
342;4.409;1.776;48.03;2.04
343;4.424;1.787;49.5;2.042
344;4.443;1.79;50.43;2.061
345;4.466;1.787;50.62;2.118
346;4.479;1.789;50.62;2.178
347;4.479;1.795;50.72;2.216
