;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.146;0.9846;12.38;2.638
1;1.145;0.9846;12.86;2.653
2;1.146;0.9876;13.11;2.671
3;1.15;0.9891;13.24;2.684
4;1.157;0.9842;13.35;2.673
5;1.159;0.9834;13.38;2.645
6;1.165;0.9838;13.36;2.595
7;1.169;0.9853;13.39;2.523
8;1.175;0.985;13.57;2.48
9;1.183;0.985;13.91;2.462
10;1.197;0.985;14.23;2.452
11;1.21;0.985;14.42;2.45
12;1.217;0.9857;14.49;2.45
13;1.219;0.9876;14.5;2.444
14;1.22;0.9902;14.5;2.405
15;1.222;0.9914;14.5;2.344
16;1.218;0.9933;14.52;2.31
17;1.226;0.9933;14.62;2.296
18;1.231;0.9929;14.86;2.29
19;1.228;0.9936;15.16;2.287
20;1.234;0.9978;15.37;2.289
21;1.244;1.003;15.46;2.292
22;1.249;0.997;15.48;2.292
23;1.25;0.9959;15.48;2.292
24;1.249;0.9955;15.47;2.294
25;1.248;0.9955;15.47;2.299
26;1.248;0.9959;15.48;2.301
27;1.251;0.9959;15.5;2.302
28;1.253;0.9959;15.52;2.302
29;1.251;0.9959;15.55;2.302
30;1.25;0.9959;15.6;2.301
31;1.25;0.9959;15.69;2.299
32;1.246;0.9989;15.86;2.299
33;1.244;1.002;16.16;2.299
34;1.242;1.003;16.43;2.301
35;1.238;1.002;16.47;2.302
36;1.232;1.0;16.48;2.302
37;1.231;0.9955;16.57;2.301
38;1.231;0.9936;16.72;2.297
39;1.233;0.9948;16.86;2.295
40;1.237;0.9902;16.97;2.295
41;1.244;0.9899;17.15;2.296
42;1.259;0.985;17.41;2.3
43;1.27;0.9846;17.67;2.301
44;1.27;0.9857;17.89;2.3
45;1.274;0.9842;17.99;2.3
46;1.288;0.9834;18.01;2.3
47;1.307;0.9819;18.01;2.3
48;1.32;0.98;18.01;2.3
49;1.325;0.9797;18.03;2.299
50;1.326;0.98;18.09;2.298
51;1.326;0.98;18.17;2.297
52;1.326;0.98;18.2;2.293
53;1.33;0.9804;18.2;2.29
54;1.327;0.9804;18.21;2.289
55;1.326;0.9804;18.21;2.289
56;1.328;0.9853;18.28;2.288
57;1.329;0.9952;18.37;2.287
58;1.328;0.9952;18.42;2.285
59;1.33;0.994;18.42;2.288
60;1.33;0.994;18.45;2.307
61;1.334;0.9948;18.5;2.335
62;1.357;0.9959;18.57;2.355
