;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.669;1.285;12.07;1.163
1;1.671;1.285;12.09;1.164
2;1.672;1.285;12.1;1.164
3;1.672;1.285;12.11;1.167
4;1.673;1.285;12.12;1.172
5;1.675;1.285;12.12;1.177
6;1.679;1.285;12.13;1.186
7;1.683;1.283;12.13;1.2
8;1.692;1.283;12.2;1.208
9;1.703;1.282;12.33;1.217
10;1.705;1.281;12.46;1.226
11;1.705;1.279;12.55;1.229
12;1.706;1.282;12.59;1.232
13;1.706;1.284;12.6;1.243
14;1.707;1.284;12.62;1.248
15;1.708;1.282;12.63;1.25
16;1.708;1.278;12.64;1.256
17;1.711;1.279;12.64;1.256
18;1.713;1.28;12.64;1.262
19;1.713;1.281;12.65;1.267
20;1.716;1.281;12.66;1.269
21;1.742;1.281;12.66;1.271
22;1.779;1.282;12.67;1.276
23;1.798;1.281;12.67;1.275
24;1.801;1.281;12.67;1.275
25;1.801;1.282;12.67;1.283
26;1.804;1.282;12.67;1.295
27;1.811;1.282;12.67;1.294
28;1.824;1.282;12.67;1.294
29;1.837;1.282;12.67;1.297
30;1.843;1.285;12.67;1.3
31;1.849;1.282;12.67;1.301
32;1.862;1.282;12.67;1.302
33;1.879;1.28;12.7;1.309
34;1.9;1.281;12.79;1.32
35;1.928;1.285;12.94;1.321
36;1.959;1.283;13.16;1.319
37;1.986;1.281;13.42;1.319
38;2.008;1.281;13.64;1.323
39;2.027;1.282;13.9;1.32
40;2.043;1.287;14.2;1.316
41;2.063;1.287;14.41;1.315
42;2.089;1.288;14.48;1.315
43;2.101;1.287;14.48;1.313
44;2.102;1.286;14.55;1.314
45;2.103;1.286;14.76;1.315
46;2.11;1.288;15.01;1.314
47;2.121;1.291;15.22;1.311
48;2.13;1.296;15.3;1.31
49;2.14;1.296;15.31;1.309
50;2.142;1.296;15.32;1.308
51;2.141;1.296;15.32;1.314
52;2.141;1.298;15.34;1.307
53;2.143;1.3;15.34;1.306
54;2.144;1.299;15.34;1.306
55;2.143;1.299;15.34;1.306
56;2.143;1.301;15.36;1.306
57;2.143;1.304;15.4;1.306
58;2.142;1.306;15.41;1.307
59;2.145;1.308;15.41;1.307
60;2.15;1.31;15.42;1.306
61;2.15;1.311;15.46;1.308
62;2.151;1.312;15.51;1.31
63;2.147;1.313;15.56;1.307
64;2.146;1.316;15.58;1.306
65;2.147;1.317;15.58;1.304
66;2.147;1.315;15.6;1.301
67;2.148;1.313;15.69;1.3
68;2.151;1.319;15.81;1.3
69;2.16;1.323;15.9;1.3
70;2.17;1.323;15.92;1.3
71;2.175;1.321;15.95;1.303
72;2.174;1.32;16.04;1.306
73;2.174;1.322;16.24;1.305
74;2.174;1.323;16.42;1.308
75;2.174;1.323;16.52;1.314
76;2.174;1.324;16.57;1.316
77;2.175;1.323;16.58;1.315
78;2.175;1.323;16.62;1.319
79;2.175;1.323;16.85;1.33
80;2.181;1.325;17.04;1.336
81;2.195;1.326;17.13;1.334
82;2.211;1.325;17.2;1.334
83;2.223;1.326;17.29;1.334
84;2.23;1.334;17.42;1.336
85;2.234;1.337;17.57;1.339
86;2.241;1.337;17.67;1.35
