;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;7.132;1.318;12.39;1.511
1;7.133;1.319;12.81;1.512
2;7.14;1.322;13.12;1.514
3;7.157;1.326;13.29;1.514
4;7.177;1.326;13.42;1.514
5;7.209;1.326;13.55;1.514
6;7.26;1.326;13.63;1.514
7;7.287;1.326;13.65;1.514
8;7.287;1.326;13.65;1.514
9;7.305;1.33;13.65;1.515
10;7.322;1.333;13.66;1.516
11;7.327;1.327;13.68;1.518
12;7.328;1.327;13.7;1.518
13;7.329;1.325;13.8;1.518
14;7.332;1.325;14.05;1.517
15;7.342;1.326;14.24;1.518
16;7.348;1.326;14.35;1.518
17;7.349;1.326;14.52;1.518
18;7.349;1.326;14.81;1.52
19;7.349;1.325;15.15;1.523
20;7.349;1.325;15.52;1.523
21;7.35;1.325;15.73;1.524
22;7.35;1.325;15.74;1.526
23;7.352;1.328;15.84;1.526
24;7.371;1.333;16.14;1.526
25;7.398;1.333;16.5;1.53
26;7.412;1.333;16.69;1.534
27;7.417;1.334;16.73;1.534
28;7.419;1.339;16.73;1.535
29;7.421;1.339;16.78;1.533
30;7.421;1.338;16.91;1.529
31;7.42;1.337;16.99;1.531
32;7.42;1.337;17.03;1.532
33;7.421;1.336;17.04;1.53
34;7.422;1.334;17.06;1.529
35;7.423;1.333;17.12;1.529
36;7.423;1.327;17.18;1.529
37;7.425;1.321;17.27;1.528
38;7.442;1.321;17.38;1.53
39;7.482;1.321;17.47;1.534
40;7.519;1.319;17.57;1.535
41;7.546;1.318;17.6;1.532
42;7.564;1.317;17.64;1.529
43;7.563;1.318;17.91;1.528
44;7.58;1.317;18.26;1.528
45;7.607;1.316;18.64;1.522
46;7.635;1.313;19.11;1.517
47;7.666;1.31;19.69;1.515
48;7.686;1.314;20.23;1.515
49;7.694;1.313;20.55;1.512
50;7.697;1.312;20.65;1.505
51;7.697;1.312;20.67;1.503
52;7.706;1.312;20.73;1.504
53;7.719;1.312;20.92;1.503
54;7.726;1.313;20.98;1.503
55;7.728;1.316;21.05;1.502
56;7.73;1.319;21.39;1.505
57;7.734;1.323;21.72;1.509
58;7.739;1.326;21.92;1.51
59;7.744;1.328;22.11;1.51
60;7.748;1.329;22.31;1.51
61;7.748;1.328;22.37;1.511
62;7.748;1.328;22.37;1.512
63;7.751;1.33;22.38;1.511
64;7.754;1.337;22.42;1.51
65;7.755;1.333;22.42;1.509
66;7.754;1.33;22.47;1.51
67;7.754;1.328;22.48;1.509
68;7.755;1.328;22.48;1.504
69;7.756;1.327;22.49;1.501
70;7.756;1.328;22.49;1.496
71;7.756;1.33;22.57;1.494
72;7.757;1.332;22.88;1.494
73;7.761;1.334;23.19;1.499
74;7.763;1.334;23.23;1.504
75;7.764;1.335;23.31;1.507
76;7.771;1.335;23.52;1.509
77;7.78;1.334;23.58;1.508
78;7.795;1.332;23.64;1.507
79;7.804;1.334;24.04;1.506
80;7.806;1.333;24.55;1.507
81;7.81;1.331;24.64;1.507
82;7.813;1.331;24.64;1.508
83;7.814;1.326;24.73;1.504
84;7.822;1.331;25.11;1.5
85;7.835;1.347;25.81;1.504
86;7.86;1.368;26.32;1.503
87;7.888;1.383;26.62;1.502
88;7.905;1.393;26.85;1.495
89;7.92;1.403;26.87;1.497
90;7.932;1.407;26.97;1.506
91;7.932;1.408;27.08;1.506
92;7.939;1.407;27.09;1.509
93;7.95;1.408;27.13;1.514
94;7.958;1.407;27.24;1.519
95;7.967;1.407;27.3;1.522
96;7.982;1.405;27.38;1.522
97;7.999;1.404;27.65;1.52
98;8.007;1.408;27.9;1.519
99;8.009;1.421;27.96;1.519
100;8.012;1.428;27.98;1.518
101;8.014;1.424;28.12;1.518
102;8.014;1.423;28.65;1.52
103;8.015;1.424;29.23;1.527
104;8.024;1.424;29.38;1.528
105;8.029;1.426;29.38;1.528
106;8.029;1.433;29.41;1.528
107;8.03;1.444;29.47;1.529
108;8.03;1.447;29.49;1.534
109;8.035;1.445;29.49;1.535
110;8.036;1.441;29.49;1.535
111;8.036;1.438;29.51;1.534
112;8.037;1.436;29.52;1.532
113;8.042;1.436;29.86;1.531
114;8.043;1.443;30.5;1.53
115;8.066;1.45;30.87;1.531
116;8.089;1.453;31.09;1.533
117;8.096;1.457;31.31;1.533
118;8.095;1.458;31.41;1.533
119;8.107;1.454;31.41;1.536
120;8.123;1.461;31.63;1.535
121;8.135;1.475;32.19;1.537
122;8.165;1.486;32.79;1.534
123;8.208;1.491;33.1;1.533
124;8.222;1.494;33.17;1.533
125;8.221;1.496;33.21;1.533
126;8.225;1.497;33.33;1.535
127;8.227;1.498;33.63;1.546
128;8.229;1.497;33.68;1.561
129;8.237;1.502;33.84;1.568
130;8.237;1.515;34.3;1.575
131;8.243;1.524;34.58;1.582
132;8.251;1.53;34.76;1.585
133;8.254;1.535;34.95;1.586
134;8.255;1.538;35.07;1.587
135;8.258;1.542;35.13;1.585
136;8.258;1.545;35.13;1.585
137;8.259;1.543;35.19;1.585
138;8.262;1.546;35.4;1.586
139;8.267;1.547;35.54;1.593
140;8.273;1.548;35.55;1.595
141;8.28;1.549;35.58;1.594
142;8.287;1.548;35.67;1.586
143;8.297;1.546;35.7;1.58
144;8.302;1.545;35.72;1.578
145;8.302;1.544;35.84;1.574
146;8.306;1.544;36.0;1.57
147;8.32;1.543;36.02;1.569
148;8.33;1.541;36.03;1.573
149;8.332;1.543;36.05;1.582
150;8.333;1.549;36.16;1.59
151;8.332;1.563;36.59;1.592
152;8.333;1.589;37.48;1.6
153;8.336;1.631;38.32;1.606
154;8.338;1.662;38.88;1.609
155;8.338;1.665;39.22;1.612
156;8.338;1.664;39.34;1.611
157;8.339;1.664;39.34;1.609
158;8.341;1.666;39.53;1.605
159;8.348;1.668;40.11;1.595
160;8.369;1.671;41.0;1.594
161;8.393;1.675;42.15;1.595
162;8.411;1.677;43.12;1.595
163;8.428;1.677;43.52;1.596
164;8.447;1.679;43.64;1.596
165;8.464;1.679;43.67;1.595
166;8.476;1.68;43.68;1.597
167;8.48;1.68;43.76;1.6
168;8.481;1.681;43.81;1.604
169;8.482;1.681;43.81;1.612
170;8.488;1.68;43.82;1.618
171;8.49;1.683;43.82;1.621
172;8.489;1.691;43.84;1.623
173;8.493;1.692;43.86;1.63
174;8.497;1.693;43.9;1.631
175;8.5;1.693;44.01;1.638
176;8.506;1.694;44.04;1.652
177;8.539;1.695;44.04;1.654
178;8.614;1.695;44.05;1.66
179;8.686;1.694;44.1;1.673
180;8.752;1.693;44.14;1.689
181;8.831;1.692;44.14;1.708
182;8.893;1.692;44.15;1.726
183;8.928;1.693;44.22;1.734
184;8.954;1.696;44.34;1.74
185;8.98;1.699;44.44;1.745
186;9.008;1.699;44.44;1.744
187;9.043;1.699;44.49;1.748
188;9.077;1.697;44.49;1.756
189;9.098;1.698;44.52;1.777
190;9.107;1.702;44.55;1.835
191;9.108;1.702;44.58;1.875
192;9.11;1.707;44.62;1.878
193;9.115;1.707;44.66;1.878
194;9.117;1.706;45.03;1.878
195;9.118;1.707;46.19;1.877
196;9.121;1.708;47.38;1.877
197;9.128;1.71;48.21;1.873
198;9.131;1.712;48.65;1.873
199;9.139;1.712;48.7;1.875
200;9.167;1.712;48.7;1.874
201;9.197;1.713;48.7;1.873
202;9.21;1.715;48.83;1.871
203;9.22;1.714;49.33;1.868
204;9.238;1.713;49.54;1.864
205;9.266;1.713;49.57;1.859
206;9.287;1.712;49.65;1.855
207;9.291;1.713;49.76;1.857
