;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.655;6.956;12.37;1.389
1;1.658;6.956;13.08;1.389
2;1.661;6.956;13.57;1.388
3;1.664;6.956;14.03;1.389
4;1.67;6.956;14.37;1.389
5;1.678;6.956;14.42;1.389
6;1.687;6.956;14.67;1.391
7;1.687;6.956;16.23;1.394
8;1.695;6.956;17.97;1.396
9;1.712;6.953;18.68;1.398
10;1.721;6.953;18.95;1.402
11;1.723;6.95;19.14;1.406
12;1.726;6.95;19.2;1.409
13;1.729;6.953;19.21;1.411
14;1.729;6.976;19.21;1.411
15;1.729;7.009;19.21;1.411
16;1.732;7.032;19.21;1.411
17;1.732;7.052;19.22;1.413
18;1.732;7.071;19.22;1.413
19;1.735;7.084;19.22;1.413
20;1.74;7.098;19.23;1.415
21;1.743;7.111;19.29;1.422
22;1.743;7.114;19.33;1.434
23;1.746;7.114;19.34;1.442
24;1.746;7.111;19.34;1.446
25;1.746;7.111;19.34;1.45
26;1.746;7.114;19.35;1.454
27;1.746;7.114;19.36;1.459
28;1.746;7.114;19.39;1.465
29;1.743;7.111;19.43;1.47
30;1.715;7.107;19.48;1.471
31;1.661;7.104;19.5;1.47
32;1.621;7.107;19.52;1.468
33;1.607;7.127;19.53;1.464
34;1.596;7.157;19.55;1.461
35;1.596;7.19;19.56;1.459
36;1.579;7.209;19.57;1.458
37;1.522;7.222;19.61;1.458
38;1.474;7.229;19.63;1.458
39;1.455;7.229;19.64;1.458
40;1.449;7.226;19.65;1.458
41;1.446;7.226;19.67;1.458
42;1.443;7.226;19.68;1.458
43;1.44;7.226;19.68;1.458
44;1.44;7.226;19.69;1.458
45;1.44;7.226;19.71;1.46
46;1.44;7.229;19.71;1.463
47;1.438;7.229;19.72;1.468
48;1.438;7.229;19.76;1.471
49;1.44;7.232;19.78;1.475
50;1.446;7.236;19.79;1.484
51;1.457;7.249;19.84;1.498
52;1.457;7.268;19.85;1.507
53;1.466;7.285;19.86;1.514
54;1.474;7.305;19.86;1.519
55;1.474;7.318;19.89;1.523
56;1.474;7.328;19.95;1.526
57;1.474;7.337;19.96;1.525
58;1.477;7.347;19.96;1.524
59;1.477;7.354;19.96;1.523
60;1.48;7.36;19.97;1.522
61;1.48;7.374;20.02;1.521
62;1.483;7.38;20.14;1.521
63;1.483;7.383;20.21;1.521
64;1.486;7.383;20.21;1.519
65;1.486;7.383;20.24;1.518
66;1.486;7.39;20.27;1.52
67;1.486;7.406;20.27;1.52
68;1.486;7.42;20.3;1.52
69;1.486;7.433;20.34;1.52
70;1.486;7.452;20.35;1.52
71;1.488;7.472;20.35;1.521
72;1.491;7.489;20.35;1.523
73;1.491;7.495;20.35;1.527
74;1.491;7.495;20.4;1.53
75;1.494;7.489;20.65;1.533
76;1.497;7.485;20.89;1.537
77;1.497;7.485;20.96;1.537
78;1.497;7.469;20.96;1.537
79;1.497;7.436;20.97;1.537
80;1.497;7.41;20.98;1.536
81;1.497;7.387;20.99;1.535
82;1.5;7.37;20.99;1.533
83;1.5;7.37;20.99;1.527
84;1.5;7.377;21.0;1.517
85;1.503;7.383;21.0;1.509
86;1.505;7.39;21.01;1.504
87;1.511;7.387;21.01;1.5
88;1.517;7.37;21.01;1.498
89;1.52;7.344;21.02;1.497
90;1.52;7.308;21.02;1.494
91;1.52;7.262;21.02;1.493
92;1.52;7.199;21.02;1.492
93;1.52;7.13;21.02;1.491
94;1.52;7.078;21.02;1.489
95;1.52;7.038;21.03;1.488
96;1.522;7.009;21.04;1.489
97;1.528;7.022;21.17;1.492
98;1.525;7.065;21.61;1.494
99;1.528;7.107;22.31;1.496
100;1.528;7.16;23.03;1.497
101;1.534;7.216;23.6;1.499
102;1.537;7.239;23.73;1.5
103;1.537;7.239;23.78;1.501
104;1.539;7.239;24.06;1.502
105;1.545;7.239;24.27;1.506
106;1.551;7.239;24.38;1.508
107;1.554;7.236;24.41;1.509
108;1.556;7.232;24.41;1.509
109;1.556;7.226;24.44;1.509
110;1.556;7.219;24.44;1.509
111;1.556;7.209;24.64;1.51
112;1.562;7.203;24.9;1.513
113;1.565;7.193;24.98;1.516
114;1.562;7.186;24.99;1.52
115;1.565;7.203;25.0;1.526
116;1.565;7.232;25.06;1.53
117;1.568;7.288;25.2;1.535
118;1.568;7.36;25.3;1.54
119;1.568;7.429;25.32;1.541
120;1.568;7.492;25.32;1.542
121;1.565;7.541;25.32;1.542
122;1.568;7.591;25.32;1.542
123;1.576;7.63;25.32;1.543
124;1.585;7.65;25.32;1.544
125;1.588;7.65;25.33;1.546
126;1.588;7.653;25.34;1.551
127;1.588;7.669;25.35;1.556
128;1.588;7.715;25.35;1.562
129;1.588;7.781;25.37;1.564
130;1.588;7.83;25.43;1.564
131;1.59;7.86;25.55;1.563
132;1.59;7.896;25.62;1.567
133;1.604;7.972;25.65;1.572
134;1.619;8.083;25.67;1.579
135;1.619;8.215;25.68;1.59
136;1.619;8.359;25.68;1.596
137;1.627;8.504;25.71;1.599
138;1.636;8.609;25.71;1.6
139;1.641;8.672;25.81;1.6
140;1.641;8.701;26.04;1.598
141;1.641;8.714;26.13;1.596
142;1.638;8.718;26.14;1.594
143;1.633;8.711;26.15;1.593
144;1.633;8.704;26.2;1.594
145;1.633;8.704;26.26;1.594
146;1.636;8.704;26.33;1.594
147;1.638;8.704;26.4;1.595
148;1.647;8.711;26.41;1.598
149;1.655;8.724;26.45;1.6
150;1.658;8.75;26.82;1.601
151;1.658;8.78;27.7;1.602
152;1.675;8.81;28.29;1.602
153;1.704;8.839;28.4;1.603
154;1.709;8.869;28.42;1.604
155;1.706;8.892;28.42;1.604
156;1.706;8.908;28.58;1.604
157;1.704;8.928;29.1;1.605
158;1.706;8.944;29.77;1.605
159;1.718;8.954;30.34;1.605
160;1.729;8.961;30.55;1.606
161;1.729;8.964;30.59;1.608
162;1.729;8.961;31.25;1.611
163;1.729;8.961;32.13;1.614
164;1.729;8.961;32.63;1.618
165;1.743;8.964;32.87;1.62
166;1.766;8.984;32.96;1.62
167;1.771;9.017;32.99;1.621
168;1.771;9.046;33.01;1.624
