;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;10.55;3.119;12.18;1.887
1;10.61;3.119;12.55;1.894
2;10.62;3.123;12.95;1.9
3;10.62;3.139;13.2;1.911
4;10.63;3.163;13.21;1.924
5;10.64;3.186;13.43;1.934
6;10.64;3.207;14.12;1.948
7;10.67;3.23;14.74;1.965
8;10.75;3.263;15.11;1.985
9;10.81;3.311;15.28;1.989
10;10.84;3.37;15.34;1.995
11;10.85;3.42;15.36;2.039
12;10.85;3.46;15.38;2.08
13;10.85;3.488;15.39;2.09
14;10.85;3.507;15.4;2.09
15;10.86;3.519;15.4;2.094
16;10.91;3.525;15.41;2.118
17;11.03;3.525;15.45;2.145
18;11.15;3.525;15.61;2.168
19;11.23;3.53;15.73;2.196
20;11.29;3.542;15.74;2.223
21;11.35;3.551;15.74;2.257
22;11.42;3.559;15.79;2.318
23;11.46;3.565;15.84;2.389
24;11.51;3.567;15.84;2.423
25;11.54;3.567;15.84;2.43
26;11.56;3.567;15.84;2.43
27;11.58;3.567;15.85;2.437
28;11.59;3.567;15.86;2.45
29;11.59;3.567;15.86;2.464
30;11.59;3.567;15.91;2.481
31;11.59;3.565;16.11;2.491
32;11.59;3.565;16.44;2.498
33;11.6;3.569;16.67;2.501
34;11.64;3.58;16.79;2.511
35;11.72;3.607;16.83;2.532
36;11.75;3.645;16.83;2.569
37;11.76;3.679;16.87;2.606
38;11.76;3.697;16.91;2.647
39;11.76;3.708;16.98;2.684
40;11.76;3.72;17.07;2.698
41;11.79;3.733;17.07;2.698
42;11.84;3.741;17.15;2.725
43;11.92;3.748;17.3;2.803
44;11.99;3.762;17.38;2.952
45;12.06;3.792;17.38;3.227
46;12.08;3.819;17.39;3.614
47;12.09;3.815;17.39;3.987
48;12.09;3.788;17.4;4.228
49;12.09;3.75;17.56;4.303
50;12.09;3.72;17.8;4.303
51;12.09;3.731;17.8;4.323
52;12.09;3.783;18.06;4.35
53;12.09;3.846;18.76;4.381
54;12.09;3.913;19.39;4.411
55;12.09;3.981;19.68;4.445
56;12.1;4.045;19.72;4.5
57;12.1;4.102;19.74;4.581
58;12.1;4.163;19.97;4.673
59;12.12;4.224;20.31;4.751
60;12.13;4.27;20.48;4.798
61;12.13;4.295;20.51;4.825
62;12.14;4.306;20.53;4.859
63;12.14;4.312;20.63;4.887
64;12.14;4.316;20.93;4.893
65;12.14;4.318;21.16;4.904
66;12.14;4.318;21.17;4.921
67;12.14;4.326;21.23;4.927
68;12.15;4.348;21.33;4.927
69;12.17;4.383;21.37;4.927
70;12.19;4.427;21.38;4.927
71;12.22;4.482;21.39;4.941
72;12.25;4.536;21.38;4.988
73;12.29;4.591;21.43;5.043
74;12.38;4.652;21.51;5.073
75;12.44;4.71;21.53;5.09
76;12.46;4.756;21.56;5.117
77;12.48;4.796;21.57;5.141
78;12.5;4.821;21.57;5.155
79;12.52;4.822;21.6;5.348
80;12.52;4.821;21.73;5.606
81;12.52;4.832;21.97;5.749
82;12.55;4.853;22.14;5.83
83;12.56;4.891;22.23;5.905
84;12.57;4.993;22.36;5.969
85;12.58;5.123;22.5;5.976
86;12.58;5.17;22.52;6.013
87;12.58;5.174;22.53;6.207
88;12.58;5.174;22.58;6.532
89;12.59;5.172;22.66;6.848
90;12.59;5.172;22.67;6.977
91;12.61;5.176;22.67;6.987
92;12.67;5.189;22.69;6.991
93;12.74;5.22;22.76;6.997
94;12.8;5.251;23.22;7.001
95;12.82;5.262;24.01;7.001
96;12.83;5.266;24.48;7.004
97;12.84;5.266;24.73;7.014
98;12.84;5.266;25.03;7.028
99;12.85;5.266;25.23;7.035
100;12.85;5.27;25.27;7.035
101;12.86;5.296;25.29;7.038
102;12.87;5.361;25.3;7.038
