;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.765;6.946;6.985;12.56
1;1.764;6.944;7.017;13.2
2;1.763;6.948;7.028;13.65
3;1.769;6.961;7.03;13.83
4;1.779;6.965;7.081;13.85
5;1.785;6.965;7.106;13.86
6;1.795;6.979;7.117;13.87
7;1.809;6.988;7.144;13.89
8;1.821;6.99;7.155;13.92
9;1.834;6.99;7.185;13.93
10;1.853;6.992;7.206;13.95
11;1.869;7.024;7.208;13.98
12;1.87;7.237;7.248;14.23
13;1.87;7.617;7.35;14.46
14;1.87;7.862;7.471;14.49
15;1.898;7.978;7.473;15.3
16;2.021;8.097;7.492;16.91
17;2.113;8.265;7.521;18.32
18;2.136;8.489;7.81;18.83
19;2.135;8.775;8.231;18.89
20;2.162;9.043;8.698;18.9
21;2.211;9.205;8.935;18.9
22;2.232;9.266;8.939;18.91
23;2.243;9.27;8.958;18.92
24;2.243;9.265;8.992;18.95
25;2.307;9.284;9.079;19.0
26;2.372;9.351;9.196;19.02
27;2.371;9.46;9.327;19.03
28;2.385;9.565;9.507;19.04
29;2.402;9.668;9.605;19.04
30;2.416;9.821;9.611;19.06
31;2.417;10.05;9.611;19.4
32;2.427;10.26;9.611;20.0
33;2.433;10.37;9.611;20.5
34;2.433;10.37;9.615;21.0
35;2.435;10.41;9.615;21.65
36;2.438;10.5;9.622;22.02
37;2.439;10.53;9.628;22.11
38;2.48;10.53;9.806;24.23
39;2.568;10.53;9.993;27.22
40;2.576;10.6;9.993;28.51
41;2.588;10.96;10.04;28.78
42;2.593;11.54;10.05;28.81
43;2.593;12.11;10.05;28.81
44;2.594;12.51;10.06;28.82
45;2.597;12.74;10.08;28.84
46;2.597;12.88;10.1;28.88
47;2.597;12.96;10.13;28.94
48;2.597;12.99;10.17;29.01
49;2.597;13.0;10.17;29.05
50;2.605;13.0;10.17;29.05
51;2.614;13.0;10.17;29.05
52;2.613;13.01;10.17;29.07
53;2.612;13.01;10.18;29.1
54;2.613;13.01;10.3;29.12
55;2.613;13.01;10.48;29.12
56;2.616;13.03;10.58;29.14
57;2.623;13.12;10.62;29.15
58;2.626;13.2;10.63;29.16
59;2.628;13.22;10.66;29.34
60;2.629;13.22;10.97;29.89
61;2.642;13.25;11.49;30.67
62;2.648;13.28;11.66;30.89
63;2.664;13.29;11.66;30.96
64;2.699;13.34;11.66;31.32
65;2.702;13.37;11.85;31.51
66;2.702;13.37;12.0;31.58
67;2.703;13.39;12.0;31.63
68;2.71;13.46;12.0;31.63
69;2.711;13.53;12.02;31.72
70;2.729;13.58;12.07;32.12
71;2.75;13.6;12.1;32.7
72;2.773;13.6;12.12;33.35
73;2.809;13.6;12.13;34.13
74;2.85;13.6;12.13;34.77
75;2.87;13.61;12.13;34.95
76;2.87;13.65;12.13;35.02
77;2.876;13.69;12.19;35.9
78;2.886;13.72;12.31;36.55
79;2.893;13.74;12.42;36.57
80;2.896;13.74;12.45;37.44
81;2.896;13.76;12.45;38.77
82;2.896;13.78;12.51;40.14
83;2.896;13.78;12.56;40.72
84;2.898;13.86;12.56;40.84
85;2.913;14.09;12.63;42.74
86;2.917;14.22;12.65;45.09
87;2.922;14.22;12.66;46.13
88;2.938;14.32;12.7;46.39
89;2.956;14.47;12.71;46.48
90;2.973;14.56;12.72;46.58
91;2.974;14.6;12.89;46.67
92;2.986;14.63;13.27;46.76
93;3.003;14.64;13.5;46.85
94;3.016;14.64;13.61;46.94
95;3.018;14.64;13.64;47.0
96;3.028;14.66;13.66;47.02
97;3.055;14.7;13.72;47.03
98;3.07;14.76;13.73;47.03
99;3.078;14.85;13.72;47.03
100;3.079;14.95;13.75;47.11
101;3.08;15.09;13.79;47.33
102;3.081;15.32;13.81;47.63
103;3.081;15.6;13.81;47.94
104;3.108;15.86;13.81;48.19
105;3.148;16.1;13.84;48.28
106;3.152;16.36;13.89;48.28
