;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.253;0.946;12.09;2.453
1;1.254;0.946;12.09;2.444
2;1.253;0.9464;12.23;2.44
3;1.252;0.9464;12.4;2.438
4;1.254;0.9468;12.55;2.437
5;1.256;0.9502;12.84;2.437
6;1.272;0.9585;13.27;2.437
7;1.308;0.9547;13.64;2.431
8;1.337;0.954;13.88;2.379
9;1.356;0.9551;13.99;2.313
10;1.373;0.9566;14.0;2.288
11;1.383;0.9566;14.0;2.272
12;1.39;0.9566;14.0;2.258
13;1.398;0.9562;14.0;2.255
14;1.399;0.9562;14.02;2.255
15;1.401;0.9559;14.04;2.255
16;1.407;0.9559;14.07;2.254
17;1.409;0.9559;14.1;2.254
18;1.41;0.9562;14.13;2.254
19;1.409;0.9566;14.16;2.254
20;1.412;0.9566;14.19;2.254
21;1.413;0.957;14.21;2.253
22;1.41;0.9608;14.22;2.253
23;1.412;0.96;14.22;2.252
24;1.412;0.9623;14.22;2.253
25;1.412;0.9547;14.22;2.253
26;1.411;0.9566;14.23;2.254
27;1.413;0.9585;14.28;2.253
28;1.418;0.9615;14.36;2.25
29;1.419;0.9627;14.43;2.25
30;1.42;0.9627;14.43;2.248
31;1.422;0.9649;14.48;2.248
32;1.423;0.9691;14.6;2.247
33;1.423;0.9702;14.71;2.247
34;1.423;0.9706;14.78;2.245
35;1.435;0.9706;14.87;2.243
36;1.461;0.9683;15.03;2.238
37;1.464;0.9668;15.29;2.226
38;1.463;0.9672;15.55;2.206
39;1.463;0.9687;15.69;2.175
40;1.462;0.9683;15.72;2.142
41;1.462;0.9676;15.71;2.123
42;1.462;0.9679;15.73;2.113
43;1.462;0.963;15.76;2.099
44;1.462;0.9611;15.84;2.094
45;1.463;0.9615;15.92;2.094
46;1.463;0.9615;15.94;2.079
47;1.461;0.9615;15.94;2.059
48;1.462;0.9611;15.96;2.057
49;1.463;0.9611;16.04;2.056
50;1.467;0.9611;16.11;2.053
51;1.489;0.9608;16.21;2.053
52;1.512;0.9608;16.34;2.052
53;1.513;0.9611;16.43;2.053
54;1.515;0.9623;16.44;2.053
55;1.527;0.9608;16.45;2.052
56;1.545;0.9559;16.5;2.053
57;1.547;0.9551;16.6;2.055
58;1.549;0.9555;16.74;2.056
59;1.549;0.9543;16.87;2.057
60;1.55;0.9585;16.92;2.056
61;1.551;0.9562;16.94;2.054
62;1.552;0.9559;16.94;2.053
63;1.554;0.9509;17.0;2.053
64;1.556;0.9483;17.24;2.053
65;1.563;0.9491;17.42;2.054
66;1.568;0.9491;17.47;2.053
67;1.57;0.9483;17.51;2.052
68;1.579;0.946;17.53;2.052
69;1.593;0.9449;17.54;2.052
70;1.599;0.9449;17.6;2.052
71;1.6;0.943;17.73;2.052
72;1.601;0.9423;17.92;2.052
73;1.6;0.9415;18.06;2.053
74;1.6;0.937;18.08;2.053
75;1.601;0.9373;18.09;2.052
76;1.6;0.9377;18.22;2.052
77;1.603;0.94;18.49;2.052
78;1.609;0.9536;18.72;2.051
79;1.611;0.9547;18.81;2.05
80;1.612;0.9532;18.82;2.049
81;1.621;0.9525;18.82;2.052
82;1.627;0.9528;18.85;2.053
83;1.628;0.9551;18.89;2.05
84;1.632;0.9562;18.94;2.037
85;1.641;0.9562;18.99;2.047
86;1.642;0.957;19.08;2.064
87;1.642;0.9577;19.14;2.081
