;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.313;9.103;12.08;1.661
1;2.316;9.134;12.43;1.663
2;2.316;9.162;12.74;1.669
3;2.316;9.193;12.99;1.675
4;2.316;9.227;13.21;1.678
5;2.319;9.252;13.32;1.679
6;2.333;9.258;13.32;1.679
7;2.358;9.258;13.45;1.68
8;2.371;9.275;13.64;1.681
9;2.38;9.317;13.78;1.68
10;2.388;9.384;13.87;1.681
11;2.391;9.46;13.9;1.682
12;2.391;9.522;13.9;1.685
13;2.393;9.578;13.9;1.686
14;2.395;9.623;13.9;1.689
15;2.396;9.66;13.91;1.694
16;2.396;9.699;13.91;1.699
17;2.399;9.747;13.91;1.702
18;2.4;9.786;13.92;1.705
19;2.4;9.823;13.99;1.71
20;2.412;9.871;14.05;1.712
21;2.44;9.918;14.07;1.713
22;2.474;9.952;14.07;1.714
23;2.513;9.972;14.07;1.714
24;2.55;9.977;14.1;1.714
25;2.556;9.986;14.13;1.714
26;2.558;10.01;14.13;1.715
27;2.565;10.03;14.13;1.714
28;2.569;10.04;14.13;1.715
29;2.572;10.06;14.14;1.716
30;2.575;10.07;14.17;1.721
31;2.577;10.09;14.18;1.737
32;2.577;10.1;14.19;1.759
33;2.577;10.1;14.25;1.78
34;2.578;10.1;14.31;1.793
35;2.584;10.1;14.31;1.8
36;2.584;10.1;14.43;1.806
37;2.597;10.1;14.65;1.812
38;2.603;10.09;14.79;1.817
39;2.603;10.09;14.86;1.817
40;2.604;10.09;14.89;1.817
41;2.608;10.11;14.91;1.818
42;2.612;10.13;14.92;1.817
43;2.619;10.14;14.93;1.82
44;2.626;10.16;14.95;1.823
45;2.63;10.22;15.0;1.825
46;2.636;10.35;15.01;1.832
47;2.636;10.55;15.02;1.839
48;2.645;10.81;15.06;1.844
49;2.654;11.07;15.1;1.851
50;2.66;11.3;15.12;1.858
51;2.667;11.52;15.31;1.866
52;2.671;11.74;15.44;1.876
53;2.672;11.97;15.47;1.89
54;2.674;12.16;15.52;1.908
55;2.671;12.28;15.62;1.923
56;2.672;12.34;15.71;1.937
57;2.671;12.35;15.71;1.949
58;2.671;12.36;15.86;1.957
59;2.674;12.36;16.08;1.963
60;2.68;12.4;16.22;1.969
61;2.694;12.46;16.33;1.971
62;2.74;12.53;16.38;1.97
63;2.801;12.63;16.39;1.971
64;2.836;12.76;16.45;1.973
65;2.848;12.92;16.54;1.974
66;2.852;13.1;16.61;1.975
67;2.852;13.22;16.69;1.978
68;2.859;13.29;16.76;1.983
69;2.887;13.34;16.76;1.986
70;2.905;13.39;16.89;1.99
71;2.92;13.42;17.08;1.997
72;2.977;13.43;17.23;2.001
73;3.064;13.43;17.34;2.003
74;3.13;13.43;17.39;2.007
75;3.177;13.45;17.42;2.008
76;3.204;13.45;17.43;2.008
77;3.223;13.45;17.43;2.009
78;3.249;13.49;17.44;2.01
79;3.269;13.53;17.5;2.009
80;3.275;13.59;17.67;2.009
81;3.277;13.65;17.72;2.008
82;3.279;13.69;17.72;2.01
83;3.281;13.75;17.72;2.017
84;3.284;13.86;17.74;2.032
85;3.284;14.03;17.75;2.049
86;3.287;14.2;17.83;2.066
87;3.297;14.32;17.83;2.092
88;3.318;14.44;17.91;2.133
89;3.331;14.53;18.01;2.17
90;3.332;14.54;18.01;2.195
91;3.336;14.54;18.03;2.216
92;3.34;14.54;18.09;2.228
93;3.37;14.55;18.17;2.232
94;3.376;14.59;18.22;2.235
95;3.384;14.69;18.25;2.235
96;3.404;14.87;18.36;2.235
97;3.404;15.0;18.47;2.235
98;3.403;15.02;18.48;2.234
99;3.42;15.02;18.65;2.236
100;3.453;15.05;18.7;2.24
101;3.468;15.13;18.74;2.245
102;3.48;15.27;18.86;2.249
103;3.486;15.41;18.95;2.256
104;3.487;15.47;18.98;2.262
105;3.488;15.49;19.05;2.265
106;3.491;15.5;19.16;2.265
107;3.495;15.5;19.29;2.265
108;3.51;15.5;19.44;2.263
109;3.525;15.5;19.47;2.261
110;3.559;15.51;19.56;2.257
111;3.595;15.54;19.81;2.251
112;3.602;15.6;19.93;2.244
113;3.601;15.68;19.98;2.234
114;3.604;15.78;20.02;2.223
115;3.605;15.87;20.03;2.218
116;3.61;15.93;20.03;2.217
117;3.62;15.98;20.04;2.212
118;3.622;16.07;20.06;2.204
119;3.622;16.26;20.06;2.198
120;3.626;16.48;20.06;2.197
121;3.637;16.64;20.07;2.203
122;3.639;16.73;20.14;2.216
123;3.64;16.77;20.28;2.232
124;3.639;16.77;20.38;2.246
125;3.639;16.8;20.47;2.264
126;3.642;16.93;20.59;2.285
127;3.658;17.08;20.72;2.303
128;3.688;17.26;20.78;2.32
129;3.707;17.46;20.79;2.339
130;3.708;17.62;20.8;2.357
131;3.758;17.74;20.92;2.372
132;3.816;17.83;21.07;2.384
133;3.83;17.86;21.11;2.401
134;3.833;17.87;21.13;2.424
135;3.84;17.87;21.22;2.453
136;3.844;17.86;21.31;2.484
137;3.843;17.88;21.34;2.524
138;3.84;17.93;21.34;2.559
139;3.833;17.99;21.35;2.581
140;3.842;18.08;21.39;2.599
141;3.843;18.22;21.4;2.614
142;3.837;18.36;21.4;2.623
143;3.844;18.51;21.42;2.637
144;3.866;18.64;21.46;2.658
145;3.899;18.77;21.46;2.675
146;3.908;18.88;21.47;2.685
147;3.921;18.98;21.5;2.69
148;3.983;19.05;21.6;2.691
149;4.021;19.11;21.82;2.691
150;4.024;19.18;21.94;2.693
151;4.027;19.24;21.95;2.696
152;4.046;19.28;21.95;2.7
153;4.099;19.32;21.97;2.703
154;4.175;19.37;22.1;2.703
155;4.246;19.42;22.43;2.701
156;4.288;19.45;22.99;2.699
157;4.296;19.47;23.56;2.698
158;4.292;19.49;23.71;2.696
159;4.283;19.5;23.76;2.694
160;4.285;19.51;24.28;2.692
161;4.305;19.51;24.94;2.69
162;4.327;19.51;25.3;2.688
163;4.344;19.53;25.41;2.692
164;4.367;19.58;25.44;2.698
165;4.384;19.7;25.44;2.704
166;4.384;19.9;25.45;2.715
167;4.384;20.06;25.46;2.731
168;4.394;20.13;25.46;2.745
169;4.421;20.16;25.58;2.763
170;4.434;20.16;26.29;2.789
171;4.436;20.16;27.49;2.827
172;4.438;20.17;28.24;2.878
173;4.437;20.28;28.61;2.935
174;4.442;20.5;28.78;2.992
175;4.446;20.69;28.82;3.046
176;4.447;20.86;29.67;3.095
177;4.447;21.0;30.71;3.137
178;4.447;21.08;30.98;3.172
179;4.447;21.15;30.98;3.2
180;4.459;21.2;30.99;3.224
181;4.486;21.25;30.99;3.245
182;4.53;21.27;31.04;3.262
183;4.607;21.26;31.18;3.281
184;4.654;21.27;31.55;3.293
185;4.651;21.32;32.11;3.295
186;4.661;21.4;32.4;3.293
187;4.665;21.45;32.45;3.291
188;4.662;21.49;32.46;3.282
189;4.661;21.55;32.47;3.281
190;4.667;21.59;32.47;3.293
191;4.701;21.57;32.47;3.314
192;4.731;21.55;32.47;3.338
193;4.735;21.56;32.49;3.364
194;4.735;21.58;32.49;3.386
195;4.737;21.58;32.53;3.404
196;4.764;21.58;32.57;3.417
197;4.835;21.57;32.57;3.425
198;4.895;21.58;32.58;3.428
199;4.914;21.6;32.6;3.424
200;4.917;21.6;32.64;3.418
201;4.925;21.63;32.64;3.414
202;4.95;21.71;32.64;3.41
203;4.96;21.76;32.65;3.408
204;4.969;21.78;32.65;3.409
205;5.016;21.78;32.71;3.416
206;5.073;21.77;32.74;3.422
207;5.119;21.77;32.76;3.426
208;5.148;21.78;32.85;3.43
209;5.16;21.8;32.93;3.432
210;5.17;21.82;32.96;3.433
211;5.179;21.82;32.96;3.433
212;5.182;21.86;32.99;3.432
213;5.182;21.91;33.1;3.432
214;5.182;21.91;33.16;3.432
215;5.186;21.91;33.17;3.434
216;5.188;21.91;33.19;3.435
217;5.192;21.91;33.2;3.437
