;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.088;10.94;12.02;2.017
1;2.088;10.94;12.06;2.021
2;2.09;10.94;12.1;2.022
3;2.091;10.94;12.13;2.022
4;2.091;10.93;12.15;2.022
5;2.093;10.92;12.19;2.022
6;2.094;10.91;12.24;2.022
7;2.094;10.9;12.26;2.022
8;2.1;10.9;12.26;2.024
9;2.104;10.9;12.26;2.025
10;2.104;10.89;12.26;2.026
11;2.104;10.89;12.27;2.028
12;2.106;10.9;12.27;2.034
13;2.113;10.9;12.28;2.04
14;2.119;10.92;12.33;2.042
15;2.122;10.93;12.38;2.043
16;2.122;10.94;12.38;2.043
17;2.123;10.95;12.41;2.043
18;2.128;10.96;12.46;2.043
19;2.136;10.96;12.48;2.044
20;2.138;10.96;12.49;2.045
21;2.138;10.97;12.5;2.047
22;2.138;10.99;12.52;2.048
23;2.138;11.02;12.54;2.048
24;2.141;11.04;12.56;2.048
25;2.149;11.05;12.56;2.048
26;2.154;11.06;12.56;2.049
27;2.154;11.06;12.56;2.048
28;2.155;11.05;12.59;2.048
29;2.161;11.05;12.68;2.048
30;2.176;11.05;12.82;2.05
31;2.19;11.05;12.94;2.053
32;2.193;11.05;13.05;2.056
33;2.197;11.06;13.07;2.056
34;2.23;11.06;13.1;2.056
35;2.273;11.07;13.24;2.056
36;2.3;11.08;13.36;2.056
37;2.313;11.08;13.47;2.055
38;2.317;11.07;13.53;2.055
39;2.318;11.07;13.54;2.058
40;2.319;11.07;13.55;2.066
41;2.319;11.08;13.56;2.074
42;2.319;11.09;13.56;2.08
43;2.32;11.1;13.56;2.084
44;2.329;11.12;13.56;2.087
45;2.338;11.14;13.56;2.087
46;2.348;11.16;13.57;2.088
47;2.364;11.19;13.6;2.089
48;2.376;11.21;13.62;2.089
49;2.378;11.22;13.63;2.09
50;2.38;11.22;13.66;2.091
51;2.38;11.22;13.66;2.093
52;2.382;11.22;13.69;2.095
53;2.389;11.21;13.76;2.095
54;2.395;11.21;13.8;2.095
55;2.396;11.21;13.81;2.096
56;2.396;11.22;13.82;2.095
