;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.461;0.9876;12.11;2.257
1;1.467;0.9895;12.33;2.261
2;1.476;0.9899;12.46;2.262
3;1.48;0.991;12.52;2.261
4;1.481;0.991;12.56;2.26
5;1.481;0.9959;12.56;2.26
6;1.481;0.991;12.57;2.26
7;1.482;0.9887;12.57;2.261
8;1.485;0.9891;12.57;2.267
9;1.493;0.9891;12.58;2.268
10;1.502;0.9891;12.64;2.268
11;1.506;0.9902;12.74;2.27
12;1.508;0.9925;12.96;2.272
13;1.508;0.9944;13.22;2.273
14;1.509;0.9944;13.35;2.273
15;1.509;0.9936;13.37;2.273
16;1.511;0.9929;13.37;2.273
17;1.509;0.9929;13.38;2.272
18;1.516;0.9929;13.38;2.271
19;1.533;0.9933;13.41;2.27
20;1.536;0.9929;13.57;2.27
21;1.535;0.9929;13.81;2.27
22;1.534;0.994;13.95;2.269
23;1.534;0.9967;14.01;2.267
24;1.533;0.9876;14.02;2.267
25;1.533;0.9857;14.03;2.267
26;1.533;0.988;14.03;2.267
27;1.535;0.9914;14.04;2.269
28;1.542;0.9997;14.05;2.271
29;1.552;1.005;14.05;2.272
30;1.552;1.004;14.05;2.273
31;1.555;1.003;14.06;2.273
32;1.558;1.003;14.07;2.272
33;1.564;1.003;14.11;2.272
34;1.573;1.003;14.19;2.273
35;1.574;1.003;14.34;2.274
36;1.572;1.003;14.52;2.271
37;1.573;1.003;14.68;2.271
38;1.572;1.003;14.87;2.255
39;1.569;1.003;15.08;2.223
40;1.569;1.003;15.22;2.194
41;1.569;0.9997;15.28;2.161
42;1.569;0.9891;15.28;2.137
43;1.569;0.9914;15.34;2.122
44;1.571;0.9918;15.51;2.107
45;1.575;0.991;15.72;2.097
46;1.582;0.9918;15.98;2.097
47;1.588;0.9986;16.24;2.099
48;1.588;1.004;16.41;2.081
49;1.588;1.007;16.5;2.022
50;1.595;1.014;16.58;1.93
51;1.606;1.017;16.65;1.866
52;1.609;1.017;16.69;1.846
53;1.609;1.017;16.71;1.838
54;1.608;1.017;16.71;1.827
55;1.609;1.02;16.71;1.817
56;1.609;1.02;16.71;1.816
57;1.609;1.021;16.71;1.814
58;1.609;1.022;16.72;1.806
59;1.615;1.031;16.72;1.798
60;1.624;1.028;16.72;1.791
61;1.626;1.028;16.72;1.788
62;1.626;1.028;16.73;1.791
63;1.626;1.028;16.74;1.796
64;1.628;1.028;16.75;1.797
65;1.628;1.027;16.78;1.791
66;1.636;1.026;16.84;1.787
67;1.651;1.028;16.92;1.787
68;1.669;1.028;17.05;1.787
69;1.692;1.023;17.2;1.79
70;1.718;1.018;17.31;1.809
71;1.74;1.017;17.41;1.832
72;1.749;1.017;17.5;1.858
73;1.749;1.017;17.55;1.895
74;1.748;1.017;17.58;1.92
75;1.748;1.017;17.6;1.924
76;1.752;1.016;17.6;1.923
77;1.762;1.022;17.6;1.917
78;1.766;1.019;17.61;1.913
79;1.766;1.019;17.67;1.93
80;1.772;1.019;17.75;2.02
81;1.787;1.02;17.81;2.141
82;1.8;1.02;17.85;2.202
83;1.802;1.02;17.86;2.228
84;1.802;1.022;17.86;2.25
85;1.804;1.022;17.87;2.266
86;1.812;1.023;17.88;2.276
87;1.826;1.024;17.95;2.283
88;1.837;1.024;18.04;2.282
89;1.838;1.024;18.09;2.283
90;1.838;1.026;18.11;2.286
91;1.839;1.028;18.13;2.288
92;1.837;1.031;18.15;2.288
93;1.834;1.032;18.19;2.289
94;1.834;1.033;18.25;2.29
95;1.84;1.033;18.27;2.29
96;1.843;1.026;18.28;2.29
97;1.844;1.027;18.28;2.29
98;1.847;1.026;18.3;2.294
99;1.854;1.026;18.4;2.293
100;1.855;1.025;18.51;2.293
101;1.859;1.025;18.57;2.292
102;1.877;1.025;18.57;2.292
103;1.883;1.024;18.57;2.293
104;1.884;1.025;18.64;2.294
105;1.887;1.024;18.9;2.294
106;1.887;1.024;19.1;2.294
107;1.891;1.024;19.13;2.294
108;1.896;1.026;19.13;2.295
109;1.901;1.027;19.14;2.295
110;1.9;1.031;19.22;2.295
111;1.901;1.032;19.44;2.295
112;1.907;1.034;19.74;2.295
113;1.91;1.038;20.01;2.295
114;1.912;1.036;20.28;2.295
115;1.913;1.036;20.56;2.293
116;1.915;1.036;20.67;2.296
117;1.92;1.035;20.67;2.297
118;1.922;1.036;20.7;2.298
119;1.923;1.04;20.89;2.297
120;1.925;1.04;21.53;2.298
121;1.925;1.04;22.36;2.304
122;1.93;1.041;22.9;2.308
123;1.935;1.042;23.18;2.308
124;1.936;1.042;23.29;2.308
125;1.937;1.042;23.31;2.309
126;1.937;1.044;23.31;2.308
127;1.937;1.043;23.33;2.308
128;1.936;1.042;23.37;2.308
129;1.939;1.042;23.4;2.308
130;1.938;1.041;23.43;2.308
131;1.946;1.043;23.43;2.311
132;1.947;1.04;23.47;2.319
133;1.953;1.044;23.58;2.323
134;1.981;1.044;23.77;2.324
135;2.006;1.044;24.0;2.327
136;2.015;1.045;24.2;2.325
137;2.017;1.044;24.4;2.323
138;2.024;1.044;24.63;2.324
139;2.049;1.044;24.85;2.324
140;2.084;1.044;25.0;2.323
141;2.119;1.033;25.11;2.322
142;2.137;1.024;25.21;2.322
143;2.142;1.022;25.24;2.323
144;2.143;1.022;25.24;2.323
145;2.145;1.022;25.27;2.325
146;2.154;1.023;25.26;2.325
147;2.157;1.03;25.37;2.322
148;2.158;1.03;25.51;2.319
149;2.159;1.03;25.56;2.318
150;2.165;1.025;25.55;2.318
151;2.174;1.025;25.58;2.314
152;2.175;1.025;25.58;2.314
153;2.175;1.025;25.59;2.314
154;2.175;1.025;25.59;2.319
155;2.18;1.027;25.74;2.337
156;2.183;1.029;26.17;2.356
157;2.186;1.028;26.63;2.376
158;2.218;1.028;26.87;2.393
159;2.264;1.028;26.95;2.392
160;2.287;1.029;27.01;2.392
