;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;3.372;3.4;12.11;1.482
1;3.404;3.4;12.61;1.486
2;3.437;3.397;13.19;1.489
3;3.456;3.4;13.59;1.489
4;3.456;3.408;13.6;1.488
5;3.479;3.414;13.71;1.488
6;3.516;3.425;13.95;1.488
7;3.542;3.445;14.38;1.487
8;3.571;3.476;14.87;1.488
9;3.605;3.512;15.13;1.488
10;3.622;3.554;15.29;1.487
11;3.627;3.602;15.55;1.488
12;3.63;3.658;15.84;1.489
13;3.635;3.709;15.97;1.494
14;3.636;3.74;15.99;1.501
15;3.636;3.745;15.99;1.508
16;3.636;3.743;16.03;1.509
17;3.64;3.743;16.09;1.509
18;3.662;3.743;16.1;1.508
19;3.695;3.748;16.1;1.508
20;3.712;3.757;16.1;1.509
21;3.716;3.785;16.14;1.51
22;3.716;3.832;16.22;1.51
23;3.717;3.875;16.24;1.511
24;3.72;3.908;16.24;1.511
25;3.725;3.936;16.25;1.511
26;3.737;3.953;16.26;1.511
27;3.763;3.965;16.27;1.512
28;3.787;3.976;16.3;1.516
29;3.807;3.981;16.34;1.519
30;3.84;3.981;16.34;1.521
31;3.886;3.981;16.38;1.521
32;3.919;3.981;16.55;1.521
33;3.934;3.99;16.99;1.523
34;3.936;4.004;17.34;1.523
35;3.942;4.029;17.39;1.524
36;3.971;4.06;17.39;1.525
37;4.013;4.091;17.39;1.525
38;4.072;4.116;17.39;1.526
39;4.13;4.127;17.4;1.526
40;4.146;4.13;17.4;1.526
41;4.147;4.133;17.4;1.527
42;4.15;4.139;17.4;1.527
43;4.15;4.147;17.4;1.528
44;4.15;4.158;17.41;1.53
45;4.15;4.17;17.41;1.531
46;4.153;4.181;17.42;1.529
47;4.16;4.195;17.42;1.528
48;4.166;4.209;17.43;1.532
49;4.175;4.217;17.43;1.542
50;4.194;4.226;17.49;1.547
51;4.231;4.231;17.6;1.55
52;4.28;4.234;17.63;1.554
53;4.31;4.237;17.65;1.555
54;4.319;4.24;17.7;1.555
55;4.321;4.24;17.73;1.555
56;4.321;4.24;17.74;1.559
57;4.321;4.24;17.75;1.566
58;4.321;4.243;17.83;1.571
59;4.321;4.274;18.06;1.572
60;4.324;4.344;18.33;1.572
61;4.328;4.414;18.55;1.573
62;4.337;4.453;18.79;1.573
63;4.347;4.479;18.91;1.571
64;4.356;4.501;18.92;1.571
65;4.367;4.515;19.1;1.571
66;4.388;4.518;19.29;1.57
67;4.403;4.521;19.39;1.569
68;4.409;4.521;19.44;1.569
69;4.409;4.524;19.47;1.571
70;4.414;4.532;19.48;1.574
71;4.422;4.538;19.49;1.578
72;4.434;4.543;19.5;1.583
73;4.453;4.549;19.5;1.591
74;4.472;4.552;19.51;1.597
75;4.487;4.557;19.55;1.604
76;4.504;4.571;19.58;1.614
77;4.511;4.583;19.59;1.618
78;4.512;4.597;19.59;1.62
79;4.511;4.63;19.59;1.627
80;4.517;4.664;19.59;1.634
81;4.531;4.681;19.63;1.636
82;4.556;4.689;19.71;1.639
83;4.601;4.692;19.74;1.641
84;4.654;4.698;19.75;1.643
85;4.691;4.701;19.85;1.648
86;4.732;4.701;19.99;1.649
87;4.782;4.723;20.14;1.65
88;4.802;4.777;20.3;1.656
89;4.803;4.85;20.38;1.658
90;4.803;4.911;20.39;1.66
91;4.803;4.939;20.4;1.662
92;4.803;4.956;20.43;1.672
93;4.805;4.97;20.43;1.69
94;4.809;4.979;20.56;1.705
95;4.81;4.979;20.74;1.712
96;4.816;4.982;20.81;1.716
97;4.825;4.998;20.87;1.718
98;4.828;5.038;20.9;1.718
99;4.828;5.086;20.96;1.718
100;4.829;5.131;21.18;1.719
101;4.833;5.17;21.29;1.72
102;4.842;5.192;21.39;1.72
103;4.854;5.204;21.58;1.724
104;4.874;5.209;21.6;1.729
105;4.913;5.209;21.71;1.733
106;4.937;5.226;21.87;1.734
107;4.938;5.277;21.89;1.735
108;4.938;5.35;21.9;1.735
109;4.938;5.454;21.95;1.736
110;4.937;5.583;22.02;1.742
111;4.937;5.678;22.06;1.748
112;4.937;5.718;22.08;1.753
113;4.934;5.732;22.09;1.76
114;4.933;5.74;22.11;1.766
115;4.939;5.746;22.16;1.771
116;4.958;5.749;22.19;1.773
117;4.986;5.751;22.2;1.774
118;5.003;5.751;22.21;1.775
119;5.004;5.751;22.21;1.774
120;5.004;5.751;22.27;1.772
121;5.003;5.751;22.4;1.771
122;5.004;5.757;22.45;1.771
123;5.011;5.774;22.45;1.77
124;5.017;5.796;22.49;1.769
125;5.025;5.813;22.58;1.767
126;5.031;5.822;22.66;1.767
127;5.03;5.83;22.68;1.768
128;5.03;5.83;22.7;1.773
129;5.027;5.827;22.79;1.779
130;5.044;5.822;22.94;1.783
131;5.092;5.816;23.08;1.785
132;5.146;5.816;23.19;1.787
133;5.199;5.827;23.23;1.789
134;5.242;5.847;23.23;1.79
135;5.268;5.872;23.25;1.791
136;5.28;5.912;23.34;1.795
137;5.281;5.959;23.38;1.8
138;5.281;6.004;23.38;1.801
139;5.287;6.032;23.39;1.801
140;5.293;6.044;23.41;1.8
141;5.299;6.044;23.42;1.799
142;5.312;6.047;23.45;1.8
143;5.344;6.052;23.67;1.8
144;5.372;6.055;23.81;1.8
145;5.377;6.063;23.82;1.8
146;5.379;6.072;23.88;1.801
147;5.389;6.075;23.88;1.801
148;5.39;6.077;23.91;1.8
149;5.39;6.077;23.91;1.799
150;5.389;6.075;24.09;1.799
151;5.409;6.075;24.31;1.8
152;5.45;6.075;24.41;1.802
153;5.489;6.072;24.46;1.805
154;5.522;6.069;24.49;1.808
155;5.554;6.066;24.49;1.809
156;5.587;6.063;24.49;1.81
157;5.598;6.063;24.49;1.813
158;5.599;6.063;24.5;1.811
159;5.623;6.075;24.5;1.809
160;5.676;6.091;24.51;1.808
161;5.774;6.108;24.57;1.808
162;5.848;6.117;24.67;1.81
163;5.86;6.125;24.72;1.812
164;5.86;6.134;24.72;1.813
165;5.866;6.145;24.75;1.814
166;5.879;6.148;24.76;1.814
167;5.893;6.148;24.77;1.815
168;5.915;6.145;24.84;1.814
169;5.934;6.156;24.95;1.814
170;5.935;6.193;25.03;1.812
171;5.935;6.226;25.05;1.81
172;5.935;6.257;25.06;1.808
173;5.942;6.291;25.12;1.806
174;5.963;6.319;25.16;1.803
175;5.985;6.344;25.17;1.804
176;6.018;6.358;25.2;1.802
177;6.028;6.361;25.21;1.799
178;6.031;6.361;25.2;1.804
179;6.05;6.361;25.21;1.815
180;6.061;6.364;25.22;1.823
181;6.079;6.37;25.23;1.827
182;6.094;6.386;25.42;1.827
183;6.095;6.401;25.68;1.829
184;6.093;6.409;25.7;1.833
185;6.092;6.412;25.73;1.836
186;6.089;6.415;25.76;1.837
187;6.087;6.412;25.79;1.837
188;6.09;6.415;25.91;1.837
189;6.123;6.434;26.04;1.835
190;6.174;6.457;26.13;1.834
191;6.212;6.479;26.34;1.835
192;6.215;6.502;26.56;1.836
193;6.226;6.507;26.58;1.835
194;6.245;6.507;26.6;1.835
195;6.249;6.504;26.7;1.835
196;6.251;6.527;27.0;1.835
197;6.283;6.597;27.3;1.833
198;6.316;6.676;27.36;1.831
199;6.319;6.732;27.37;1.831
200;6.321;6.783;27.47;1.831
201;6.323;6.819;27.68;1.83
