;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;12.09;10.94;5.759;1.402
1;12.14;10.94;5.766;1.405
2;12.2;10.94;5.766;1.406
3;12.36;10.96;5.766;1.409
4;12.49;11.0;5.767;1.411
5;12.59;11.02;5.769;1.41
6;12.64;11.04;5.769;1.409
7;12.65;11.04;5.774;1.412
8;12.8;11.03;5.796;1.415
9;12.92;11.03;5.815;1.416
10;12.96;11.02;5.818;1.418
11;12.97;11.04;5.817;1.419
12;12.98;11.07;5.839;1.421
13;13.0;11.1;5.892;1.421
14;13.01;11.15;5.892;1.42
15;13.05;11.22;5.96;1.419
16;13.33;11.28;5.996;1.42
17;13.56;11.31;5.996;1.421
18;13.61;11.31;5.996;1.421
19;13.67;11.31;5.999;1.421
20;13.73;11.31;6.014;1.422
21;13.76;11.32;6.014;1.422
22;13.81;11.32;6.031;1.424
23;13.85;11.33;6.039;1.427
24;13.85;11.33;6.04;1.427
25;13.85;11.32;6.04;1.426
26;13.88;11.32;6.042;1.426
27;13.89;11.32;6.042;1.426
28;13.89;11.32;6.042;1.426
29;13.91;11.31;6.043;1.427
30;13.93;11.31;6.043;1.427
31;13.94;11.31;6.043;1.427
32;13.94;11.31;6.047;1.426
33;13.94;11.31;6.057;1.427
34;13.94;11.31;6.062;1.429
35;13.95;11.31;6.062;1.429
36;13.96;11.31;6.062;1.429
37;13.97;11.32;6.076;1.429
38;13.98;11.32;6.089;1.428
39;13.98;11.32;6.088;1.427
40;13.99;11.32;6.088;1.427
41;14.01;11.31;6.11;1.429
42;14.01;11.31;6.109;1.437
43;14.01;11.31;6.132;1.445
44;14.01;11.3;6.132;1.45
45;14.03;11.3;6.134;1.453
46;14.09;11.29;6.134;1.452
47;14.09;11.27;6.134;1.451
48;14.16;11.24;6.138;1.449
49;14.18;11.21;6.138;1.447
50;14.18;11.2;6.148;1.445
51;14.18;11.2;6.155;1.449
52;14.18;11.22;6.181;1.454
53;14.27;11.22;6.278;1.459
54;14.32;11.22;6.283;1.463
55;14.32;11.23;6.323;1.466
56;14.36;11.23;6.357;1.469
57;14.43;11.21;6.366;1.475
58;14.48;11.2;6.37;1.477
59;14.5;11.25;6.371;1.475
60;14.52;11.36;6.371;1.473
61;14.52;11.52;6.371;1.473
62;14.56;11.71;6.371;1.473
63;14.64;11.93;6.373;1.473
64;14.72;12.14;6.378;1.473
65;14.72;12.26;6.383;1.473
66;14.8;12.3;6.384;1.473
67;14.83;12.3;6.39;1.473
68;14.88;12.29;6.399;1.47
69;14.91;12.29;6.405;1.466
70;14.94;12.3;6.467;1.461
71;15.0;12.3;6.501;1.455
72;15.0;12.31;6.501;1.452
73;15.0;12.33;6.501;1.453
74;15.0;12.35;6.502;1.456
75;15.01;12.38;6.502;1.463
76;15.03;12.39;6.503;1.47
77;15.03;12.41;6.508;1.474
78;15.05;12.42;6.509;1.477
79;15.08;12.42;6.509;1.486
80;15.1;12.42;6.509;1.492
81;15.12;12.44;6.509;1.497
82;15.14;12.45;6.51;1.501
83;15.14;12.46;6.509;1.503
84;15.14;12.47;6.51;1.502
85;15.15;12.47;6.51;1.5
86;15.16;12.46;6.51;1.5
87;15.16;12.46;6.509;1.5
88;15.16;12.45;6.509;1.5
89;15.16;12.45;6.51;1.501
90;15.16;12.45;6.511;1.503
91;15.16;12.45;6.513;1.505
92;15.16;12.45;6.513;1.508
93;15.16;12.46;6.513;1.513
94;15.17;12.46;6.513;1.519
95;15.17;12.46;6.513;1.528
96;15.17;12.45;6.514;1.535
97;15.17;12.45;6.516;1.539
98;15.17;12.45;6.517;1.541
99;15.19;12.45;6.516;1.544
100;15.2;12.45;6.515;1.545
101;15.2;12.44;6.523;1.548
102;15.2;12.45;6.548;1.552
103;15.2;12.47;6.551;1.555
104;15.2;12.49;6.559;1.557
105;15.2;12.52;6.572;1.559
106;15.2;12.53;6.579;1.563
107;15.21;12.53;6.581;1.567
108;15.21;12.53;6.581;1.571
109;15.22;12.53;6.582;1.576
110;15.22;12.53;6.583;1.579
111;15.24;12.54;6.585;1.58
112;15.25;12.54;6.595;1.58
113;15.26;12.54;6.595;1.583
114;15.28;12.54;6.597;1.583
115;15.28;12.54;6.599;1.582
116;15.28;12.54;6.598;1.582
117;15.29;12.54;6.597;1.582
118;15.32;12.54;6.597;1.583
119;15.35;12.54;6.598;1.586
120;15.35;12.54;6.599;1.587
121;15.35;12.54;6.599;1.587
122;15.35;12.54;6.6;1.589
123;15.36;12.54;6.601;1.59
124;15.39;12.55;6.612;1.591
125;15.4;12.56;6.627;1.59
126;15.41;12.56;6.629;1.591
127;15.41;12.56;6.631;1.593
128;15.41;12.56;6.65;1.599
129;15.41;12.56;6.653;1.608
130;15.41;12.56;6.666;1.614
131;15.41;12.57;6.683;1.615
132;15.42;12.58;6.685;1.617
133;15.48;12.6;6.686;1.621
134;15.57;12.63;6.696;1.621
135;15.57;12.67;6.704;1.621
136;15.63;12.71;6.705;1.621
137;15.66;12.75;6.709;1.622
138;15.67;12.77;6.72;1.622
139;15.69;12.79;6.738;1.623
140;15.69;12.8;6.754;1.623
141;15.73;12.8;6.755;1.623
142;15.74;12.8;6.762;1.622
143;15.81;12.8;6.762;1.622
144;15.92;12.8;6.78;1.621
145;15.92;12.8;6.792;1.621
146;16.02;12.8;6.795;1.62
147;16.04;12.8;6.806;1.621
148;16.04;12.8;6.81;1.623
149;16.04;12.79;6.811;1.625
150;16.06;12.78;6.814;1.625
151;16.1;12.77;6.815;1.625
152;16.19;12.76;6.815;1.625
153;16.29;12.75;6.817;1.625
154;16.29;12.75;6.823;1.625
155;16.31;12.75;6.83;1.625
156;16.36;12.76;6.829;1.625
157;16.38;12.77;6.828;1.625
158;16.38;12.79;6.828;1.625
159;16.38;12.8;6.831;1.624
160;16.38;12.81;6.833;1.623
161;16.39;12.8;6.832;1.623
162;16.39;12.8;6.831;1.624
163;16.39;12.8;6.83;1.625
164;16.39;12.8;6.83;1.629
165;16.39;12.79;6.831;1.634
166;16.39;12.79;6.83;1.636
167;16.39;12.81;6.839;1.635
168;16.4;12.85;6.847;1.635
169;16.42;12.93;6.847;1.636
170;16.43;13.01;6.846;1.636
171;16.44;13.07;6.839;1.635
172;16.44;13.11;6.837;1.634
173;16.44;13.14;6.845;1.633
174;16.46;13.17;6.847;1.633
175;16.49;13.21;6.847;1.633
176;16.49;13.25;6.864;1.634
177;16.49;13.3;6.92;1.636
178;16.5;13.36;6.965;1.639
179;16.52;13.41;6.982;1.638
180;16.52;13.44;6.983;1.636
181;16.53;13.45;6.992;1.633
182;16.53;13.44;6.996;1.63
183;16.52;13.42;6.992;1.627
184;16.52;13.42;6.999;1.628
185;16.52;13.42;7.008;1.632
186;16.53;13.41;7.009;1.635
187;16.53;13.41;7.009;1.638
188;16.52;13.42;7.01;1.641
189;16.57;13.42;7.01;1.641
190;16.65;13.42;7.01;1.641
191;16.65;13.43;7.009;1.643
192;16.65;13.46;7.003;1.646
193;16.66;13.52;7.0;1.649
194;16.67;13.59;7.0;1.65
195;16.67;13.68;6.994;1.653
196;16.67;13.78;6.991;1.656
197;16.67;13.89;6.993;1.659
198;16.67;13.99;7.002;1.661
199;16.67;14.06;7.003;1.662
200;16.67;14.1;7.004;1.661
201;16.67;14.13;7.004;1.66
202;16.67;14.15;7.004;1.66
203;16.67;14.16;7.003;1.658
204;16.67;14.18;7.005;1.658
205;16.67;14.21;7.006;1.658
206;16.68;14.24;7.005;1.658
207;16.68;14.28;7.007;1.655
208;16.68;14.31;7.009;1.653
209;16.68;14.34;7.003;1.652
210;16.68;14.36;6.997;1.65
211;16.66;14.36;6.993;1.646
212;16.65;14.35;6.992;1.643
213;16.63;14.33;6.993;1.641
214;16.63;14.31;6.993;1.638
215;16.63;14.3;6.996;1.634
216;16.63;14.29;6.996;1.63
217;16.65;14.3;7.002;1.626
218;16.65;14.32;7.004;1.625
219;16.63;14.34;7.005;1.625
