;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.622;10.53;13.32;1.841
1;2.622;10.54;14.69;1.842
2;2.622;10.54;15.52;1.843
3;2.622;10.55;16.37;1.846
4;2.622;10.55;17.15;1.844
5;2.622;10.55;17.68;1.842
6;2.622;10.56;18.15;1.841
7;2.626;10.59;18.61;1.838
8;2.626;10.61;18.96;1.839
9;2.626;10.63;19.24;1.84
10;2.626;10.64;19.49;1.84
11;2.626;10.65;19.68;1.839
12;2.626;10.66;19.84;1.839
13;2.626;10.67;19.97;1.84
14;2.631;10.67;20.06;1.843
15;2.631;10.67;20.12;1.848
16;2.631;10.67;20.17;1.854
17;2.631;10.67;20.19;1.859
18;2.631;10.68;20.21;1.862
19;2.631;10.69;20.23;1.863
20;2.631;10.71;20.23;1.863
21;2.631;10.75;20.23;1.864
22;2.631;10.81;20.23;1.865
23;2.635;10.87;20.23;1.868
24;2.635;10.95;20.23;1.876
25;2.64;11.03;20.24;1.883
26;2.644;11.1;20.26;1.887
27;2.644;11.18;20.28;1.893
28;2.649;11.25;20.31;1.906
29;2.649;11.33;20.34;1.921
30;2.653;11.41;20.38;1.941
31;2.653;11.49;20.42;1.96
32;2.653;11.56;20.46;1.972
33;2.653;11.61;20.5;1.98
34;2.653;11.64;20.54;1.983
35;2.653;11.65;20.58;1.985
36;2.658;11.65;20.61;1.987
37;2.662;11.65;20.64;1.989
38;2.667;11.65;20.66;1.989
39;2.667;11.65;20.69;1.989
40;2.671;11.66;20.72;1.989
41;2.676;11.66;20.75;1.989
42;2.68;11.68;20.79;1.989
43;2.685;11.7;20.83;1.991
44;2.689;11.74;20.88;1.993
45;2.698;11.78;20.95;1.998
46;2.703;11.84;21.01;2.002
47;2.707;11.94;21.06;2.008
48;2.707;12.04;21.12;2.017
49;2.707;12.11;21.17;2.025
50;2.707;12.17;21.22;2.029
51;2.707;12.19;21.29;2.03
52;2.707;12.19;21.36;2.03
53;2.707;12.19;21.45;2.032
54;2.712;12.19;21.54;2.036
55;2.712;12.2;21.65;2.038
56;2.716;12.21;21.76;2.04
57;2.721;12.22;21.89;2.04
58;2.721;12.24;22.02;2.041
59;2.725;12.26;22.15;2.041
60;2.725;12.29;22.28;2.04
61;2.725;12.31;22.41;2.039
62;2.725;12.32;22.54;2.038
63;2.725;12.33;22.65;2.038
64;2.725;12.34;22.76;2.037
65;2.725;12.36;22.86;2.036
66;2.73;12.38;22.96;2.037
67;2.739;12.4;23.05;2.043
68;2.743;12.42;23.13;2.054
69;2.743;12.43;23.2;2.066
70;2.743;12.44;23.27;2.076
71;2.756;12.44;23.34;2.089
72;2.77;12.45;23.41;2.109
73;2.797;12.45;23.46;2.127
74;2.819;12.45;23.5;2.141
75;2.837;12.46;23.54;2.154
76;2.842;12.46;23.58;2.163
77;2.842;12.47;23.6;2.169
78;2.846;12.47;23.62;2.172
79;2.873;12.47;23.64;2.172
80;2.923;12.47;23.66;2.172
81;2.959;12.47;23.67;2.172
82;2.981;12.47;23.69;2.172
83;2.994;12.47;23.7;2.172
84;2.994;12.48;23.71;2.174
85;3.003;12.49;23.72;2.176
86;3.044;12.52;23.73;2.183
87;3.102;12.54;23.73;2.19
88;3.125;12.56;23.74;2.197
89;3.129;12.58;23.75;2.204
90;3.134;12.59;23.75;2.213
91;3.134;12.6;23.75;2.22
92;3.134;12.62;23.76;2.227
93;3.138;12.68;23.76;2.233
94;3.138;12.74;23.76;2.241
95;3.138;12.8;23.76;2.25
96;3.138;12.85;23.76;2.258
97;3.143;12.89;23.76;2.268
98;3.143;12.91;23.76;2.282
99;3.143;12.92;23.76;2.293
100;3.143;12.92;23.76;2.3
101;3.143;12.93;23.76;2.306
102;3.143;12.93;23.76;2.313
103;3.143;12.93;23.76;2.318
104;3.143;12.93;23.76;2.319
105;3.147;12.92;23.76;2.319
106;3.147;12.93;23.76;2.319
107;3.147;12.93;23.77;2.319
108;3.147;12.93;23.77;2.319
109;3.147;12.94;23.77;2.319
110;3.147;12.97;23.77;2.319
111;3.147;13.0;23.77;2.319
112;3.147;13.04;23.77;2.319
113;3.147;13.08;23.77;2.319
114;3.147;13.11;23.77;2.32
115;3.147;13.13;23.77;2.321
116;3.147;13.15;23.77;2.322
117;3.147;13.18;23.78;2.323
118;3.147;13.21;23.78;2.324
119;3.147;13.23;23.79;2.326
120;3.147;13.23;23.79;2.327
121;3.152;13.23;23.8;2.329
122;3.161;13.23;23.8;2.33
123;3.165;13.23;23.81;2.329
124;3.174;13.23;23.81;2.33
125;3.183;13.22;23.81;2.332
126;3.187;13.22;23.81;2.337
127;3.201;13.23;23.81;2.344
128;3.228;13.25;23.81;2.35
129;3.268;13.28;23.84;2.358
130;3.318;13.33;23.89;2.363
131;3.363;13.4;23.94;2.364
132;3.403;13.48;24.01;2.361
133;3.43;13.57;24.09;2.356
134;3.443;13.66;24.17;2.351
135;3.448;13.75;24.24;2.347
136;3.448;13.81;24.29;2.343
137;3.448;13.84;24.32;2.338
138;3.448;13.86;24.32;2.335
139;3.448;13.87;24.33;2.332
140;3.452;13.88;24.37;2.33
141;3.452;13.87;24.48;2.33
142;3.457;13.86;24.65;2.334
143;3.461;13.85;24.87;2.335
144;3.466;13.85;25.12;2.335
145;3.47;13.85;25.34;2.345
146;3.479;13.86;25.52;2.375
147;3.502;13.88;25.67;2.416
148;3.547;13.9;25.78;2.471
149;3.614;13.92;25.85;2.544
150;3.686;13.95;25.89;2.608
151;3.753;13.96;25.92;2.648
152;3.811;13.98;25.94;2.67
153;3.856;13.99;25.94;2.682
154;3.883;13.99;25.95;2.687
155;3.906;13.99;25.95;2.692
156;3.919;14.0;25.95;2.694
157;3.928;14.0;25.95;2.693
158;3.933;14.02;25.95;2.692
159;3.942;14.12;25.95;2.69
160;3.942;14.28;25.95;2.688
161;3.942;14.52;25.95;2.687
162;3.942;14.79;25.96;2.687
163;3.942;15.0;25.96;2.69
164;3.946;15.18;25.97;2.695
165;3.946;15.31;25.98;2.699
166;3.946;15.4;26.0;2.705
167;3.946;15.45;26.01;2.715
168;3.951;15.5;26.03;2.724
169;3.951;15.54;26.05;2.736
170;3.955;15.56;26.07;2.754
171;3.96;15.58;26.08;2.774
172;3.964;15.59;26.1;2.792
173;3.969;15.59;26.1;2.81
174;3.969;15.59;26.11;2.827
175;3.969;15.59;26.12;2.841
176;3.973;15.59;26.12;2.849
177;3.973;15.6;26.12;2.853
178;3.973;15.63;26.12;2.854
179;3.973;15.68;26.13;2.855
180;3.973;15.76;26.13;2.855
181;3.973;15.86;26.13;2.855
182;3.973;15.99;26.13;2.855
183;3.973;16.14;26.13;2.855
184;3.973;16.31;26.13;2.857
185;3.973;16.47;26.13;2.865
186;3.978;16.62;26.13;2.881
187;3.978;16.77;26.13;2.896
188;3.978;16.89;26.13;2.905
189;3.978;16.99;26.13;2.914
190;3.978;17.06;26.13;2.926
191;3.982;17.1;26.13;2.936
192;3.982;17.13;26.13;2.942
193;3.982;17.15;26.13;2.944
194;3.982;17.15;26.13;2.943
195;3.982;17.16;26.13;2.942
196;3.982;17.16;26.13;2.942
197;3.982;17.15;26.14;2.942
198;3.987;17.15;26.14;2.944
199;3.987;17.14;26.15;2.944
200;3.991;17.14;26.15;2.945
201;3.991;17.14;26.15;2.944
202;3.991;17.14;26.16;2.944
203;3.991;17.14;26.16;2.944
204;3.991;17.14;26.16;2.943
205;3.996;17.15;26.17;2.944
206;3.996;17.15;26.17;2.945
207;3.996;17.15;26.18;2.944
208;3.996;17.16;26.18;2.942
209;3.996;17.16;26.18;2.94
210;3.996;17.17;26.18;2.94
211;3.996;17.19;26.19;2.938
212;3.996;17.21;26.19;2.938
213;3.996;17.24;26.2;2.936
214;4.0;17.27;26.2;2.932
215;4.0;17.31;26.21;2.929
216;4.005;17.35;26.21;2.924
217;4.014;17.39;26.22;2.92
218;4.018;17.44;26.24;2.916
219;4.022;17.48;26.25;2.912
220;4.027;17.51;26.27;2.908
221;4.031;17.53;26.29;2.905
222;4.036;17.55;26.31;2.902
223;4.04;17.57;26.32;2.904
224;4.04;17.58;26.32;2.906
225;4.049;17.59;26.32;2.907
226;4.049;17.59;26.31;2.906
227;4.054;17.59;26.29;2.906
228;4.058;17.59;26.27;2.908
229;4.09;17.59;26.24;2.914
230;4.117;17.59;26.21;2.925
231;4.126;17.59;26.18;2.938
232;4.13;17.59;26.14;2.948
233;4.13;17.59;26.09;2.955
234;4.13;17.59;26.04;2.96
235;4.139;17.59;25.99;2.965
236;4.157;17.59;25.93;2.972
237;4.18;17.6;25.87;2.98
238;4.184;17.6;25.82;2.987
239;4.184;17.62;25.78;2.991
240;4.184;17.63;25.76;2.995
241;4.189;17.64;25.74;2.996
242;4.189;17.65;25.73;2.996
243;4.193;17.65;25.72;2.996
244;4.193;17.65;25.71;2.996
245;4.193;17.67;25.69;2.996
246;4.198;17.68;25.68;2.996
247;4.202;17.7;25.66;2.999
248;4.211;17.71;25.63;3.003
249;4.22;17.72;25.59;3.014
250;4.233;17.73;25.56;3.031
251;4.233;17.73;25.53;3.047
