;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.32;1.642;12.13;1.483
1;2.312;1.641;12.33;1.489
2;2.308;1.64;12.5;1.492
3;2.303;1.645;12.6;1.495
4;2.297;1.643;12.62;1.496
5;2.296;1.643;12.62;1.496
6;2.299;1.643;12.62;1.498
7;2.299;1.643;12.64;1.498
8;2.297;1.643;12.8;1.501
9;2.297;1.64;13.08;1.51
10;2.301;1.632;13.33;1.517
11;2.309;1.628;13.59;1.524
12;2.316;1.628;13.89;1.529
13;2.328;1.627;14.12;1.532
14;2.337;1.626;14.22;1.531
15;2.339;1.625;14.24;1.53
16;2.339;1.626;14.24;1.53
17;2.341;1.625;14.25;1.529
18;2.341;1.625;14.26;1.529
19;2.34;1.625;14.28;1.529
20;2.34;1.627;14.29;1.53
21;2.339;1.625;14.29;1.528
22;2.339;1.612;14.3;1.526
23;2.345;1.605;14.31;1.529
24;2.352;1.604;14.31;1.535
25;2.358;1.603;14.35;1.538
26;2.378;1.603;14.38;1.536
27;2.417;1.604;14.4;1.537
28;2.444;1.604;14.47;1.536
29;2.452;1.603;14.6;1.537
30;2.453;1.603;14.67;1.538
31;2.452;1.603;14.7;1.538
32;2.453;1.603;14.72;1.538
33;2.453;1.603;14.72;1.535
34;2.467;1.603;14.72;1.532
35;2.502;1.601;14.72;1.532
36;2.537;1.601;14.72;1.531
37;2.569;1.602;14.73;1.528
38;2.595;1.6;14.73;1.528
39;2.606;1.604;14.73;1.527
40;2.61;1.606;14.73;1.527
41;2.612;1.606;14.73;1.526
42;2.612;1.603;14.73;1.527
43;2.613;1.601;14.74;1.527
44;2.613;1.601;14.75;1.527
45;2.613;1.605;14.76;1.525
46;2.613;1.609;14.77;1.525
47;2.613;1.61;14.77;1.525
48;2.616;1.611;14.78;1.526
49;2.62;1.612;14.79;1.526
50;2.624;1.613;14.79;1.526
51;2.629;1.615;14.83;1.526
52;2.628;1.615;14.86;1.525
