;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.34;0.9362;12.32;1.29
1;1.349;0.9358;12.74;1.29
2;1.353;0.9377;13.13;1.289
3;1.359;0.9392;13.44;1.291
4;1.373;0.9392;13.68;1.29
5;1.38;0.9385;13.83;1.29
6;1.38;0.9396;13.87;1.293
7;1.38;0.9407;13.89;1.29
8;1.384;0.9407;13.89;1.288
9;1.409;0.9407;13.9;1.29
10;1.455;0.94;13.92;1.292
11;1.491;0.9407;13.94;1.293
12;1.51;0.9498;14.01;1.291
13;1.518;0.9536;14.33;1.29
14;1.523;0.9404;14.94;1.29
15;1.525;0.9355;15.6;1.294
16;1.526;0.9366;16.07;1.295
17;1.534;0.9373;16.37;1.289
18;1.544;0.9366;16.57;1.287
19;1.546;0.9366;16.69;1.287
20;1.546;0.9355;16.75;1.286
21;1.546;0.9381;16.78;1.288
22;1.547;0.9392;16.8;1.289
23;1.548;0.9392;16.8;1.292
24;1.548;0.9392;16.8;1.297
25;1.547;0.9396;16.8;1.302
26;1.547;0.9396;16.84;1.306
27;1.547;0.9396;16.91;1.306
28;1.547;0.94;16.93;1.305
29;1.546;0.94;16.93;1.306
30;1.546;0.9415;16.93;1.309
31;1.546;0.9498;16.94;1.316
32;1.548;0.9445;16.98;1.326
33;1.55;0.9445;17.05;1.327
34;1.552;0.9445;17.12;1.332
35;1.552;0.9468;17.16;1.336
36;1.554;0.9536;17.16;1.336
37;1.559;0.9536;17.17;1.337
38;1.566;0.9536;17.19;1.336
39;1.573;0.9559;17.2;1.335
40;1.576;0.9585;17.21;1.338
41;1.577;0.9589;17.25;1.34
42;1.576;0.9596;17.34;1.34
43;1.577;0.9604;17.49;1.342
44;1.578;0.9604;17.65;1.344
45;1.579;0.9608;17.69;1.345
46;1.577;0.9604;17.69;1.345
47;1.577;0.9608;17.71;1.347
48;1.577;0.963;17.73;1.348
49;1.579;0.9695;17.74;1.348
50;1.588;0.9657;17.77;1.348
51;1.6;0.9653;17.82;1.347
52;1.61;0.9645;17.87;1.347
53;1.616;0.9642;17.92;1.348
54;1.617;0.9649;17.94;1.349
55;1.618;0.9649;17.94;1.349
56;1.621;0.9649;17.95;1.351
57;1.621;0.9661;17.95;1.349
58;1.621;0.9676;17.95;1.345
59;1.622;0.9679;17.95;1.341
60;1.623;0.9664;17.95;1.341
61;1.624;0.9653;17.96;1.341
62;1.623;0.9668;17.97;1.341
63;1.623;0.9676;18.0;1.341
64;1.62;0.9676;18.05;1.341
65;1.62;0.9676;18.11;1.34
66;1.621;0.9706;18.14;1.339
67;1.621;0.9785;18.14;1.338
