;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;1.729;7.744;12.03;1.782
1;1.754;7.746;12.65;1.782
2;1.773;7.749;13.69;1.781
3;1.774;7.746;14.21;1.779
4;1.776;7.749;14.47;1.779
5;1.775;7.749;14.94;1.779
6;1.789;7.749;15.31;1.777
7;1.809;7.749;15.31;1.772
8;1.814;7.752;15.61;1.766
9;1.82;7.758;16.37;1.764
10;1.868;7.766;17.38;1.762
11;1.922;7.774;18.17;1.759
12;1.939;7.786;18.67;1.757
13;1.942;7.8;19.18;1.756
14;1.943;7.814;19.72;1.755
15;1.95;7.828;20.12;1.753
16;1.975;7.839;20.36;1.752
17;2.004;7.842;20.45;1.752
18;2.023;7.842;20.48;1.751
19;2.038;7.845;20.49;1.752
20;2.042;7.845;20.49;1.749
21;2.042;7.845;20.5;1.746
22;2.042;7.842;20.5;1.746
23;2.041;7.842;20.5;1.746
24;2.042;7.839;20.5;1.745
25;2.045;7.839;20.5;1.746
26;2.046;7.836;20.51;1.745
27;2.047;7.833;20.52;1.742
28;2.047;7.833;20.52;1.741
29;2.048;7.831;20.53;1.74
30;2.047;7.831;20.53;1.738
31;2.053;7.828;20.53;1.733
32;2.057;7.828;20.54;1.724
33;2.059;7.825;20.77;1.715
34;2.079;7.825;21.62;1.707
35;2.122;7.825;22.64;1.7
36;2.146;7.825;23.19;1.698
37;2.162;7.825;23.51;1.7
38;2.181;7.825;23.77;1.699
39;2.19;7.825;23.78;1.697
40;2.182;7.825;24.18;1.693
41;2.19;7.825;24.93;1.687
42;2.225;7.819;25.13;1.681
43;2.244;7.817;25.14;1.676
44;2.249;7.817;25.26;1.672
45;2.252;7.819;25.33;1.669
46;2.249;7.831;25.34;1.666
47;2.248;7.862;25.34;1.668
48;2.261;7.904;25.38;1.673
49;2.28;7.949;25.77;1.677
50;2.285;7.996;26.53;1.68
51;2.283;8.053;27.04;1.68
52;2.292;8.103;27.16;1.677
53;2.309;8.143;27.18;1.673
54;2.312;8.171;27.54;1.671
55;2.313;8.193;28.05;1.67
56;2.318;8.204;28.26;1.665
57;2.328;8.173;28.37;1.663
58;2.343;8.112;28.53;1.663
59;2.356;8.061;28.56;1.663
60;2.357;8.019;28.66;1.662
61;2.356;7.988;28.93;1.66
62;2.355;7.98;29.05;1.658
63;2.364;7.98;29.07;1.655
64;2.382;7.985;29.07;1.648
65;2.385;7.985;29.11;1.64
66;2.385;7.98;29.23;1.633
67;2.396;7.974;29.3;1.627
68;2.421;7.968;29.31;1.619
69;2.439;7.954;29.31;1.613
70;2.442;7.943;29.31;1.611
71;2.441;7.929;29.36;1.611
72;2.443;7.912;29.46;1.611
73;2.446;7.892;29.62;1.609
74;2.446;7.867;29.98;1.604
75;2.447;7.845;30.31;1.603
76;2.452;7.833;30.34;1.602
77;2.46;7.828;30.37;1.602
78;2.461;7.828;30.41;1.602
79;2.465;7.833;30.48;1.603
80;2.472;7.839;30.61;1.603
81;2.472;7.845;30.67;1.603
82;2.473;7.85;30.68;1.603
83;2.481;7.85;31.0;1.603
84;2.503;7.836;31.56;1.603
85;2.511;7.825;31.87;1.603
86;2.512;7.817;32.03;1.603
87;2.516;7.817;32.33;1.603
88;2.519;7.825;32.58;1.604
89;2.517;7.819;32.58;1.604
90;2.518;7.811;32.89;1.604
91;2.517;7.794;33.51;1.604
92;2.517;7.766;34.08;1.604
93;2.519;7.721;34.6;1.605
94;2.535;7.671;35.05;1.604
95;2.559;7.609;35.18;1.603
96;2.587;7.55;35.18;1.604
97;2.617;7.485;35.2;1.605
98;2.633;7.42;35.2;1.605
99;2.635;7.361;35.21;1.604
100;2.636;7.319;35.3;1.604
101;2.636;7.288;35.46;1.602
102;2.64;7.255;35.5;1.601
103;2.645;7.229;35.5;1.599
104;2.645;7.215;35.51;1.597
105;2.645;7.198;35.61;1.594
106;2.647;7.179;35.75;1.591
107;2.652;7.165;35.8;1.584
108;2.659;7.156;35.81;1.575
109;2.661;7.154;35.81;1.57
110;2.661;7.154;35.88;1.567
111;2.664;7.154;36.03;1.565
112;2.665;7.154;36.05;1.558
113;2.666;7.154;36.12;1.551
114;2.668;7.154;36.3;1.548
115;2.671;7.151;36.48;1.545
116;2.671;7.151;36.67;1.542
117;2.675;7.151;36.81;1.54
118;2.703;7.148;36.9;1.541
119;2.726;7.148;36.92;1.541
120;2.73;7.148;36.92;1.539
121;2.731;7.145;36.95;1.539
122;2.732;7.145;37.4;1.539
123;2.732;7.145;37.76;1.539
124;2.732;7.148;37.81;1.539
125;2.743;7.154;37.93;1.539
126;2.761;7.156;38.17;1.539
127;2.761;7.159;38.17;1.54
128;2.781;7.159;38.47;1.541
129;2.808;7.159;38.63;1.541
130;2.826;7.156;38.66;1.541
131;2.835;7.154;39.0;1.542
132;2.839;7.151;39.98;1.543
133;2.841;7.151;40.73;1.544
134;2.847;7.148;41.0;1.545
135;2.854;7.145;41.1;1.548
136;2.854;7.148;41.13;1.548
137;2.855;7.156;41.14;1.546
138;2.856;7.168;41.15;1.545
139;2.854;7.176;41.16;1.544
140;2.853;7.184;41.16;1.541
141;2.854;7.19;41.16;1.538
142;2.855;7.204;41.18;1.535
143;2.855;7.213;41.35;1.533
144;2.859;7.221;41.6;1.531
145;2.888;7.224;41.83;1.528
146;2.925;7.221;41.97;1.525
147;2.929;7.215;41.97;1.525
148;2.937;7.213;42.14;1.527
149;2.959;7.207;42.41;1.53
150;2.982;7.201;42.61;1.531
151;2.996;7.193;42.82;1.531
152;2.997;7.184;42.92;1.53
153;2.996;7.179;42.93;1.529
154;2.995;7.176;42.93;1.528
155;2.991;7.173;42.96;1.527
156;2.994;7.17;43.02;1.524
157;2.994;7.168;43.03;1.522
158;2.994;7.165;43.04;1.52
159;2.997;7.162;43.08;1.518
160;2.998;7.162;43.09;1.514
161;2.998;7.159;43.1;1.511
162;3.001;7.159;43.12;1.51
163;3.013;7.159;43.36;1.509
164;3.026;7.159;43.54;1.503
165;3.033;7.156;43.65;1.498
166;3.037;7.154;43.8;1.498
167;3.041;7.151;43.81;1.5
168;3.04;7.148;43.89;1.5
169;3.042;7.142;44.0;1.5
170;3.049;7.139;44.09;1.498
171;3.064;7.137;44.14;1.495
172;3.078;7.131;44.26;1.491
173;3.082;7.128;44.88;1.489
174;3.082;7.12;45.25;1.491
175;3.085;7.111;45.44;1.496
176;3.091;7.103;45.54;1.502
177;3.099;7.1;45.62;1.508
178;3.101;7.097;46.15;1.513
179;3.103;7.097;46.26;1.518
180;3.106;7.097;46.37;1.52
181;3.107;7.097;46.74;1.52
182;3.118;7.1;47.19;1.521
183;3.131;7.1;47.63;1.523
184;3.136;7.103;47.65;1.525
185;3.138;7.103;48.2;1.526
186;3.165;7.106;49.41;1.527
187;3.2;7.106;50.06;1.528
188;3.217;7.109;50.31;1.528
189;3.22;7.114;50.39;1.527
190;3.22;7.12;50.4;1.526
191;3.221;7.125;50.41;1.527
192;3.221;7.128;50.43;1.527
193;3.239;7.125;50.43;1.527
194;3.26;7.12;50.45;1.526
195;3.272;7.117;50.45;1.526
196;3.292;7.114;50.49;1.526
197;3.3;7.114;50.67;1.527
198;3.303;7.117;50.85;1.529
199;3.314;7.123;50.88;1.534
200;3.321;7.131;50.89;1.539
201;3.331;7.137;50.9;1.541
202;3.333;7.142;50.9;1.542
203;3.333;7.148;50.91;1.542
204;3.333;7.151;50.92;1.541
205;3.333;7.148;50.93;1.54
206;3.334;7.142;50.97;1.539
207;3.336;7.139;51.08;1.536
208;3.336;7.139;51.18;1.533
209;3.334;7.137;51.31;1.529
210;3.348;7.131;51.51;1.524
211;3.369;7.125;51.54;1.519
212;3.374;7.117;51.64;1.518
213;3.371;7.103;51.64;1.519
214;3.369;7.092;51.96;1.521
215;3.371;7.086;52.36;1.521
216;3.378;7.083;52.68;1.521
217;3.388;7.078;52.85;1.521
218;3.39;7.072;52.91;1.521
219;3.392;7.066;53.46;1.52
220;3.405;7.058;53.71;1.519
221;3.417;7.044;53.78;1.517
222;3.424;7.024;53.9;1.517
223;3.432;7.002;53.97;1.517
224;3.434;6.985;53.99;1.517
225;3.434;6.982;54.03;1.515
226;3.435;6.985;54.03;1.504
227;3.436;6.991;54.06;1.485
228;3.436;6.993;54.16;1.464
229;3.436;6.979;54.29;1.447
230;3.434;6.954;54.36;1.44
231;3.442;6.934;54.38;1.437
232;3.447;6.909;54.37;1.438
233;3.447;6.884;54.4;1.44
234;3.447;6.853;54.43;1.44
235;3.446;6.828;54.44;1.439
236;3.443;6.811;54.52;1.437
237;3.442;6.802;54.59;1.432
238;3.443;6.802;54.65;1.425
239;3.443;6.802;55.0;1.417
240;3.443;6.802;55.31;1.411
241;3.446;6.8;55.55;1.408
242;3.447;6.791;55.6;1.405
243;3.448;6.78;55.68;1.402
244;3.455;6.757;55.79;1.398
245;3.466;6.724;55.79;1.39
246;3.465;6.687;55.82;1.38
247;3.472;6.648;55.84;1.373
248;3.475;6.608;55.84;1.369
249;3.475;6.569;55.91;1.365
250;3.474;6.538;56.06;1.361
251;3.475;6.516;56.11;1.358
252;3.482;6.507;56.17;1.363
253;3.484;6.504;56.27;1.373
254;3.485;6.504;56.34;1.381
255;3.486;6.504;56.43;1.385
256;3.485;6.504;56.59;1.388
257;3.487;6.504;56.67;1.39
258;3.487;6.502;56.68;1.391
259;3.488;6.502;56.68;1.391
260;3.488;6.499;56.69;1.392
261;3.487;6.499;56.73;1.392
262;3.487;6.499;56.74;1.392
263;3.487;6.502;56.74;1.394
264;3.493;6.499;56.74;1.398
265;3.5;6.499;56.74;1.399
266;3.5;6.496;56.77;1.4
267;3.506;6.496;56.83;1.4
268;3.519;6.499;56.85;1.399
269;3.521;6.499;56.86;1.398
270;3.521;6.496;56.88;1.395
271;3.521;6.49;56.88;1.395
272;3.521;6.488;56.88;1.394
273;3.521;6.482;56.89;1.395
274;3.521;6.479;56.89;1.395
275;3.523;6.482;56.89;1.395
276;3.523;6.485;56.9;1.395
277;3.521;6.488;56.92;1.395
278;3.521;6.488;56.95;1.395
279;3.523;6.485;57.07;1.392
280;3.526;6.485;57.23;1.391
281;3.526;6.482;57.45;1.391
282;3.537;6.482;57.84;1.391
283;3.572;6.479;58.07;1.391
284;3.598;6.479;58.07;1.391
285;3.602;6.476;58.19;1.391
286;3.603;6.476;58.28;1.391
287;3.611;6.479;58.37;1.39
288;3.627;6.479;58.43;1.389
289;3.636;6.479;58.46;1.385
290;3.641;6.479;58.52;1.379
291;3.645;6.479;58.55;1.372
292;3.646;6.479;58.56;1.369
293;3.646;6.479;58.58;1.368
294;3.646;6.476;58.58;1.368
295;3.646;6.479;58.58;1.366
296;3.647;6.482;58.59;1.366
297;3.647;6.49;58.66;1.366
298;3.647;6.502;58.68;1.364
299;3.647;6.507;58.68;1.363
300;3.645;6.51;58.68;1.364
301;3.641;6.51;58.68;1.363
302;3.639;6.513;58.7;1.356
303;3.64;6.513;58.72;1.35
304;3.64;6.507;58.72;1.345
305;3.639;6.476;58.73;1.341
306;3.637;6.445;58.73;1.34
