;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.926;5.347;12.35;1.264
1;3.006;5.353;12.75;1.266
2;3.071;5.364;13.0;1.268
3;3.105;5.378;13.08;1.271
4;3.133;5.4;13.09;1.273
5;3.17;5.434;13.09;1.275
6;3.21;5.482;13.1;1.276
7;3.249;5.513;13.13;1.277
8;3.266;5.524;13.24;1.278
9;3.266;5.532;13.34;1.277
10;3.271;5.538;13.35;1.276
11;3.282;5.538;13.35;1.276
12;3.29;5.538;13.35;1.275
13;3.29;5.538;13.37;1.272
14;3.29;5.541;13.46;1.268
15;3.291;5.549;13.55;1.268
16;3.292;5.566;13.56;1.27
17;3.301;5.603;13.59;1.275
18;3.303;5.659;13.61;1.284
19;3.323;5.732;13.64;1.293
20;3.348;5.822;13.76;1.302
21;3.407;5.917;13.96;1.317
22;3.492;6.024;14.04;1.341
23;3.544;6.12;14.05;1.36
24;3.596;6.19;14.06;1.369
25;3.68;6.235;14.06;1.373
26;3.752;6.268;14.06;1.376
27;3.805;6.288;14.08;1.377
28;3.846;6.291;14.15;1.378
29;3.853;6.291;14.22;1.378
30;3.854;6.302;14.27;1.378
31;3.854;6.33;14.28;1.378
32;3.854;6.381;14.31;1.378
33;3.858;6.46;14.38;1.378
34;3.888;6.558;14.41;1.379
35;3.951;6.656;14.44;1.377
36;4.016;6.763;14.5;1.376
37;4.072;6.909;14.5;1.376
38;4.138;7.106;14.54;1.376
39;4.254;7.28;14.54;1.376
40;4.425;7.392;14.55;1.377
41;4.545;7.46;14.58;1.379
42;4.571;7.494;14.73;1.381
43;4.571;7.496;14.9;1.381
44;4.578;7.499;15.09;1.381
45;4.627;7.502;15.27;1.381
46;4.788;7.519;15.3;1.381
47;5.041;7.55;15.34;1.381
48;5.314;7.589;15.54;1.381
49;5.567;7.634;15.77;1.381
50;5.725;7.679;15.86;1.381
51;5.773;7.727;15.87;1.381
52;5.785;7.774;15.87;1.382
53;5.787;7.808;15.87;1.383
54;5.79;7.825;15.93;1.385
55;5.806;7.839;16.06;1.389
56;5.818;7.848;16.08;1.396
57;5.825;7.859;16.09;1.405
58;5.843;7.867;16.11;1.41
59;5.867;7.867;16.16;1.412
60;5.88;7.87;16.18;1.413
61;5.881;7.878;16.21;1.415
62;5.886;7.884;16.36;1.415
63;5.899;7.887;16.45;1.416
64;5.91;7.89;16.45;1.417
65;5.929;7.901;16.48;1.419
66;5.947;7.918;16.55;1.426
67;5.957;7.937;16.66;1.437
68;5.961;7.951;16.66;1.446
69;5.965;7.971;16.7;1.458
70;5.965;7.994;16.71;1.477
71;5.967;8.01;16.92;1.494
72;5.971;8.002;17.12;1.505
73;5.978;7.991;17.16;1.514
74;5.991;7.991;17.16;1.518
75;6.01;8.002;17.17;1.518
76;6.038;8.025;17.17;1.518
77;6.08;8.055;17.17;1.519
78;6.105;8.103;17.17;1.525
79;6.108;8.199;17.18;1.534
80;6.109;8.322;17.22;1.546
81;6.109;8.432;17.37;1.563
82;6.109;8.513;17.61;1.582
83;6.109;8.572;17.72;1.597
84;6.11;8.623;17.72;1.605
85;6.11;8.668;17.75;1.615
86;6.11;8.696;17.75;1.636
87;6.112;8.702;17.79;1.66
88;6.113;8.702;17.88;1.674
89;6.114;8.704;17.91;1.68
90;6.132;8.719;17.95;1.683
91;6.161;8.752;18.2;1.685
92;6.179;8.808;18.35;1.686
93;6.183;8.882;18.38;1.688
94;6.183;8.98;18.42;1.689
95;6.183;9.109;18.46;1.689
96;6.181;9.252;18.49;1.689
97;6.191;9.39;18.55;1.689
98;6.222;9.511;18.63;1.691
99;6.256;9.618;18.66;1.692
100;6.283;9.702;18.68;1.692
101;6.299;9.761;18.71;1.692
102;6.303;9.797;19.11;1.695
103;6.303;9.817;19.46;1.696
104;6.318;9.831;19.52;1.696
105;6.353;9.837;19.53;1.695
106;6.387;9.834;19.53;1.695
107;6.41;9.831;19.55;1.695
108;6.426;9.834;19.56;1.695
109;6.439;9.845;19.56;1.693
110;6.449;9.862;19.58;1.691
111;6.455;9.876;19.59;1.691
112;6.457;9.879;19.65;1.691
113;6.461;9.882;19.69;1.693
114;6.463;9.879;19.78;1.694
115;6.465;9.876;19.91;1.695
116;6.465;9.879;19.98;1.696
117;6.467;9.89;20.02;1.696
118;6.475;9.907;20.04;1.696
119;6.489;9.915;20.04;1.696
120;6.493;9.927;20.04;1.696
121;6.496;9.949;20.07;1.695
122;6.519;9.986;20.08;1.695
123;6.57;10.03;20.08;1.696
124;6.638;10.08;20.09;1.698
125;6.676;10.13;20.1;1.699
126;6.68;10.19;20.27;1.702
127;6.68;10.24;20.58;1.705
128;6.683;10.31;20.93;1.708
129;6.708;10.4;21.04;1.711
130;6.752;10.49;21.06;1.713
131;6.779;10.57;21.16;1.716
132;6.78;10.63;21.19;1.719
133;6.793;10.67;21.19;1.722
134;6.838;10.72;21.19;1.724
135;6.886;10.76;21.2;1.725
136;6.906;10.76;21.22;1.725
137;6.907;10.77;21.3;1.725
138;6.907;10.79;21.42;1.725
139;6.908;10.84;21.48;1.725
140;6.935;10.92;21.48;1.725
141;7.016;10.99;21.65;1.728
142;7.094;11.05;21.84;1.731
143;7.123;11.11;21.96;1.736
144;7.128;11.19;22.03;1.743
145;7.132;11.3;22.04;1.752
146;7.134;11.38;22.04;1.76
147;7.136;11.44;22.06;1.764
148;7.14;11.47;22.18;1.765
149;7.143;11.49;22.23;1.767
150;7.146;11.52;22.23;1.768
151;7.151;11.58;22.24;1.768
152;7.168;11.64;22.35;1.768
153;7.196;11.68;22.42;1.767
154;7.243;11.71;22.43;1.765
155;7.334;11.76;22.44;1.764
156;7.416;11.84;22.46;1.762
157;7.44;11.94;22.48;1.761
158;7.443;12.02;22.48;1.766
159;7.443;12.08;22.62;1.77
160;7.45;12.13;22.83;1.773
161;7.49;12.17;23.14;1.776
162;7.553;12.21;23.51;1.778
163;7.597;12.25;23.56;1.777
164;7.646;12.28;23.66;1.778
165;7.733;12.28;23.89;1.779
166;7.823;12.28;24.07;1.78
167;7.903;12.29;24.11;1.78
168;7.981;12.3;24.13;1.78
169;8.026;12.31;24.15;1.779
170;8.045;12.33;24.15;1.779
171;8.066;12.36;24.16;1.784
172;8.096;12.37;24.16;1.794
173;8.113;12.37;24.24;1.804
174;8.119;12.37;24.38;1.812
175;8.119;12.38;24.47;1.818
176;8.12;12.38;24.5;1.821
177;8.12;12.38;24.5;1.823
178;8.121;12.37;24.54;1.827
179;8.123;12.37;24.57;1.826
180;8.137;12.39;24.66;1.819
181;8.152;12.44;24.73;1.813
182;8.16;12.48;24.73;1.806
183;8.161;12.55;24.75;1.798
184;8.161;12.64;24.79;1.791
185;8.163;12.76;24.96;1.785
186;8.179;12.87;25.24;1.778
187;8.211;12.97;25.4;1.768
188;8.244;13.06;25.44;1.76
189;8.278;13.11;25.45;1.757
190;8.303;13.12;25.52;1.756
191;8.304;13.12;25.52;1.755
192;8.307;13.11;25.68;1.756
193;8.309;13.1;25.84;1.755
194;8.309;13.08;25.84;1.759
195;8.314;13.08;25.99;1.766
196;8.322;13.11;26.54;1.767
197;8.326;13.16;27.05;1.769
198;8.326;13.2;27.21;1.776
199;8.326;13.24;27.23;1.789
200;8.327;13.25;27.23;1.807
201;8.339;13.25;27.23;1.822
202;8.352;13.26;27.28;1.832
203;8.356;13.28;27.4;1.842
204;8.358;13.35;27.41;1.843
205;8.359;13.47;27.44;1.835
206;8.36;13.67;27.46;1.832
207;8.366;13.9;27.46;1.836
208;8.366;14.15;27.47;1.842
209;8.381;14.4;27.7;1.846
210;8.42;14.64;28.13;1.847
211;8.466;14.84;28.41;1.848
212;8.546;14.99;28.69;1.85
213;8.656;15.09;29.04;1.853
214;8.736;15.15;29.19;1.855
215;8.785;15.2;29.21;1.851
216;8.807;15.23;29.24;1.845
217;8.807;15.25;29.31;1.84
218;8.827;15.26;29.34;1.837
219;8.857;15.26;29.35;1.833
220;8.886;15.25;29.4;1.834
221;8.924;15.25;29.44;1.835
222;8.956;15.26;29.48;1.834
223;8.966;15.27;29.62;1.836
224;8.966;15.32;29.76;1.841
225;8.969;15.41;29.77;1.847
226;8.97;15.51;29.78;1.855
227;8.97;15.6;29.87;1.858
228;8.972;15.67;30.02;1.858
229;8.974;15.73;30.04;1.858
230;8.976;15.8;30.05;1.86
231;8.976;15.87;30.05;1.863
232;8.979;15.97;30.05;1.865
233;8.981;16.09;30.05;1.867
234;9.008;16.22;30.1;1.871
235;9.045;16.32;30.16;1.876
236;9.072;16.36;30.18;1.881
237;9.092;16.37;30.32;1.883
238;9.109;16.37;30.37;1.885
239;9.129;16.37;30.38;1.884
240;9.161;16.37;30.41;1.887
241;9.198;16.37;30.42;1.895
242;9.217;16.37;30.45;1.906
243;9.217;16.36;30.52;1.917
244;9.226;16.36;30.55;1.926
245;9.244;16.37;30.55;1.934
246;9.253;16.37;30.59;1.938
247;9.253;16.37;30.9;1.941
248;9.257;16.37;31.33;1.953
249;9.276;16.37;31.6;1.965
250;9.303;16.37;31.67;1.968
251;9.318;16.36;31.67;1.97
252;9.32;16.36;31.67;1.972
253;9.32;16.36;31.67;1.974
254;9.321;16.35;31.68;1.976
255;9.337;16.35;31.73;1.983
256;9.363;16.36;31.75;1.989
257;9.385;16.39;31.75;1.993
258;9.414;16.42;31.79;1.997
259;9.443;16.46;31.9;1.999
260;9.447;16.5;32.02;2.001
261;9.447;16.52;32.1;2.005
262;9.447;16.54;32.16;2.007
263;9.449;16.56;32.3;2.007
264;9.447;16.57;32.61;2.007
265;9.447;16.58;32.97;2.005
266;9.452;16.59;33.14;2.005
267;9.462;16.59;33.19;2.005
268;9.462;16.59;33.18;2.004
269;9.46;16.59;33.21;2.004
270;9.462;16.59;33.23;2.003
271;9.462;16.6;33.24;2.003
272;9.462;16.6;33.25;2.003
273;9.462;16.61;33.26;2.001
274;9.463;16.61;33.38;2.001
275;9.464;16.6;33.61;2.001
276;9.464;16.61;33.79;2.001
277;9.466;16.61;33.86;2.005
278;9.476;16.61;33.9;2.012
279;9.483;16.63;33.91;2.016
280;9.492;16.64;33.93;2.02
281;9.51;16.67;34.0;2.027
282;9.531;16.71;34.02;2.041
283;9.544;16.74;34.03;2.054
284;9.544;16.75;34.04;2.067
285;9.559;16.75;34.04;2.078
286;9.599;16.74;34.04;2.084
287;9.641;16.74;34.05;2.091
288;9.667;16.74;34.14;2.105
289;9.671;16.73;34.39;2.126
290;9.673;16.73;34.59;2.145
291;9.678;16.72;34.62;2.16
292;9.678;16.71;34.66;2.171
293;9.691;16.7;34.77;2.175
294;9.703;16.69;34.79;2.174
295;9.708;16.68;34.79;2.172
296;9.714;16.68;34.79;2.173
297;9.716;16.67;34.83;2.176
298;9.717;16.68;34.96;2.178
299;9.722;16.68;35.09;2.178
300;9.722;16.71;35.12;2.178
301;9.722;16.85;35.12;2.178
302;9.722;17.01;35.12;2.176
303;9.724;17.11;35.12;2.174
304;9.73;17.18;35.12;2.173
305;9.731;17.22;35.12;2.173
306;9.735;17.25;35.16;2.172
307;9.736;17.25;35.38;2.172
308;9.733;17.25;35.58;2.172
309;9.729;17.27;35.59;2.174
310;9.727;17.28;35.61;2.178
311;9.738;17.3;35.64;2.184
312;9.76;17.3;35.65;2.187
313;9.764;17.3;35.65;2.187
314;9.763;17.3;35.65;2.187
315;9.763;17.3;35.69;2.187
316;9.774;17.3;35.69;2.191
317;9.794;17.32;35.73;2.205
318;9.815;17.4;35.85;2.222
319;9.843;17.52;35.95;2.238
320;9.86;17.71;35.96;2.251
321;9.86;17.92;35.99;2.257
322;9.874;18.13;36.03;2.257
323;9.912;18.46;36.03;2.256
324;9.953;18.83;36.07;2.254
325;9.981;19.11;36.11;2.252
326;9.995;19.31;36.1;2.251
327;9.999;19.47;36.08;2.251
328;10.0;19.58;36.06;2.251
329;10.01;19.64;36.08;2.252
330;10.03;19.67;36.16;2.253
331;10.05;19.67;36.2;2.251
332;10.07;19.68;36.2;2.252
333;10.09;19.69;36.22;2.255
334;10.09;19.75;36.23;2.262
335;10.09;19.84;36.23;2.28
336;10.09;19.94;36.25;2.297
337;10.1;20.06;36.29;2.307
338;10.1;20.15;36.3;2.311
339;10.13;20.2;36.3;2.31
340;10.19;20.23;36.34;2.317
341;10.26;20.26;36.44;2.324
342;10.35;20.27;36.55;2.33
343;10.47;20.28;36.58;2.337
344;10.62;20.29;36.58;2.342
345;10.76;20.34;36.58;2.343
346;10.83;20.43;36.59;2.346
347;10.86;20.57;36.61;2.349
348;10.86;20.72;36.63;2.349
349;10.87;20.79;36.64;2.349
350;10.95;20.82;36.64;2.353
351;11.04;20.84;36.64;2.355
352;11.1;20.84;36.64;2.357
353;11.14;20.85;36.63;2.36
354;11.16;20.87;36.61;2.374
355;11.17;20.89;36.57;2.394
356;11.16;20.92;36.55;2.403
357;11.15;20.96;36.54;2.404
358;11.14;21.06;36.57;2.405
359;11.14;21.2;36.66;2.41
360;11.14;21.27;36.67;2.418
361;11.14;21.32;36.71;2.425
362;11.14;21.38;36.87;2.428
363;11.17;21.41;37.0;2.429
364;11.19;21.41;37.09;2.429
365;11.2;21.41;37.24;2.431
366;11.21;21.43;37.32;2.435
367;11.21;21.44;37.31;2.441
368;11.21;21.47;37.36;2.45
369;11.22;21.51;37.45;2.457
370;11.23;21.54;37.53;2.462
371;11.22;21.58;37.54;2.467
372;11.22;21.63;37.51;2.47
373;11.22;21.65;37.48;2.473
374;11.22;21.65;37.49;2.476
375;11.22;21.66;37.56;2.478
376;11.21;21.67;37.55;2.479
377;11.21;21.67;37.56;2.48
378;11.21;21.67;37.63;2.484
379;11.23;21.67;37.66;2.487
380;11.25;21.69;37.67;2.492
381;11.26;21.74;37.68;2.501
