;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.127;1.517;12.33;1.483
1;2.127;1.52;12.7;1.481
2;2.137;1.526;12.87;1.48
3;2.153;1.53;12.94;1.48
4;2.157;1.529;12.97;1.481
5;2.156;1.527;12.99;1.481
6;2.158;1.526;13.02;1.482
7;2.167;1.526;13.07;1.481
8;2.168;1.526;13.11;1.478
9;2.184;1.524;13.18;1.482
10;2.226;1.52;13.28;1.486
11;2.242;1.517;13.42;1.489
12;2.246;1.514;13.58;1.49
13;2.25;1.513;13.71;1.486
14;2.253;1.516;13.78;1.482
15;2.255;1.516;13.86;1.481
16;2.262;1.515;13.95;1.478
17;2.269;1.512;14.0;1.475
18;2.272;1.514;14.01;1.463
19;2.273;1.52;14.01;1.456
20;2.273;1.52;14.02;1.456
21;2.273;1.52;14.06;1.456
22;2.273;1.517;14.07;1.455
23;2.272;1.51;14.08;1.457
24;2.273;1.506;14.07;1.459
25;2.277;1.505;14.07;1.46
26;2.281;1.504;14.08;1.462
27;2.281;1.502;14.09;1.465
28;2.281;1.5;14.11;1.467
29;2.281;1.498;14.11;1.468
30;2.286;1.497;14.12;1.471
31;2.287;1.494;14.12;1.472
32;2.287;1.487;14.12;1.474
33;2.288;1.475;14.12;1.476
34;2.288;1.47;14.12;1.478
35;2.29;1.47;14.12;1.482
36;2.29;1.47;14.12;1.483
37;2.298;1.471;14.12;1.481
38;2.302;1.471;14.14;1.482
39;2.302;1.472;14.17;1.482
40;2.302;1.472;14.2;1.483
41;2.302;1.472;14.23;1.487
42;2.301;1.472;14.24;1.491
43;2.299;1.471;14.24;1.495
44;2.299;1.47;14.25;1.498
45;2.3;1.469;14.27;1.501
46;2.301;1.464;14.31;1.505
47;2.3;1.462;14.31;1.508
48;2.301;1.462;14.32;1.507
49;2.301;1.462;14.33;1.511
50;2.303;1.466;14.34;1.52
51;2.303;1.464;14.34;1.523
52;2.303;1.464;14.35;1.523
53;2.303;1.465;14.35;1.53
54;2.304;1.465;14.35;1.536
55;2.307;1.465;14.37;1.538
56;2.311;1.463;14.42;1.538
57;2.313;1.463;14.53;1.538
58;2.312;1.463;14.63;1.54
59;2.313;1.463;14.67;1.536
60;2.315;1.464;14.7;1.529
61;2.317;1.47;14.76;1.523
62;2.319;1.472;14.83;1.521
63;2.316;1.472;14.89;1.521
64;2.316;1.473;14.96;1.52
65;2.317;1.476;15.03;1.52
66;2.329;1.475;15.04;1.512
67;2.334;1.469;15.06;1.506
68;2.333;1.472;15.13;1.506
69;2.333;1.47;15.21;1.506
70;2.332;1.464;15.25;1.506
71;2.332;1.461;15.26;1.506
72;2.337;1.461;15.27;1.507
73;2.339;1.461;15.29;1.509
74;2.336;1.461;15.3;1.51
75;2.331;1.461;15.3;1.509
76;2.325;1.463;15.3;1.507
77;2.311;1.462;15.3;1.509
78;2.298;1.462;15.31;1.513
79;2.293;1.463;15.32;1.516
80;2.302;1.462;15.32;1.521
81;2.314;1.462;15.32;1.523
82;2.313;1.464;15.32;1.521
83;2.32;1.464;15.34;1.516
84;2.311;1.466;15.41;1.511
85;2.287;1.466;15.56;1.511
86;2.265;1.465;15.73;1.516
87;2.257;1.461;15.85;1.516
88;2.25;1.46;15.91;1.516
89;2.246;1.46;15.95;1.515
90;2.246;1.461;15.98;1.51
91;2.248;1.46;15.98;1.507
92;2.251;1.459;15.98;1.506
93;2.25;1.462;16.0;1.507
94;2.25;1.466;16.13;1.507
95;2.254;1.469;16.31;1.507
96;2.267;1.469;16.39;1.507
97;2.278;1.469;16.4;1.509
98;2.28;1.469;16.43;1.514
99;2.28;1.469;16.46;1.522
100;2.281;1.469;16.48;1.525
101;2.286;1.469;16.49;1.524
102;2.29;1.469;16.5;1.524
103;2.296;1.469;16.5;1.524
104;2.299;1.469;16.5;1.523
105;2.301;1.467;16.5;1.522
106;2.319;1.466;16.5;1.519
107;2.335;1.466;16.51;1.521
108;2.34;1.467;16.53;1.521
109;2.339;1.467;16.55;1.521
110;2.341;1.467;16.55;1.521
111;2.34;1.465;16.55;1.521
112;2.34;1.461;16.57;1.521
113;2.341;1.456;16.58;1.518
114;2.341;1.455;16.6;1.516
115;2.343;1.454;16.64;1.517
116;2.343;1.454;16.74;1.519
117;2.343;1.455;16.84;1.522
118;2.343;1.454;16.95;1.522
119;2.342;1.455;17.06;1.521
120;2.34;1.453;17.11;1.519
121;2.347;1.452;17.11;1.519
122;2.353;1.456;17.11;1.519
123;2.354;1.452;17.11;1.519
124;2.354;1.452;17.12;1.519
125;2.353;1.452;17.17;1.519
126;2.354;1.452;17.26;1.518
127;2.36;1.452;17.31;1.518
128;2.37;1.452;17.31;1.517
129;2.373;1.452;17.31;1.517
130;2.374;1.453;17.31;1.515
131;2.376;1.452;17.32;1.514
132;2.377;1.451;17.32;1.517
133;2.379;1.447;17.32;1.517
134;2.393;1.436;17.35;1.517
135;2.416;1.424;17.43;1.518
136;2.442;1.418;17.49;1.516
137;2.466;1.416;17.5;1.517
138;2.481;1.415;17.5;1.515
139;2.484;1.417;17.5;1.511
140;2.484;1.42;17.52;1.51
141;2.485;1.413;17.6;1.51
142;2.485;1.411;17.75;1.506
143;2.485;1.412;17.96;1.51
144;2.487;1.412;18.16;1.512
145;2.495;1.412;18.22;1.512
146;2.509;1.412;18.22;1.511
147;2.518;1.413;18.22;1.512
148;2.521;1.412;18.23;1.515
149;2.526;1.412;18.29;1.517
150;2.538;1.414;18.33;1.517
151;2.552;1.415;18.33;1.516
152;2.564;1.415;18.33;1.515
153;2.568;1.415;18.39;1.516
154;2.567;1.419;18.57;1.52
155;2.563;1.422;18.76;1.521
156;2.56;1.423;18.91;1.52
157;2.562;1.424;18.95;1.519
158;2.565;1.427;18.96;1.517
159;2.564;1.426;19.02;1.52
160;2.567;1.425;19.18;1.521
161;2.578;1.428;19.53;1.521
162;2.597;1.431;20.03;1.52
163;2.619;1.431;20.37;1.524
164;2.629;1.43;20.51;1.531
165;2.63;1.43;20.56;1.534
166;2.629;1.428;20.59;1.534
167;2.631;1.426;20.59;1.534
