;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;12.1;5.074;1.906;1.217
1;12.32;5.08;1.915;1.217
2;12.47;5.108;1.949;1.216
3;12.59;5.143;1.97;1.217
4;12.69;5.203;1.972;1.217
5;12.76;5.316;1.979;1.217
6;12.81;5.428;2.012;1.219
7;12.83;5.494;2.029;1.222
8;12.85;5.539;2.03;1.226
9;12.87;5.568;2.03;1.229
10;12.89;5.582;2.029;1.233
11;12.89;5.584;2.029;1.238
12;12.89;5.586;2.029;1.244
13;12.9;5.593;2.031;1.248
14;12.91;5.599;2.035;1.253
15;12.93;5.601;2.058;1.259
16;13.0;5.605;2.124;1.263
17;13.24;5.607;2.188;1.266
18;13.66;5.607;2.241;1.268
19;14.15;5.607;2.289;1.268
20;14.57;5.613;2.318;1.268
21;14.85;5.623;2.327;1.27
22;14.99;5.636;2.337;1.271
23;15.04;5.65;2.369;1.271
24;15.04;5.66;2.381;1.272
25;15.06;5.664;2.41;1.274
26;15.09;5.662;2.513;1.274
27;15.12;5.664;2.518;1.274
28;15.17;5.67;2.519;1.275
29;15.25;5.677;2.519;1.28
30;15.3;5.689;2.556;1.289
31;15.3;5.701;2.586;1.295
32;15.33;5.722;2.609;1.299
33;15.38;5.769;2.624;1.302
34;15.49;5.845;2.643;1.303
35;15.61;5.923;2.67;1.305
36;15.64;5.982;2.687;1.306
37;15.66;6.025;2.692;1.307
38;15.75;6.05;2.694;1.307
39;15.78;6.06;2.694;1.308
40;15.79;6.064;2.692;1.31
41;15.84;6.064;2.69;1.31
42;15.97;6.066;2.695;1.311
43;16.19;6.066;2.714;1.311
44;16.41;6.066;2.724;1.31
45;16.5;6.066;2.736;1.31
46;16.55;6.066;2.777;1.31
47;16.61;6.066;2.813;1.31
48;16.62;6.066;2.818;1.31
49;16.64;6.066;2.819;1.31
50;16.75;6.066;2.82;1.311
51;16.95;6.064;2.822;1.313
52;17.03;6.064;2.826;1.313
53;17.05;6.064;2.839;1.313
54;17.22;6.064;2.863;1.314
55;17.33;6.071;2.898;1.314
56;17.33;6.097;2.922;1.312
57;17.33;6.155;2.922;1.31
58;17.43;6.237;2.981;1.31
59;17.75;6.292;3.179;1.312
60;17.86;6.315;3.348;1.315
61;17.86;6.333;3.36;1.32
62;17.87;6.354;3.372;1.324
63;17.96;6.374;3.372;1.328
64;18.37;6.397;3.376;1.332
65;19.01;6.421;3.378;1.336
66;19.61;6.43;3.38;1.343
67;20.11;6.432;3.387;1.347
68;20.38;6.432;3.544;1.349
69;20.45;6.428;3.679;1.35
70;20.46;6.423;3.679;1.353
71;20.47;6.421;3.703;1.356
72;20.47;6.438;3.709;1.358
73;20.48;6.481;3.782;1.36
74;20.49;6.524;3.882;1.362
75;20.49;6.547;3.995;1.362
76;20.49;6.559;4.131;1.362
77;20.5;6.569;4.261;1.362
78;20.5;6.581;4.317;1.361
79;20.53;6.592;4.323;1.361
80;20.53;6.598;4.323;1.362
81;20.63;6.6;4.325;1.363
82;20.83;6.6;4.33;1.363
83;21.0;6.604;4.336;1.363
84;21.05;6.608;4.352;1.362
85;21.07;6.61;4.426;1.361
86;21.24;6.61;4.549;1.362
87;21.45;6.614;4.615;1.363
88;21.66;6.618;4.638;1.364
89;21.84;6.624;4.672;1.365
90;21.97;6.629;4.749;1.366
91;22.14;6.629;4.819;1.366
92;22.35;6.627;4.832;1.368
93;22.51;6.624;4.832;1.37
94;22.64;6.624;4.832;1.371
95;22.74;6.627;4.832;1.37
96;22.75;6.635;4.84;1.369
97;22.75;6.663;4.849;1.371
98;22.75;6.76;4.849;1.374
99;22.76;6.942;4.85;1.378
100;22.86;7.187;4.865;1.383
101;23.13;7.455;4.903;1.385
102;23.46;7.718;4.973;1.384
103;23.69;7.968;5.015;1.384
104;23.84;8.178;5.013;1.384
105;23.92;8.315;5.018;1.384
106;23.93;8.379;5.026;1.385
107;24.07;8.413;5.052;1.384
108;24.18;8.426;5.067;1.384
109;24.19;8.424;5.205;1.387
110;24.23;8.473;5.297;1.389
111;24.45;8.608;5.327;1.389
112;24.68;8.779;5.355;1.389
113;24.8;8.949;5.371;1.389
114;24.93;9.103;5.373;1.389
115;24.94;9.232;5.374;1.389
116;25.05;9.345;5.382;1.388
117;25.13;9.451;5.414;1.389
118;25.14;9.529;5.445;1.394
119;25.16;9.575;5.447;1.409
120;25.19;9.601;5.451;1.43
121;25.35;9.612;5.45;1.446
122;25.8;9.612;5.479;1.451
123;26.4;9.61;5.527;1.451
124;26.61;9.609;5.534;1.451
125;26.63;9.607;5.54;1.453
126;26.64;9.609;5.556;1.455
127;26.65;9.609;5.559;1.458
128;26.65;9.607;5.558;1.46
129;26.65;9.607;5.558;1.463
130;26.66;9.607;5.563;1.465
131;26.68;9.61;5.585;1.466
132;26.68;9.612;5.601;1.467
133;26.68;9.614;5.604;1.469
134;26.68;9.624;5.604;1.47
135;26.69;9.646;5.615;1.471
136;26.69;9.683;5.668;1.472
137;26.71;9.751;5.72;1.475
138;26.75;9.839;5.752;1.477
139;26.77;9.905;5.793;1.478
140;26.79;9.932;5.837;1.479
141;26.8;9.934;5.878;1.479
142;26.81;9.934;5.907;1.48
143;26.82;9.938;5.916;1.483
144;26.83;9.964;5.924;1.485
145;26.87;10.02;5.938;1.488
146;26.9;10.06;5.939;1.489
147;26.91;10.06;5.941;1.488
148;26.91;10.06;5.994;1.489
149;26.91;10.07;6.003;1.489
150;26.93;10.09;6.193;1.489
151;26.96;10.11;6.652;1.492
152;27.05;10.13;6.856;1.498
153;27.15;10.15;6.901;1.508
154;27.16;10.16;6.912;1.522
155;27.19;10.17;6.916;1.534
156;27.24;10.19;6.932;1.547
157;27.24;10.2;6.971;1.561
158;27.32;10.2;7.004;1.575
159;27.44;10.2;7.025;1.586
160;27.47;10.2;7.033;1.594
161;27.47;10.2;7.033;1.598
162;27.47;10.21;7.033;1.6
163;27.48;10.23;7.036;1.601
164;27.57;10.25;7.045;1.599
165;27.92;10.29;7.053;1.597
166;28.32;10.34;7.06;1.597
167;28.35;10.39;7.073;1.597
168;28.5;10.43;7.076;1.597
169;28.74;10.49;7.082;1.597
170;28.83;10.54;7.109;1.596
171;28.85;10.59;7.134;1.596
172;28.85;10.64;7.144;1.597
173;28.86;10.68;7.15;1.598
174;28.86;10.71;7.163;1.6
175;28.86;10.76;7.173;1.602
176;28.87;10.81;7.173;1.604
177;28.87;10.84;7.185;1.604
178;28.89;10.86;7.225;1.607
179;28.89;10.87;7.281;1.609
180;28.96;10.88;7.307;1.609
181;29.14;10.88;7.326;1.609
182;29.33;10.88;7.363;1.61
183;29.53;10.87;7.409;1.613
184;29.56;10.87;7.458;1.617
185;29.71;10.86;7.488;1.618
186;30.17;10.86;7.488;1.616
187;30.47;10.86;7.488;1.615
188;30.67;10.88;7.515;1.617
189;30.93;10.89;7.536;1.618
190;31.2;10.94;7.537;1.62
191;31.44;11.03;7.541;1.63
192;31.71;11.09;7.545;1.646
193;31.94;11.12;7.548;1.662
194;32.1;11.16;7.567;1.672
195;32.18;11.2;7.646;1.675
196;32.18;11.22;7.833;1.674
197;32.21;11.22;7.945;1.673
198;32.23;11.22;7.95;1.674
199;32.24;11.23;7.955;1.676
200;32.41;11.24;7.965;1.679
201;32.77;11.27;7.972;1.68
202;32.88;11.32;7.972;1.682
203;32.89;11.39;7.985;1.684
204;32.89;11.44;7.996;1.687
205;32.92;11.48;8.006;1.689
206;33.07;11.51;8.014;1.689
207;33.18;11.52;8.016;1.689
208;33.22;11.52;8.016;1.689
209;33.23;11.52;8.017;1.689
210;33.44;11.52;8.017;1.689
211;33.85;11.52;8.018;1.69
212;34.13;11.52;8.018;1.695
213;34.25;11.52;8.018;1.702
214;34.28;11.52;8.018;1.703
215;34.28;11.52;8.018;1.704
216;34.29;11.53;8.018;1.71
217;34.29;11.53;8.019;1.722
218;34.3;11.52;8.019;1.735
219;34.33;11.53;8.022;1.743
220;34.34;11.59;8.045;1.746
221;34.34;11.74;8.103;1.749
222;34.35;11.94;8.167;1.752
223;34.35;12.16;8.191;1.753
224;34.35;12.47;8.196;1.752
225;34.36;12.8;8.217;1.752
226;34.36;13.08;8.264;1.752
227;34.36;13.37;8.278;1.752
228;34.36;13.67;8.279;1.752
229;34.36;13.89;8.283;1.752
230;34.36;14.02;8.29;1.752
231;34.36;14.12;8.331;1.752
232;34.36;14.19;8.385;1.752
233;34.36;14.22;8.396;1.756
234;34.37;14.22;8.398;1.761
235;34.37;14.2;8.417;1.761
236;34.38;14.19;8.436;1.758
237;34.4;14.17;8.441;1.756
238;34.52;14.19;8.442;1.757
239;34.81;14.2;8.442;1.759
240;35.05;14.21;8.443;1.76
241;35.07;14.29;8.449;1.762
242;35.11;14.39;8.46;1.762
243;35.28;14.45;8.47;1.762
244;35.4;14.5;8.484;1.763
245;35.4;14.57;8.489;1.77
246;35.4;14.71;8.494;1.779
247;35.41;14.93;8.516;1.784
248;35.43;15.17;8.529;1.789
249;35.45;15.4;8.53;1.795
250;35.48;15.63;8.53;1.803
251;35.5;15.9;8.536;1.81
252;35.66;16.13;8.536;1.814
253;35.7;16.27;8.543;1.815
254;35.7;16.3;8.546;1.818
255;35.73;16.3;8.544;1.821
256;35.82;16.33;8.546;1.823
257;35.93;16.39;8.566;1.825
258;35.95;16.44;8.607;1.825
259;35.95;16.51;8.632;1.825
260;35.95;16.58;8.649;1.827
261;35.95;16.63;8.672;1.828
262;35.98;16.66;8.676;1.83
263;36.01;16.67;8.679;1.834
264;36.02;16.68;8.699;1.841
265;36.02;16.68;8.701;1.846
266;36.03;16.68;8.706;1.848
267;36.07;16.68;8.715;1.853
268;36.14;16.68;8.716;1.856
269;36.22;16.7;8.72;1.855
270;36.26;16.72;8.754;1.862
271;36.26;16.74;8.789;1.875
272;36.28;16.74;8.802;1.895
273;36.3;16.78;8.827;1.923
274;36.33;16.91;8.905;1.954
275;36.34;17.14;9.013;1.986
276;36.35;17.42;9.135;2.021
277;36.39;17.69;9.243;2.051
278;36.4;17.92;9.276;2.071
279;36.41;18.15;9.276;2.081
280;36.46;18.37;9.278;2.083
281;36.53;18.58;9.278;2.083
282;36.65;18.77;9.279;2.083
283;36.69;18.85;9.279;2.087
284;36.69;18.86;9.279;2.09
285;36.69;18.87;9.281;2.094
286;36.69;18.91;9.296;2.103
287;36.7;19.0;9.309;2.116
288;36.71;19.1;9.315;2.126
289;36.72;19.22;9.348;2.141
290;36.77;19.4;9.476;2.169
291;36.83;19.61;9.602;2.202
292;36.88;19.85;9.625;2.229
293;36.89;20.11;9.626;2.242
294;36.89;20.3;9.626;2.246
295;36.92;20.37;9.652;2.248
296;37.06;20.37;9.656;2.25
297;37.13;20.37;9.798;2.25
298;37.15;20.4;10.29;2.251
299;37.18;20.5;10.73;2.251
300;37.19;20.65;11.03;2.251
301;37.2;20.72;11.27;2.251
302;37.21;20.76;11.42;2.253
303;37.21;20.77;11.45;2.257
304;37.22;20.77;11.46;2.266
305;37.26;20.8;11.47;2.282
306;37.3;20.81;11.47;2.299
307;37.3;20.81;11.56;2.307
308;37.31;20.81;11.83;2.309
309;37.34;20.81;12.13;2.309
310;37.37;20.82;12.32;2.307
311;37.41;20.83;12.44;2.304
312;37.45;20.83;12.53;2.302
313;37.46;20.83;12.64;2.301
314;37.7;20.84;12.79;2.299
315;37.95;20.86;12.98;2.299
316;38.06;20.89;13.2;2.303
317;38.14;20.91;13.43;2.328
318;38.19;20.93;13.58;2.362
319;38.2;20.96;13.66;2.395
320;38.3;21.0;13.72;2.442
321;38.47;21.03;13.78;2.499
322;38.59;21.04;13.79;2.535
323;38.62;21.04;13.79;2.542
324;38.62;21.04;13.8;2.542
325;38.62;21.04;13.81;2.568
326;38.64;21.05;13.81;2.627
327;38.64;21.07;13.82;2.71
328;38.66;21.09;13.82;2.806
329;38.69;21.13;13.82;2.899
330;38.69;21.16;13.82;2.973
331;38.7;21.18;13.82;3.012
332;38.7;21.19;13.83;3.02
333;38.7;21.18;13.85;3.02
334;38.7;21.17;13.88;3.023
335;38.7;21.18;13.91;3.045
336;38.71;21.2;13.93;3.082
337;38.71;21.27;13.94;3.106
338;38.75;21.42;13.94;3.11
339;39.02;21.64;13.94;3.105
340;39.33;21.89;13.94;3.1
341;39.39;22.16;13.95;3.11
342;39.4;22.41;13.95;3.134
343;39.48;22.59;13.95;3.163
344;39.5;22.68;13.95;3.199
345;39.53;22.72;13.95;3.245
346;39.6;22.72;13.96;3.292
347;39.67;22.72;13.99;3.339
348;39.79;22.72;14.01;3.385
349;39.95;22.73;14.01;3.428
350;40.24;22.74;14.04;3.461
351;40.57;22.76;14.06;3.48
352;40.66;22.78;14.06;3.486
353;40.66;22.8;14.06;3.486
354;40.66;22.82;14.06;3.488
355;40.67;22.9;14.07;3.491
356;40.68;22.98;14.09;3.494
357;40.71;23.02;14.09;3.497
358;40.76;23.04;14.09;3.503
359;40.8;23.04;14.09;3.51
360;40.82;23.09;14.09;3.515
361;40.83;23.29;14.09;3.521
362;40.84;23.56;14.09;3.531
363;40.84;23.84;14.1;3.545
364;40.84;24.08;14.11;3.558
365;40.85;24.25;14.12;3.567
366;40.87;24.33;14.12;3.574
367;40.91;24.35;14.13;3.577
368;40.92;24.35;14.13;3.579
369;40.92;24.38;14.13;3.579
370;40.93;24.43;14.14;3.579
371;40.94;24.52;14.14;3.579
372;40.94;24.71;14.15;3.579
373;40.94;24.96;14.16;3.579
374;40.95;25.16;14.18;3.579
375;40.95;25.33;14.2;3.581
376;40.95;25.52;14.21;3.582
377;40.95;25.69;14.21;3.582
378;40.95;25.8;14.21;3.582
379;41.04;25.86;14.22;3.586
380;41.32;25.91;14.25;3.591
381;41.42;25.96;14.28;3.595
382;41.42;25.99;14.28;3.598
383;41.44;26.01;14.28;3.6
384;41.48;26.01;14.29;3.6
385;41.54;26.01;14.29;3.599
386;41.54;26.01;14.3;3.597
387;41.66;26.01;14.36;3.596
388;41.84;26.01;14.46;3.594
389;41.91;26.01;14.52;3.592
390;41.91;26.02;14.54;3.591
391;41.97;26.03;14.55;3.59
392;42.12;26.04;14.55;3.589
393;42.25;26.04;14.55;3.589
394;42.32;26.04;14.55;3.589
395;42.36;26.05;14.55;3.591
396;42.41;26.05;14.57;3.594
397;42.42;26.05;14.61;3.597
398;42.41;26.05;14.65;3.598
399;42.43;26.05;14.66;3.598
400;42.43;26.05;14.67;3.598
401;42.43;26.05;14.69;3.598
402;42.45;26.06;14.7;3.597
