;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;12.01;8.043;4.294;1.525
1;12.08;8.043;4.322;1.525
2;12.15;8.043;4.381;1.526
3;12.2;8.043;4.397;1.527
4;12.2;8.074;4.397;1.529
5;12.2;8.098;4.403;1.53
6;12.24;8.109;4.405;1.53
7;12.3;8.152;4.405;1.53
8;12.33;8.241;4.403;1.53
9;12.33;8.28;4.397;1.53
10;12.38;8.272;4.397;1.528
11;12.48;8.253;4.403;1.527
12;12.55;8.233;4.411;1.525
13;12.57;8.206;4.422;1.524
14;12.57;8.167;4.424;1.524
15;12.56;8.133;4.419;1.525
16;12.55;8.109;4.422;1.526
17;12.55;8.105;4.427;1.525
18;12.55;8.117;4.432;1.525
19;12.54;8.152;4.443;1.523
20;12.54;8.191;4.462;1.519
21;12.54;8.202;4.47;1.512
22;12.58;8.202;4.465;1.51
23;12.74;8.226;4.465;1.512
24;12.87;8.272;4.465;1.518
25;12.93;8.334;4.47;1.521
26;12.93;8.385;4.476;1.523
27;12.92;8.404;4.476;1.524
28;12.93;8.42;4.476;1.524
29;12.94;8.454;4.506;1.525
30;12.94;8.501;4.592;1.528
31;12.94;8.544;4.73;1.53
32;12.91;8.575;4.882;1.532
33;12.9;8.598;5.014;1.533
34;12.96;8.637;5.163;1.533
35;12.98;8.707;5.382;1.533
36;13.03;8.8;5.583;1.533
37;13.17;8.904;5.664;1.533
38;13.18;8.994;5.669;1.536
39;13.15;9.021;5.683;1.536
40;13.13;9.025;5.78;1.535
41;13.12;9.028;5.918;1.535
42;13.23;9.028;6.005;1.534
43;13.34;9.044;6.04;1.537
44;13.35;9.052;6.059;1.547
45;13.36;9.067;6.075;1.564
46;13.41;9.125;6.091;1.591
47;13.5;9.211;6.113;1.614
48;13.59;9.335;6.148;1.625
49;13.68;9.525;6.186;1.628
50;13.69;9.68;6.199;1.628
51;13.69;9.758;6.208;1.629
52;13.7;9.792;6.227;1.629
53;13.72;9.796;6.251;1.628
54;13.73;9.8;6.27;1.628
55;13.75;9.827;6.286;1.627
56;13.8;9.862;6.308;1.628
57;13.84;9.874;6.335;1.629
58;13.85;9.874;6.378;1.631
59;13.84;9.87;6.424;1.63
60;13.85;9.87;6.448;1.629
61;13.91;9.874;6.459;1.632
62;14.05;9.897;6.462;1.639
63;14.08;9.913;6.459;1.648
64;14.08;9.928;6.462;1.657
65;14.07;9.963;6.484;1.658
66;14.09;9.998;6.492;1.656
67;14.09;9.994;6.494;1.653
68;14.11;9.994;6.508;1.651
69;14.17;9.99;6.519;1.65
70;14.27;9.986;6.557;1.652
71;14.32;9.99;6.681;1.657
72;14.33;10.01;6.879;1.663
73;14.36;10.04;7.038;1.663
74;14.46;10.14;7.174;1.659
75;14.8;10.23;7.339;1.654
76;15.13;10.25;7.496;1.652
77;15.16;10.27;7.588;1.65
78;15.16;10.39;7.623;1.651
79;15.25;10.5;7.628;1.658
80;15.47;10.51;7.631;1.66
81;15.56;10.51;7.644;1.66
82;15.59;10.52;7.647;1.661
83;15.6;10.53;7.642;1.66
84;15.64;10.55;7.642;1.658
85;16.04;10.57;7.639;1.658
86;16.92;10.57;7.642;1.659
87;17.61;10.58;7.647;1.661
88;17.85;10.58;7.65;1.663
89;17.99;10.58;7.661;1.662
90;18.05;10.58;7.68;1.661
91;18.06;10.6;7.691;1.661
92;18.37;10.62;7.699;1.662
93;18.8;10.62;7.696;1.663
94;19.29;10.62;7.753;1.663
95;19.72;10.65;7.902;1.663
96;19.83;10.65;8.042;1.666
97;19.83;10.65;8.134;1.671
98;19.82;10.66;8.188;1.675
99;19.81;10.66;8.21;1.679
100;19.83;10.66;8.207;1.681
101;19.83;10.72;8.243;1.681
102;19.93;10.87;8.329;1.685
