;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;3.472;1.002;12.21;0.7194
1;3.472;1.002;12.53;0.7199
2;3.474;1.001;12.64;0.72
3;3.563;0.9987;12.66;0.7204
4;3.882;0.9975;12.67;0.7234
5;3.922;0.9987;12.67;0.7284
6;3.971;0.9983;12.69;0.7294
7;3.994;0.9991;12.71;0.7292
8;3.997;0.9983;12.71;0.7342
9;4.041;0.9967;12.77;0.7422
10;4.233;0.9979;13.02;0.7522
11;4.332;0.9987;13.2;0.7638
12;4.353;0.9987;13.26;0.7712
13;4.437;0.9975;13.36;0.7738
14;4.44;0.9967;13.67;0.7763
15;4.477;0.9967;14.16;0.782
16;4.531;0.9963;14.65;0.79
17;4.533;0.9971;14.88;0.7948
18;4.573;1.001;14.88;0.7934
19;4.688;1.003;14.98;0.7948
20;4.768;1.003;15.11;0.8058
21;4.791;1.003;15.27;0.839
22;4.819;1.004;15.55;0.9048
23;4.951;1.003;15.82;0.9971
24;5.082;1.005;15.95;1.108
25;5.091;1.009;16.0;1.196
26;5.108;1.009;16.0;1.233
27;5.119;1.006;16.2;1.243
28;5.124;1.008;16.57;1.246
29;5.145;1.014;16.8;1.246
30;5.145;1.015;17.04;1.251
31;5.152;1.017;17.45;1.263
32;5.152;1.017;17.71;1.29
33;5.152;1.023;17.78;1.314
34;5.152;1.054;17.83;1.324
35;5.155;1.096;17.92;1.333
36;5.19;1.136;17.99;1.347
37;5.265;1.164;18.05;1.349
38;5.274;1.174;18.12;1.347
39;5.274;1.174;18.2;1.356
40;5.3;1.174;18.33;1.369
41;5.34;1.177;18.49;1.386
42;5.351;1.179;18.54;1.403
43;5.354;1.18;18.54;1.412
44;5.38;1.181;18.54;1.413
45;5.511;1.187;18.55;1.412
46;5.593;1.201;18.6;1.411
47;5.6;1.214;18.81;1.424
48;5.607;1.218;19.08;1.453
49;5.626;1.219;19.14;1.486
50;5.626;1.219;19.14;1.514
51;5.647;1.218;19.16;1.526
52;5.673;1.217;19.18;1.526
53;5.687;1.215;19.23;1.527
54;5.715;1.214;19.23;1.533
55;5.727;1.214;19.3;1.547
56;5.727;1.213;19.56;1.571
57;5.771;1.212;19.76;1.601
58;5.879;1.213;19.85;1.639
59;5.942;1.213;19.9;1.677
60;6.041;1.213;19.9;1.698
61;6.184;1.214;19.9;1.708
62;6.214;1.216;19.91;1.71
63;6.216;1.224;19.95;1.709
64;6.252;1.231;19.95;1.71
65;6.359;1.231;19.99;1.711
66;6.439;1.23;20.02;1.715
67;6.46;1.232;20.02;1.717
68;6.46;1.238;20.02;1.717
69;6.599;1.24;20.02;1.719
70;7.042;1.24;20.02;1.725
71;7.1;1.241;20.03;1.74
72;7.217;1.243;20.04;1.763
73;7.384;1.251;20.06;1.784
74;7.442;1.264;20.08;1.797
75;7.485;1.275;20.09;1.806
76;7.522;1.283;20.09;1.812
77;7.527;1.288;20.12;1.816
78;7.531;1.288;20.24;1.822
79;7.555;1.289;20.36;1.835
80;7.597;1.289;20.38;1.852
81;7.637;1.287;20.4;1.868
82;7.639;1.286;20.45;1.878
83;7.674;1.291;20.51;1.885
84;7.698;1.298;20.53;1.889
85;7.7;1.3;20.53;1.891
86;7.705;1.3;20.54;1.893
87;7.705;1.306;20.63;1.896
88;7.714;1.309;20.75;1.897
89;7.726;1.309;20.79;1.896
90;7.728;1.312;20.81;1.896
91;7.728;1.315;20.81;1.895
92;7.735;1.32;20.81;1.895
93;7.747;1.372;20.82;1.895
94;7.752;1.433;20.91;1.895
95;7.752;1.476;20.98;1.895
96;7.754;1.526;21.0;1.895
97;7.754;1.572;21.04;1.896
98;7.754;1.587;21.09;1.896
99;7.754;1.586;21.09;1.896
100;7.756;1.586;21.09;1.895
101;7.756;1.592;21.09;1.895
102;7.763;1.604;21.09;1.895
103;7.763;1.613;21.14;1.895
104;7.771;1.616;21.19;1.895
105;7.782;1.618;21.2;1.895
106;7.789;1.625;21.2;1.894
107;7.789;1.635;21.22;1.895
108;7.794;1.642;21.24;1.895
109;7.794;1.652;21.27;1.895
110;7.796;1.659;21.33;1.897
111;7.796;1.661;21.34;1.898
112;7.796;1.666;21.43;1.899
113;7.799;1.682;21.81;1.899
114;7.813;1.696;22.07;1.9
115;7.824;1.707;22.1;1.9
116;7.831;1.726;22.1;1.9
117;7.836;1.749;22.11;1.9
118;7.843;1.763;22.3;1.9
119;7.86;1.772;22.66;1.9
120;7.892;1.777;22.82;1.902
121;7.909;1.78;22.87;1.902
122;7.909;1.78;22.9;1.903
123;7.918;1.781;22.94;1.904
124;7.921;1.786;22.94;1.905
125;7.918;1.794;22.94;1.907
126;7.918;1.8;22.94;1.909
127;7.923;1.806;22.94;1.909
128;7.932;1.812;22.94;1.909
129;7.932;1.813;22.95;1.909
130;7.932;1.813;23.08;1.91
131;7.951;1.812;23.54;1.909
132;7.958;1.812;23.76;1.909
133;8.028;1.814;23.79;1.909
134;8.232;1.813;23.82;1.909
135;8.27;1.813;23.89;1.909
136;8.279;1.816;24.85;1.909
137;8.282;1.82;25.91;1.909
138;8.319;1.826;26.17;1.909
139;8.371;1.833;26.19;1.909
140;8.371;1.838;26.19;1.91
141;8.457;1.839;26.2;1.913
142;8.757;1.84;26.32;1.915
143;9.043;1.84;26.63;1.915
144;9.184;1.844;26.76;1.915
145;9.24;1.846;26.76;1.916
146;9.247;1.846;26.86;1.92
147;9.247;1.847;26.94;1.923
148;9.257;1.853;26.99;1.923
149;9.257;1.862;27.07;1.928
150;9.285;1.876;27.19;1.942
151;9.301;1.893;27.27;1.968
152;9.301;1.904;27.31;2.004
153;9.304;1.908;27.42;2.045
154;9.304;1.909;27.59;2.084
155;9.308;1.909;27.68;2.111
156;9.32;1.91;27.76;2.127
157;9.327;1.91;27.81;2.135
158;9.327;1.911;27.83;2.137
159;9.327;1.91;28.1;2.137
160;9.329;1.913;28.36;2.138
161;9.332;1.924;28.46;2.142
162;9.332;1.94;28.46;2.146
163;9.355;1.954;28.66;2.148
164;9.411;1.964;29.15;2.151
165;9.461;1.97;29.52;2.154
166;9.463;1.972;29.67;2.155
167;9.484;1.971;29.68;2.155
168;9.514;1.967;29.76;2.155
169;9.526;1.966;29.83;2.155
170;9.529;1.969;29.83;2.155
171;9.538;1.971;29.91;2.155
172;9.587;1.971;30.11;2.155
173;9.599;1.971;30.29;2.157
174;9.611;1.971;30.29;2.16
175;9.618;1.972;30.75;2.162
176;9.618;1.973;31.52;2.165
177;9.625;1.974;31.86;2.165
178;9.629;1.979;31.94;2.166
179;9.632;1.987;31.97;2.168
180;9.632;1.992;31.99;2.17
181;9.632;1.992;31.99;2.173
182;9.65;1.991;31.99;2.176
183;9.716;1.993;32.0;2.177
184;9.754;1.994;32.0;2.177
185;9.756;1.994;32.0;2.177
186;9.784;1.994;32.0;2.179
187;9.875;1.996;32.02;2.184
188;9.908;1.997;32.07;2.191
189;9.908;1.994;32.1;2.196
190;9.908;1.991;32.1;2.198
191;9.908;1.993;32.1;2.198
192;9.913;1.997;32.13;2.199
193;9.913;2.0;32.66;2.199
194;9.92;2.0;34.23;2.2
195;9.962;2.002;35.4;2.201
196;10.0;2.002;35.53;2.202
197;10.03;2.001;35.6;2.202
198;10.13;2.0;35.71;2.203
199;10.28;2.0;35.79;2.203
200;10.32;2.0;35.95;2.203
201;10.33;2.0;36.07;2.202
202;10.33;2.0;36.07;2.203
203;10.34;2.002;36.11;2.206
204;10.51;2.004;36.89;2.209
205;10.67;2.0;37.45;2.211
206;10.7;1.995;37.45;2.216
207;10.7;1.993;37.49;2.221
208;10.7;1.999;37.49;2.223
209;10.7;2.007;37.49;2.222
210;10.71;2.011;37.51;2.223
211;10.72;2.013;37.51;2.223
212;10.73;2.014;37.52;2.223
213;10.74;2.014;37.53;2.224
214;10.76;2.014;37.54;2.224
215;10.79;2.014;37.55;2.224
216;10.8;2.015;37.56;2.224
217;10.8;2.015;37.56;2.223
218;10.82;2.015;37.56;2.224
219;10.83;2.013;37.56;2.227
220;10.83;2.011;37.56;2.229
221;10.85;2.013;37.56;2.23
222;10.87;2.009;37.56;2.233
223;10.88;2.007;37.56;2.241
224;10.89;2.01;37.58;2.25
225;10.92;2.026;37.66;2.252
226;10.93;2.049;37.78;2.251
227;10.93;2.06;37.82;2.251
228;10.93;2.061;37.82;2.251
229;10.94;2.062;37.85;2.251
230;10.95;2.063;37.92;2.251
231;10.97;2.064;37.97;2.251
232;10.98;2.064;38.0;2.251
233;10.98;2.063;38.04;2.251
234;10.99;2.062;38.06;2.251
235;11.01;2.062;38.08;2.251
236;11.06;2.061;38.09;2.251
237;11.11;2.061;38.09;2.251
238;11.15;2.063;38.09;2.251
239;11.17;2.065;38.09;2.251
240;11.17;2.067;38.11;2.251
241;11.19;2.067;38.12;2.251
242;11.2;2.068;38.12;2.251
243;11.2;2.07;38.15;2.252
244;11.2;2.073;38.15;2.253
245;11.2;2.076;38.16;2.254
246;11.21;2.077;38.17;2.255
247;11.26;2.078;38.2;2.256
248;11.31;2.078;38.46;2.255
249;11.31;2.081;38.98;2.256
250;11.33;2.083;39.3;2.256
251;11.35;2.083;39.37;2.256
252;11.36;2.082;39.37;2.255
253;11.37;2.082;39.43;2.255
254;11.38;2.082;39.53;2.259
255;11.38;2.082;39.66;2.262
256;11.39;2.08;39.76;2.262
257;11.41;2.08;39.78;2.262
258;11.42;2.085;39.8;2.264
